,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[39, 6]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[39, 7]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[39, 8]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[39, 9]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[39, 10]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[39, 11]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[39, 12]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[39, 13]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
"K_uu_weight[39, 14]",0.043,0.057,0.0,0.135,0.002,0.003,1113.7,1343.547,1.001
"K_uu_weight[39, 15]",0.054,0.067,0.0,0.162,0.002,0.003,1114.356,1382.769,1.001
"K_uu_weight[39, 16]",0.066,0.078,0.0,0.193,0.002,0.004,1115.012,1382.769,1.001
"K_uu_weight[39, 17]",0.081,0.09,0.0,0.233,0.002,0.004,1115.064,1342.28,1.001
"K_uu_weight[39, 18]",0.099,0.104,0.0,0.274,0.003,0.005,1118.374,1341.651,1.001
"K_uu_weight[39, 19]",0.12,0.119,0.0,0.318,0.003,0.005,1121.585,1341.014,1.001
"K_uu_weight[39, 20]",0.145,0.135,0.001,0.367,0.004,0.006,1126.901,1340.197,1.001
"K_uu_weight[39, 21]",0.173,0.152,0.001,0.426,0.004,0.006,1131.56,1302.002,1.001
"K_uu_weight[39, 22]",0.206,0.171,0.001,0.485,0.005,0.007,1136.039,1296.374,1.001
"K_uu_weight[39, 23]",0.242,0.19,0.005,0.563,0.005,0.007,1145.594,1267.228,1.002
"K_uu_weight[39, 24]",0.283,0.21,0.006,0.635,0.006,0.008,1154.971,1255.905,1.002
"K_uu_weight[39, 25]",0.329,0.231,0.016,0.72,0.006,0.009,1169.897,1299.019,1.002
"K_uu_weight[39, 26]",0.378,0.251,0.052,0.835,0.007,0.009,1184.307,1317.056,1.002
"K_uu_weight[39, 27]",0.432,0.272,0.076,0.931,0.007,0.01,1199.663,1445.008,1.002
"K_uu_weight[39, 28]",0.488,0.293,0.09,1.009,0.008,0.01,1207.047,1521.344,1.002
"K_uu_weight[39, 29]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[39, 30]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[39, 31]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[39, 32]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[39, 33]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[39, 34]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[39, 35]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[39, 36]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[39, 37]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[39, 38]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[39, 39]",0.966,0.446,0.31,1.786,0.012,0.014,1233.508,1594.311,1.002
"K_uu_weight[39, 40]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[39, 41]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[39, 42]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[39, 43]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[39, 44]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[39, 45]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[39, 46]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[39, 47]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[39, 48]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[39, 49]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[40, 0]",0.001,0.003,0.0,0.004,0.0,0.0,1110.696,1270.62,1.001
"K_uu_weight[40, 1]",0.001,0.004,0.0,0.005,0.0,0.0,1110.487,1270.62,1.001
"K_uu_weight[40, 2]",0.002,0.004,0.0,0.007,0.0,0.0,1110.663,1288.503,1.001
"K_uu_weight[40, 3]",0.002,0.006,0.0,0.008,0.0,0.0,1111.354,1237.757,1.001
"K_uu_weight[40, 4]",0.003,0.007,0.0,0.011,0.0,0.001,1111.67,1288.222,1.001
"K_uu_weight[40, 5]",0.004,0.009,0.0,0.014,0.0,0.001,1112.274,1288.222,1.001
"K_uu_weight[40, 6]",0.005,0.011,0.0,0.018,0.0,0.001,1113.916,1254.089,1.001
"K_uu_weight[40, 7]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[40, 8]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[40, 9]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[40, 10]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[40, 11]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[40, 12]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[40, 13]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[40, 14]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
"K_uu_weight[40, 15]",0.043,0.057,0.0,0.135,0.002,0.003,1113.7,1343.547,1.001
"K_uu_weight[40, 16]",0.054,0.067,0.0,0.162,0.002,0.003,1114.356,1382.769,1.001
"K_uu_weight[40, 17]",0.066,0.078,0.0,0.193,0.002,0.004,1115.012,1382.769,1.001
"K_uu_weight[40, 18]",0.081,0.09,0.0,0.233,0.002,0.004,1115.064,1342.28,1.001
"K_uu_weight[40, 19]",0.099,0.104,0.0,0.274,0.003,0.005,1118.374,1341.651,1.001
"K_uu_weight[40, 20]",0.12,0.119,0.0,0.318,0.003,0.005,1121.585,1341.014,1.001
"K_uu_weight[40, 21]",0.145,0.135,0.001,0.367,0.004,0.006,1126.901,1340.197,1.001
"K_uu_weight[40, 22]",0.173,0.152,0.001,0.426,0.004,0.006,1131.56,1302.002,1.001
"K_uu_weight[40, 23]",0.206,0.171,0.001,0.485,0.005,0.007,1136.039,1296.374,1.001
"K_uu_weight[40, 24]",0.242,0.19,0.005,0.563,0.005,0.007,1145.594,1267.228,1.002
"K_uu_weight[40, 25]",0.283,0.21,0.006,0.635,0.006,0.008,1154.971,1255.905,1.002
"K_uu_weight[40, 26]",0.329,0.231,0.016,0.72,0.006,0.009,1169.897,1299.019,1.002
"K_uu_weight[40, 27]",0.378,0.251,0.052,0.835,0.007,0.009,1184.307,1317.056,1.002
"K_uu_weight[40, 28]",0.432,0.272,0.076,0.931,0.007,0.01,1199.663,1445.008,1.002
"K_uu_weight[40, 29]",0.488,0.293,0.09,1.009,0.008,0.01,1207.047,1521.344,1.002
"K_uu_weight[40, 30]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[40, 31]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[40, 32]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[40, 33]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[40, 34]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[40, 35]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[40, 36]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[40, 37]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[40, 38]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[40, 39]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[40, 40]",0.966,0.446,0.31,1.786,0.012,0.014,1233.508,1594.311,1.002
"K_uu_weight[40, 41]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[40, 42]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[40, 43]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[40, 44]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[40, 45]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[40, 46]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[40, 47]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[40, 48]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[40, 49]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[41, 0]",0.001,0.002,0.0,0.003,0.0,0.0,1113.426,1270.62,1.001
"K_uu_weight[41, 1]",0.001,0.003,0.0,0.004,0.0,0.0,1110.696,1270.62,1.001
"K_uu_weight[41, 2]",0.001,0.004,0.0,0.005,0.0,0.0,1110.487,1270.62,1.001
"K_uu_weight[41, 3]",0.002,0.004,0.0,0.007,0.0,0.0,1110.663,1288.503,1.001
"K_uu_weight[41, 4]",0.002,0.006,0.0,0.008,0.0,0.0,1111.354,1237.757,1.001
"K_uu_weight[41, 5]",0.003,0.007,0.0,0.011,0.0,0.001,1111.67,1288.222,1.001
"K_uu_weight[41, 6]",0.004,0.009,0.0,0.014,0.0,0.001,1112.274,1288.222,1.001
"K_uu_weight[41, 7]",0.005,0.011,0.0,0.018,0.0,0.001,1113.916,1254.089,1.001
"K_uu_weight[41, 8]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[41, 9]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[41, 10]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[41, 11]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[41, 12]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[41, 13]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[41, 14]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[41, 15]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
"K_uu_weight[41, 16]",0.043,0.057,0.0,0.135,0.002,0.003,1113.7,1343.547,1.001
"K_uu_weight[41, 17]",0.054,0.067,0.0,0.162,0.002,0.003,1114.356,1382.769,1.001
"K_uu_weight[41, 18]",0.066,0.078,0.0,0.193,0.002,0.004,1115.012,1382.769,1.001
"K_uu_weight[41, 19]",0.081,0.09,0.0,0.233,0.002,0.004,1115.064,1342.28,1.001
"K_uu_weight[41, 20]",0.099,0.104,0.0,0.274,0.003,0.005,1118.374,1341.651,1.001
"K_uu_weight[41, 21]",0.12,0.119,0.0,0.318,0.003,0.005,1121.585,1341.014,1.001
"K_uu_weight[41, 22]",0.145,0.135,0.001,0.367,0.004,0.006,1126.901,1340.197,1.001
"K_uu_weight[41, 23]",0.173,0.152,0.001,0.426,0.004,0.006,1131.56,1302.002,1.001
"K_uu_weight[41, 24]",0.206,0.171,0.001,0.485,0.005,0.007,1136.039,1296.374,1.001
"K_uu_weight[41, 25]",0.242,0.19,0.005,0.563,0.005,0.007,1145.594,1267.228,1.002
"K_uu_weight[41, 26]",0.283,0.21,0.006,0.635,0.006,0.008,1154.971,1255.905,1.002
"K_uu_weight[41, 27]",0.329,0.231,0.016,0.72,0.006,0.009,1169.897,1299.019,1.002
"K_uu_weight[41, 28]",0.378,0.251,0.052,0.835,0.007,0.009,1184.307,1317.056,1.002
"K_uu_weight[41, 29]",0.432,0.272,0.076,0.931,0.007,0.01,1199.663,1445.008,1.002
"K_uu_weight[41, 30]",0.488,0.293,0.09,1.009,0.008,0.01,1207.047,1521.344,1.002
"K_uu_weight[41, 31]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[41, 32]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[41, 33]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[41, 34]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[41, 35]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[41, 36]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[41, 37]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[41, 38]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[41, 39]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[41, 40]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[41, 41]",0.966,0.446,0.31,1.786,0.012,0.014,1233.508,1594.311,1.002
"K_uu_weight[41, 42]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[41, 43]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[41, 44]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[41, 45]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[41, 46]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[41, 47]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[41, 48]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[41, 49]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[42, 0]",0.001,0.002,0.0,0.002,0.0,0.0,1113.663,1270.62,1.001
"K_uu_weight[42, 1]",0.001,0.002,0.0,0.003,0.0,0.0,1113.426,1270.62,1.001
"K_uu_weight[42, 2]",0.001,0.003,0.0,0.004,0.0,0.0,1110.696,1270.62,1.001
"K_uu_weight[42, 3]",0.001,0.004,0.0,0.005,0.0,0.0,1110.487,1270.62,1.001
"K_uu_weight[42, 4]",0.002,0.004,0.0,0.007,0.0,0.0,1110.663,1288.503,1.001
"K_uu_weight[42, 5]",0.002,0.006,0.0,0.008,0.0,0.0,1111.354,1237.757,1.001
"K_uu_weight[42, 6]",0.003,0.007,0.0,0.011,0.0,0.001,1111.67,1288.222,1.001
"K_uu_weight[42, 7]",0.004,0.009,0.0,0.014,0.0,0.001,1112.274,1288.222,1.001
"K_uu_weight[42, 8]",0.005,0.011,0.0,0.018,0.0,0.001,1113.916,1254.089,1.001
"K_uu_weight[42, 9]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[42, 10]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[42, 11]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[42, 12]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[42, 13]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[42, 14]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[42, 15]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[42, 16]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
"K_uu_weight[42, 17]",0.043,0.057,0.0,0.135,0.002,0.003,1113.7,1343.547,1.001
"K_uu_weight[42, 18]",0.054,0.067,0.0,0.162,0.002,0.003,1114.356,1382.769,1.001
"K_uu_weight[42, 19]",0.066,0.078,0.0,0.193,0.002,0.004,1115.012,1382.769,1.001
"K_uu_weight[42, 20]",0.081,0.09,0.0,0.233,0.002,0.004,1115.064,1342.28,1.001
"K_uu_weight[42, 21]",0.099,0.104,0.0,0.274,0.003,0.005,1118.374,1341.651,1.001
"K_uu_weight[42, 22]",0.12,0.119,0.0,0.318,0.003,0.005,1121.585,1341.014,1.001
"K_uu_weight[42, 23]",0.145,0.135,0.001,0.367,0.004,0.006,1126.901,1340.197,1.001
"K_uu_weight[42, 24]",0.173,0.152,0.001,0.426,0.004,0.006,1131.56,1302.002,1.001
"K_uu_weight[42, 25]",0.206,0.171,0.001,0.485,0.005,0.007,1136.039,1296.374,1.001
"K_uu_weight[42, 26]",0.242,0.19,0.005,0.563,0.005,0.007,1145.594,1267.228,1.002
"K_uu_weight[42, 27]",0.283,0.21,0.006,0.635,0.006,0.008,1154.971,1255.905,1.002
"K_uu_weight[42, 28]",0.329,0.231,0.016,0.72,0.006,0.009,1169.897,1299.019,1.002
"K_uu_weight[42, 29]",0.378,0.251,0.052,0.835,0.007,0.009,1184.307,1317.056,1.002
"K_uu_weight[42, 30]",0.432,0.272,0.076,0.931,0.007,0.01,1199.663,1445.008,1.002
"K_uu_weight[42, 31]",0.488,0.293,0.09,1.009,0.008,0.01,1207.047,1521.344,1.002
"K_uu_weight[42, 32]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[42, 33]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[42, 34]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[42, 35]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[42, 36]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[42, 37]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[42, 38]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[42, 39]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[42, 40]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[42, 41]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[42, 42]",0.966,0.446,0.31,1.786,0.012,0.014,1233.508,1594.311,1.002
"K_uu_weight[42, 43]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[42, 44]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[42, 45]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[42, 46]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[42, 47]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[42, 48]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[42, 49]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[43, 0]",0.0,0.001,0.0,0.002,0.0,0.0,1113.427,1270.62,1.001
"K_uu_weight[43, 1]",0.001,0.002,0.0,0.002,0.0,0.0,1113.663,1270.62,1.001
"K_uu_weight[43, 2]",0.001,0.002,0.0,0.003,0.0,0.0,1113.426,1270.62,1.001
"K_uu_weight[43, 3]",0.001,0.003,0.0,0.004,0.0,0.0,1110.696,1270.62,1.001
"K_uu_weight[43, 4]",0.001,0.004,0.0,0.005,0.0,0.0,1110.487,1270.62,1.001
"K_uu_weight[43, 5]",0.002,0.004,0.0,0.007,0.0,0.0,1110.663,1288.503,1.001
"K_uu_weight[43, 6]",0.002,0.006,0.0,0.008,0.0,0.0,1111.354,1237.757,1.001
"K_uu_weight[43, 7]",0.003,0.007,0.0,0.011,0.0,0.001,1111.67,1288.222,1.001
"K_uu_weight[43, 8]",0.004,0.009,0.0,0.014,0.0,0.001,1112.274,1288.222,1.001
"K_uu_weight[43, 9]",0.005,0.011,0.0,0.018,0.0,0.001,1113.916,1254.089,1.001
"K_uu_weight[43, 10]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[43, 11]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[43, 12]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[43, 13]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[43, 14]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[43, 15]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[43, 16]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[43, 17]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
"K_uu_weight[43, 18]",0.043,0.057,0.0,0.135,0.002,0.003,1113.7,1343.547,1.001
"K_uu_weight[43, 19]",0.054,0.067,0.0,0.162,0.002,0.003,1114.356,1382.769,1.001
"K_uu_weight[43, 20]",0.066,0.078,0.0,0.193,0.002,0.004,1115.012,1382.769,1.001
"K_uu_weight[43, 21]",0.081,0.09,0.0,0.233,0.002,0.004,1115.064,1342.28,1.001
"K_uu_weight[43, 22]",0.099,0.104,0.0,0.274,0.003,0.005,1118.374,1341.651,1.001
"K_uu_weight[43, 23]",0.12,0.119,0.0,0.318,0.003,0.005,1121.585,1341.014,1.001
"K_uu_weight[43, 24]",0.145,0.135,0.001,0.367,0.004,0.006,1126.901,1340.197,1.001
"K_uu_weight[43, 25]",0.173,0.152,0.001,0.426,0.004,0.006,1131.56,1302.002,1.001
"K_uu_weight[43, 26]",0.206,0.171,0.001,0.485,0.005,0.007,1136.039,1296.374,1.001
"K_uu_weight[43, 27]",0.242,0.19,0.005,0.563,0.005,0.007,1145.594,1267.228,1.002
"K_uu_weight[43, 28]",0.283,0.21,0.006,0.635,0.006,0.008,1154.971,1255.905,1.002
"K_uu_weight[43, 29]",0.329,0.231,0.016,0.72,0.006,0.009,1169.897,1299.019,1.002
"K_uu_weight[43, 30]",0.378,0.251,0.052,0.835,0.007,0.009,1184.307,1317.056,1.002
"K_uu_weight[43, 31]",0.432,0.272,0.076,0.931,0.007,0.01,1199.663,1445.008,1.002
"K_uu_weight[43, 32]",0.488,0.293,0.09,1.009,0.008,0.01,1207.047,1521.344,1.002
"K_uu_weight[43, 33]",0.548,0.313,0.116,1.109,0.009,0.011,1216.195,1661.69,1.002
"K_uu_weight[43, 34]",0.608,0.333,0.13,1.184,0.009,0.012,1221.992,1633.225,1.002
"K_uu_weight[43, 35]",0.668,0.352,0.168,1.29,0.01,0.012,1225.264,1458.636,1.002
"K_uu_weight[43, 36]",0.727,0.371,0.192,1.382,0.01,0.012,1227.283,1466.926,1.002
"K_uu_weight[43, 37]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[43, 38]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[43, 39]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[43, 40]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[43, 41]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[43, 42]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[43, 43]",0.966,0.446,0.31,1.786,0.012,0.014,1233.508,1594.311,1.002
"K_uu_weight[43, 44]",0.96,0.444,0.306,1.771,0.012,0.014,1233.95,1510.914,1.002
"K_uu_weight[43, 45]",0.944,0.439,0.285,1.73,0.012,0.014,1235.934,1225.717,1.002
"K_uu_weight[43, 46]",0.916,0.43,0.276,1.688,0.012,0.014,1235.897,1220.415,1.002
"K_uu_weight[43, 47]",0.879,0.418,0.263,1.621,0.012,0.013,1234.278,1081.18,1.002
"K_uu_weight[43, 48]",0.835,0.404,0.246,1.544,0.011,0.013,1232.922,1119.067,1.002
"K_uu_weight[43, 49]",0.783,0.388,0.224,1.469,0.011,0.013,1230.007,1256.318,1.002
"K_uu_weight[44, 0]",0.0,0.001,0.0,0.001,0.0,0.0,1112.912,1270.62,1.001
"K_uu_weight[44, 1]",0.0,0.001,0.0,0.002,0.0,0.0,1113.427,1270.62,1.001
"K_uu_weight[44, 2]",0.001,0.002,0.0,0.002,0.0,0.0,1113.663,1270.62,1.001
"K_uu_weight[44, 3]",0.001,0.002,0.0,0.003,0.0,0.0,1113.426,1270.62,1.001
"K_uu_weight[44, 4]",0.001,0.003,0.0,0.004,0.0,0.0,1110.696,1270.62,1.001
"K_uu_weight[44, 5]",0.001,0.004,0.0,0.005,0.0,0.0,1110.487,1270.62,1.001
"K_uu_weight[44, 6]",0.002,0.004,0.0,0.007,0.0,0.0,1110.663,1288.503,1.001
"K_uu_weight[44, 7]",0.002,0.006,0.0,0.008,0.0,0.0,1111.354,1237.757,1.001
"K_uu_weight[44, 8]",0.003,0.007,0.0,0.011,0.0,0.001,1111.67,1288.222,1.001
"K_uu_weight[44, 9]",0.004,0.009,0.0,0.014,0.0,0.001,1112.274,1288.222,1.001
"K_uu_weight[44, 10]",0.005,0.011,0.0,0.018,0.0,0.001,1113.916,1254.089,1.001
"K_uu_weight[44, 11]",0.006,0.013,0.0,0.023,0.0,0.001,1113.173,1288.241,1.001
"K_uu_weight[44, 12]",0.008,0.016,0.0,0.03,0.0,0.001,1113.037,1287.785,1.001
"K_uu_weight[44, 13]",0.011,0.019,0.0,0.037,0.001,0.001,1112.643,1341.891,1.001
"K_uu_weight[44, 14]",0.014,0.024,0.0,0.047,0.001,0.002,1110.995,1334.257,1.001
"K_uu_weight[44, 15]",0.017,0.028,0.0,0.059,0.001,0.002,1110.381,1324.497,1.001
"K_uu_weight[44, 16]",0.022,0.034,0.0,0.073,0.001,0.002,1109.717,1324.365,1.001
"K_uu_weight[44, 17]",0.028,0.041,0.0,0.09,0.001,0.002,1110.112,1324.69,1.001
"K_uu_weight[44, 18]",0.035,0.048,0.0,0.109,0.001,0.003,1112.641,1343.547,1.001
