,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[20, 34]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[20, 35]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[20, 36]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[20, 37]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[20, 38]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[20, 39]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[20, 40]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[20, 41]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[20, 42]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[20, 43]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[20, 44]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[20, 45]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[20, 46]",0.036,0.049,0.0,0.12,0.001,0.003,1002.805,1165.711,1.002
"K_uu_weight[20, 47]",0.029,0.041,0.0,0.1,0.001,0.002,1004.831,1194.126,1.001
"K_uu_weight[20, 48]",0.023,0.035,0.0,0.081,0.001,0.002,1007.111,1165.711,1.001
"K_uu_weight[20, 49]",0.018,0.029,0.0,0.066,0.001,0.002,1010.286,1165.711,1.001
"K_uu_weight[21, 0]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[21, 1]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[21, 2]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[21, 3]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[21, 4]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[21, 5]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[21, 6]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[21, 7]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[21, 8]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[21, 9]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[21, 10]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[21, 11]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[21, 12]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[21, 13]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[21, 14]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[21, 15]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[21, 16]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[21, 17]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[21, 18]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[21, 19]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[21, 20]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[21, 21]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[21, 22]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[21, 23]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[21, 24]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[21, 25]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[21, 26]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[21, 27]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[21, 28]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[21, 29]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[21, 30]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[21, 31]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[21, 32]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[21, 33]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[21, 34]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[21, 35]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[21, 36]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[21, 37]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[21, 38]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[21, 39]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[21, 40]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[21, 41]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[21, 42]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[21, 43]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[21, 44]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[21, 45]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[21, 46]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[21, 47]",0.036,0.049,0.0,0.12,0.001,0.003,1002.805,1165.711,1.002
"K_uu_weight[21, 48]",0.029,0.041,0.0,0.1,0.001,0.002,1004.831,1194.126,1.001
"K_uu_weight[21, 49]",0.023,0.035,0.0,0.081,0.001,0.002,1007.111,1165.711,1.001
"K_uu_weight[22, 0]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[22, 1]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[22, 2]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[22, 3]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[22, 4]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[22, 5]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[22, 6]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[22, 7]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[22, 8]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[22, 9]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[22, 10]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[22, 11]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[22, 12]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[22, 13]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[22, 14]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[22, 15]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[22, 16]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[22, 17]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[22, 18]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[22, 19]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[22, 20]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[22, 21]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[22, 22]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[22, 23]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[22, 24]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[22, 25]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[22, 26]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[22, 27]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[22, 28]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[22, 29]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[22, 30]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[22, 31]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[22, 32]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[22, 33]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[22, 34]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[22, 35]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[22, 36]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[22, 37]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[22, 38]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[22, 39]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[22, 40]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[22, 41]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[22, 42]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[22, 43]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[22, 44]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[22, 45]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[22, 46]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[22, 47]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[22, 48]",0.036,0.049,0.0,0.12,0.001,0.003,1002.805,1165.711,1.002
"K_uu_weight[22, 49]",0.029,0.041,0.0,0.1,0.001,0.002,1004.831,1194.126,1.001
"K_uu_weight[23, 0]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[23, 1]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[23, 2]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[23, 3]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[23, 4]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[23, 5]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[23, 6]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[23, 7]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[23, 8]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[23, 9]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[23, 10]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[23, 11]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[23, 12]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[23, 13]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[23, 14]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[23, 15]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[23, 16]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[23, 17]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[23, 18]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[23, 19]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[23, 20]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[23, 21]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[23, 22]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[23, 23]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[23, 24]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[23, 25]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[23, 26]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[23, 27]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[23, 28]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[23, 29]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[23, 30]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[23, 31]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[23, 32]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[23, 33]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[23, 34]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[23, 35]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[23, 36]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[23, 37]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[23, 38]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[23, 39]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[23, 40]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[23, 41]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[23, 42]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[23, 43]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[23, 44]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[23, 45]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[23, 46]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[23, 47]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[23, 48]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[23, 49]",0.036,0.049,0.0,0.12,0.001,0.003,1002.805,1165.711,1.002
"K_uu_weight[24, 0]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[24, 1]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[24, 2]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[24, 3]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[24, 4]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[24, 5]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[24, 6]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[24, 7]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[24, 8]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[24, 9]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[24, 10]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[24, 11]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[24, 12]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[24, 13]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[24, 14]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[24, 15]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[24, 16]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[24, 17]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[24, 18]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[24, 19]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[24, 20]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[24, 21]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[24, 22]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[24, 23]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[24, 24]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[24, 25]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[24, 26]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[24, 27]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[24, 28]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[24, 29]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[24, 30]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[24, 31]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[24, 32]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[24, 33]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[24, 34]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[24, 35]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[24, 36]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[24, 37]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[24, 38]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[24, 39]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[24, 40]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[24, 41]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[24, 42]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[24, 43]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[24, 44]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[24, 45]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[24, 46]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[24, 47]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[24, 48]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[24, 49]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[25, 0]",0.045,0.058,0.0,0.147,0.002,0.003,999.682,1194.577,1.002
"K_uu_weight[25, 1]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
"K_uu_weight[25, 2]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[25, 3]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[25, 4]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[25, 5]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[25, 6]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[25, 7]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[25, 8]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[25, 9]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[25, 10]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[25, 11]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[25, 12]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[25, 13]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[25, 14]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[25, 15]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[25, 16]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[25, 17]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[25, 18]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[25, 19]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[25, 20]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[25, 21]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[25, 22]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[25, 23]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[25, 24]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[25, 25]",0.977,0.464,0.294,1.82,0.014,0.014,1065.598,1225.093,1.002
"K_uu_weight[25, 26]",0.971,0.462,0.291,1.806,0.014,0.014,1065.075,1225.093,1.002
"K_uu_weight[25, 27]",0.954,0.456,0.283,1.785,0.014,0.014,1060.65,1225.093,1.002
"K_uu_weight[25, 28]",0.926,0.447,0.252,1.721,0.013,0.014,1057.162,1160.252,1.002
"K_uu_weight[25, 29]",0.889,0.435,0.265,1.688,0.013,0.013,1051.159,1199.555,1.002
"K_uu_weight[25, 30]",0.844,0.42,0.249,1.625,0.013,0.013,1039.884,1169.934,1.001
"K_uu_weight[25, 31]",0.793,0.404,0.198,1.512,0.012,0.012,1029.78,1171.709,1.001
"K_uu_weight[25, 32]",0.736,0.385,0.18,1.438,0.012,0.012,1016.957,1276.558,1.001
"K_uu_weight[25, 33]",0.677,0.366,0.159,1.365,0.011,0.011,1005.848,1294.524,1.001
"K_uu_weight[25, 34]",0.616,0.346,0.145,1.274,0.011,0.011,997.114,1355.94,1.001
"K_uu_weight[25, 35]",0.555,0.324,0.107,1.164,0.01,0.01,988.152,1355.624,1.001
"K_uu_weight[25, 36]",0.495,0.303,0.059,1.044,0.009,0.009,982.77,1319.507,1.001
"K_uu_weight[25, 37]",0.438,0.281,0.05,0.96,0.009,0.009,976.531,1284.454,1.001
"K_uu_weight[25, 38]",0.384,0.259,0.041,0.871,0.008,0.008,974.635,1236.297,1.001
"K_uu_weight[25, 39]",0.334,0.237,0.006,0.755,0.007,0.008,974.824,1221.479,1.002
"K_uu_weight[25, 40]",0.288,0.215,0.018,0.687,0.007,0.007,975.785,1206.769,1.002
"K_uu_weight[25, 41]",0.246,0.195,0.001,0.59,0.006,0.007,975.411,1236.969,1.002
"K_uu_weight[25, 42]",0.209,0.175,0.004,0.523,0.005,0.006,975.356,1283.412,1.002
"K_uu_weight[25, 43]",0.177,0.156,0.0,0.45,0.005,0.006,977.68,1234.046,1.002
"K_uu_weight[25, 44]",0.148,0.138,0.0,0.391,0.004,0.005,981.002,1218.315,1.002
"K_uu_weight[25, 45]",0.123,0.121,0.0,0.338,0.004,0.005,982.912,1218.677,1.003
"K_uu_weight[25, 46]",0.102,0.106,0.0,0.289,0.003,0.004,985.855,1239.906,1.003
"K_uu_weight[25, 47]",0.083,0.092,0.0,0.249,0.003,0.004,988.021,1256.209,1.003
"K_uu_weight[25, 48]",0.068,0.079,0.0,0.21,0.002,0.004,993.248,1239.513,1.003
"K_uu_weight[25, 49]",0.055,0.068,0.0,0.176,0.002,0.003,997.028,1239.513,1.002
