,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_workout[31, 14]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[31, 15]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[31, 16]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[31, 17]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[31, 18]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[31, 19]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[31, 20]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[31, 21]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[31, 22]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[31, 23]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[31, 24]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[31, 25]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[31, 26]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[31, 27]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[31, 28]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[31, 29]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[31, 30]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[31, 31]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
"K_uu_workout[31, 32]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[31, 33]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[31, 34]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[31, 35]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[31, 36]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[31, 37]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[31, 38]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[31, 39]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[31, 40]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[31, 41]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[31, 42]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[31, 43]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[31, 44]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[31, 45]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[31, 46]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[31, 47]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[31, 48]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[31, 49]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[32, 0]",0.025,0.031,0.0,0.079,0.002,0.003,578.221,231.849,1.004
"K_uu_workout[32, 1]",0.026,0.031,0.001,0.081,0.002,0.003,572.886,231.849,1.004
"K_uu_workout[32, 2]",0.026,0.031,0.0,0.082,0.002,0.003,568.266,231.133,1.004
"K_uu_workout[32, 3]",0.026,0.032,0.001,0.085,0.002,0.003,563.791,231.133,1.005
"K_uu_workout[32, 4]",0.026,0.032,0.001,0.086,0.002,0.003,558.959,231.189,1.005
"K_uu_workout[32, 5]",0.027,0.032,0.001,0.087,0.002,0.003,554.467,231.663,1.005
"K_uu_workout[32, 6]",0.027,0.032,0.001,0.088,0.002,0.003,550.305,232.445,1.005
"K_uu_workout[32, 7]",0.027,0.033,0.001,0.09,0.002,0.003,545.744,232.445,1.005
"K_uu_workout[32, 8]",0.028,0.033,0.001,0.09,0.002,0.003,541.858,232.169,1.005
"K_uu_workout[32, 9]",0.028,0.033,0.001,0.091,0.002,0.003,537.517,232.88,1.006
"K_uu_workout[32, 10]",0.028,0.033,0.001,0.091,0.002,0.003,534.663,231.814,1.006
"K_uu_workout[32, 11]",0.029,0.034,0.001,0.092,0.002,0.003,530.573,235.136,1.006
"K_uu_workout[32, 12]",0.029,0.034,0.002,0.093,0.002,0.003,527.475,235.136,1.006
"K_uu_workout[32, 13]",0.029,0.034,0.002,0.093,0.002,0.003,520.589,235.136,1.006
"K_uu_workout[32, 14]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[32, 15]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[32, 16]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[32, 17]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[32, 18]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[32, 19]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[32, 20]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[32, 21]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[32, 22]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[32, 23]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[32, 24]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[32, 25]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[32, 26]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[32, 27]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[32, 28]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[32, 29]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[32, 30]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[32, 31]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[32, 32]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
"K_uu_workout[32, 33]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[32, 34]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[32, 35]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[32, 36]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[32, 37]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[32, 38]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[32, 39]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[32, 40]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[32, 41]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[32, 42]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[32, 43]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[32, 44]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[32, 45]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[32, 46]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[32, 47]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[32, 48]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[32, 49]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[33, 0]",0.025,0.031,0.0,0.077,0.002,0.003,583.392,237.368,1.004
"K_uu_workout[33, 1]",0.025,0.031,0.0,0.079,0.002,0.003,578.221,231.849,1.004
"K_uu_workout[33, 2]",0.026,0.031,0.001,0.081,0.002,0.003,572.886,231.849,1.004
"K_uu_workout[33, 3]",0.026,0.031,0.0,0.082,0.002,0.003,568.266,231.133,1.004
"K_uu_workout[33, 4]",0.026,0.032,0.001,0.085,0.002,0.003,563.791,231.133,1.005
"K_uu_workout[33, 5]",0.026,0.032,0.001,0.086,0.002,0.003,558.959,231.189,1.005
"K_uu_workout[33, 6]",0.027,0.032,0.001,0.087,0.002,0.003,554.467,231.663,1.005
"K_uu_workout[33, 7]",0.027,0.032,0.001,0.088,0.002,0.003,550.305,232.445,1.005
"K_uu_workout[33, 8]",0.027,0.033,0.001,0.09,0.002,0.003,545.744,232.445,1.005
"K_uu_workout[33, 9]",0.028,0.033,0.001,0.09,0.002,0.003,541.858,232.169,1.005
"K_uu_workout[33, 10]",0.028,0.033,0.001,0.091,0.002,0.003,537.517,232.88,1.006
"K_uu_workout[33, 11]",0.028,0.033,0.001,0.091,0.002,0.003,534.663,231.814,1.006
"K_uu_workout[33, 12]",0.029,0.034,0.001,0.092,0.002,0.003,530.573,235.136,1.006
"K_uu_workout[33, 13]",0.029,0.034,0.002,0.093,0.002,0.003,527.475,235.136,1.006
"K_uu_workout[33, 14]",0.029,0.034,0.002,0.093,0.002,0.003,520.589,235.136,1.006
"K_uu_workout[33, 15]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[33, 16]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[33, 17]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[33, 18]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[33, 19]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[33, 20]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[33, 21]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[33, 22]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[33, 23]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[33, 24]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[33, 25]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[33, 26]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[33, 27]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[33, 28]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[33, 29]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[33, 30]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[33, 31]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[33, 32]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[33, 33]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
"K_uu_workout[33, 34]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[33, 35]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[33, 36]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[33, 37]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[33, 38]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[33, 39]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[33, 40]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[33, 41]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[33, 42]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[33, 43]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[33, 44]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[33, 45]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[33, 46]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[33, 47]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[33, 48]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[33, 49]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[34, 0]",0.025,0.03,0.001,0.077,0.002,0.003,588.391,237.368,1.004
"K_uu_workout[34, 1]",0.025,0.031,0.0,0.077,0.002,0.003,583.392,237.368,1.004
"K_uu_workout[34, 2]",0.025,0.031,0.0,0.079,0.002,0.003,578.221,231.849,1.004
"K_uu_workout[34, 3]",0.026,0.031,0.001,0.081,0.002,0.003,572.886,231.849,1.004
"K_uu_workout[34, 4]",0.026,0.031,0.0,0.082,0.002,0.003,568.266,231.133,1.004
"K_uu_workout[34, 5]",0.026,0.032,0.001,0.085,0.002,0.003,563.791,231.133,1.005
"K_uu_workout[34, 6]",0.026,0.032,0.001,0.086,0.002,0.003,558.959,231.189,1.005
"K_uu_workout[34, 7]",0.027,0.032,0.001,0.087,0.002,0.003,554.467,231.663,1.005
"K_uu_workout[34, 8]",0.027,0.032,0.001,0.088,0.002,0.003,550.305,232.445,1.005
"K_uu_workout[34, 9]",0.027,0.033,0.001,0.09,0.002,0.003,545.744,232.445,1.005
"K_uu_workout[34, 10]",0.028,0.033,0.001,0.09,0.002,0.003,541.858,232.169,1.005
"K_uu_workout[34, 11]",0.028,0.033,0.001,0.091,0.002,0.003,537.517,232.88,1.006
"K_uu_workout[34, 12]",0.028,0.033,0.001,0.091,0.002,0.003,534.663,231.814,1.006
"K_uu_workout[34, 13]",0.029,0.034,0.001,0.092,0.002,0.003,530.573,235.136,1.006
"K_uu_workout[34, 14]",0.029,0.034,0.002,0.093,0.002,0.003,527.475,235.136,1.006
"K_uu_workout[34, 15]",0.029,0.034,0.002,0.093,0.002,0.003,520.589,235.136,1.006
"K_uu_workout[34, 16]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[34, 17]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[34, 18]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[34, 19]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[34, 20]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[34, 21]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[34, 22]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[34, 23]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[34, 24]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[34, 25]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[34, 26]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[34, 27]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[34, 28]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[34, 29]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[34, 30]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[34, 31]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[34, 32]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[34, 33]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[34, 34]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
"K_uu_workout[34, 35]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[34, 36]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[34, 37]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[34, 38]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[34, 39]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[34, 40]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[34, 41]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[34, 42]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[34, 43]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[34, 44]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[34, 45]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[34, 46]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[34, 47]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[34, 48]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[34, 49]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[35, 0]",0.024,0.03,0.001,0.077,0.002,0.003,592.879,237.301,1.004
"K_uu_workout[35, 1]",0.025,0.03,0.001,0.077,0.002,0.003,588.391,237.368,1.004
"K_uu_workout[35, 2]",0.025,0.031,0.0,0.077,0.002,0.003,583.392,237.368,1.004
"K_uu_workout[35, 3]",0.025,0.031,0.0,0.079,0.002,0.003,578.221,231.849,1.004
"K_uu_workout[35, 4]",0.026,0.031,0.001,0.081,0.002,0.003,572.886,231.849,1.004
"K_uu_workout[35, 5]",0.026,0.031,0.0,0.082,0.002,0.003,568.266,231.133,1.004
"K_uu_workout[35, 6]",0.026,0.032,0.001,0.085,0.002,0.003,563.791,231.133,1.005
"K_uu_workout[35, 7]",0.026,0.032,0.001,0.086,0.002,0.003,558.959,231.189,1.005
"K_uu_workout[35, 8]",0.027,0.032,0.001,0.087,0.002,0.003,554.467,231.663,1.005
"K_uu_workout[35, 9]",0.027,0.032,0.001,0.088,0.002,0.003,550.305,232.445,1.005
"K_uu_workout[35, 10]",0.027,0.033,0.001,0.09,0.002,0.003,545.744,232.445,1.005
"K_uu_workout[35, 11]",0.028,0.033,0.001,0.09,0.002,0.003,541.858,232.169,1.005
"K_uu_workout[35, 12]",0.028,0.033,0.001,0.091,0.002,0.003,537.517,232.88,1.006
"K_uu_workout[35, 13]",0.028,0.033,0.001,0.091,0.002,0.003,534.663,231.814,1.006
"K_uu_workout[35, 14]",0.029,0.034,0.001,0.092,0.002,0.003,530.573,235.136,1.006
"K_uu_workout[35, 15]",0.029,0.034,0.002,0.093,0.002,0.003,527.475,235.136,1.006
"K_uu_workout[35, 16]",0.029,0.034,0.002,0.093,0.002,0.003,520.589,235.136,1.006
"K_uu_workout[35, 17]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[35, 18]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[35, 19]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[35, 20]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[35, 21]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[35, 22]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[35, 23]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[35, 24]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[35, 25]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[35, 26]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[35, 27]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[35, 28]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[35, 29]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[35, 30]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[35, 31]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[35, 32]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[35, 33]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[35, 34]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[35, 35]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
"K_uu_workout[35, 36]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[35, 37]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[35, 38]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[35, 39]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[35, 40]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[35, 41]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[35, 42]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[35, 43]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[35, 44]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[35, 45]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[35, 46]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[35, 47]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[35, 48]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[35, 49]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[36, 0]",0.024,0.03,0.0,0.075,0.002,0.003,597.542,237.301,1.003
"K_uu_workout[36, 1]",0.024,0.03,0.001,0.077,0.002,0.003,592.879,237.301,1.004
"K_uu_workout[36, 2]",0.025,0.03,0.001,0.077,0.002,0.003,588.391,237.368,1.004
"K_uu_workout[36, 3]",0.025,0.031,0.0,0.077,0.002,0.003,583.392,237.368,1.004
"K_uu_workout[36, 4]",0.025,0.031,0.0,0.079,0.002,0.003,578.221,231.849,1.004
"K_uu_workout[36, 5]",0.026,0.031,0.001,0.081,0.002,0.003,572.886,231.849,1.004
"K_uu_workout[36, 6]",0.026,0.031,0.0,0.082,0.002,0.003,568.266,231.133,1.004
"K_uu_workout[36, 7]",0.026,0.032,0.001,0.085,0.002,0.003,563.791,231.133,1.005
"K_uu_workout[36, 8]",0.026,0.032,0.001,0.086,0.002,0.003,558.959,231.189,1.005
"K_uu_workout[36, 9]",0.027,0.032,0.001,0.087,0.002,0.003,554.467,231.663,1.005
"K_uu_workout[36, 10]",0.027,0.032,0.001,0.088,0.002,0.003,550.305,232.445,1.005
"K_uu_workout[36, 11]",0.027,0.033,0.001,0.09,0.002,0.003,545.744,232.445,1.005
"K_uu_workout[36, 12]",0.028,0.033,0.001,0.09,0.002,0.003,541.858,232.169,1.005
"K_uu_workout[36, 13]",0.028,0.033,0.001,0.091,0.002,0.003,537.517,232.88,1.006
"K_uu_workout[36, 14]",0.028,0.033,0.001,0.091,0.002,0.003,534.663,231.814,1.006
"K_uu_workout[36, 15]",0.029,0.034,0.001,0.092,0.002,0.003,530.573,235.136,1.006
"K_uu_workout[36, 16]",0.029,0.034,0.002,0.093,0.002,0.003,527.475,235.136,1.006
"K_uu_workout[36, 17]",0.029,0.034,0.002,0.093,0.002,0.003,520.589,235.136,1.006
"K_uu_workout[36, 18]",0.029,0.034,0.002,0.093,0.002,0.003,515.486,235.136,1.006
"K_uu_workout[36, 19]",0.029,0.034,0.002,0.095,0.002,0.003,509.814,235.488,1.007
"K_uu_workout[36, 20]",0.03,0.035,0.002,0.096,0.002,0.003,506.084,226.976,1.007
"K_uu_workout[36, 21]",0.03,0.035,0.002,0.098,0.002,0.003,501.612,227.267,1.007
"K_uu_workout[36, 22]",0.03,0.035,0.002,0.1,0.002,0.003,497.742,227.267,1.007
"K_uu_workout[36, 23]",0.03,0.035,0.002,0.101,0.002,0.003,493.957,227.267,1.007
"K_uu_workout[36, 24]",0.031,0.035,0.002,0.102,0.002,0.003,491.936,227.267,1.007
"K_uu_workout[36, 25]",0.031,0.035,0.002,0.103,0.002,0.003,488.636,226.24,1.007
"K_uu_workout[36, 26]",0.031,0.035,0.002,0.104,0.002,0.003,486.687,223.438,1.007
"K_uu_workout[36, 27]",0.031,0.036,0.002,0.104,0.002,0.003,484.288,223.438,1.007
"K_uu_workout[36, 28]",0.031,0.036,0.002,0.104,0.002,0.003,483.041,225.695,1.007
"K_uu_workout[36, 29]",0.031,0.036,0.002,0.105,0.002,0.003,481.792,222.605,1.007
"K_uu_workout[36, 30]",0.031,0.036,0.002,0.106,0.002,0.003,480.381,220.111,1.008
"K_uu_workout[36, 31]",0.031,0.036,0.002,0.106,0.002,0.003,479.364,220.111,1.008
"K_uu_workout[36, 32]",0.031,0.036,0.002,0.106,0.002,0.003,477.923,217.932,1.008
"K_uu_workout[36, 33]",0.032,0.036,0.002,0.106,0.002,0.003,477.146,217.932,1.008
"K_uu_workout[36, 34]",0.032,0.036,0.002,0.106,0.002,0.003,476.719,217.932,1.008
"K_uu_workout[36, 35]",0.032,0.036,0.002,0.106,0.002,0.003,476.153,217.932,1.008
"K_uu_workout[36, 36]",0.032,0.036,0.002,0.106,0.002,0.003,476.201,217.932,1.008
