,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_workout[28, 5]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[28, 6]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[28, 7]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[28, 8]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[28, 9]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[28, 10]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[28, 11]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[28, 12]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[28, 13]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[28, 14]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[28, 15]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[28, 16]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[28, 17]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[28, 18]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[28, 19]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[28, 20]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[28, 21]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[28, 22]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[28, 23]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[28, 24]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[28, 25]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[28, 26]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[28, 27]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[28, 28]",0.073,0.081,0.006,0.215,0.003,0.005,872.666,927.613,1.002
"K_uu_workout[28, 29]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[28, 30]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[28, 31]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[28, 32]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[28, 33]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[28, 34]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[28, 35]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[28, 36]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[28, 37]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[28, 38]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[28, 39]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[28, 40]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[28, 41]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[28, 42]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[28, 43]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[28, 44]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[28, 45]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[28, 46]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[28, 47]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[28, 48]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[28, 49]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[29, 0]",0.065,0.074,0.005,0.188,0.003,0.005,1123.145,948.263,1.001
"K_uu_workout[29, 1]",0.065,0.075,0.005,0.19,0.003,0.005,1105.416,920.629,1.001
"K_uu_workout[29, 2]",0.066,0.075,0.005,0.192,0.003,0.005,1080.096,920.629,1.001
"K_uu_workout[29, 3]",0.066,0.075,0.005,0.195,0.003,0.005,1054.435,919.588,1.001
"K_uu_workout[29, 4]",0.067,0.076,0.005,0.197,0.003,0.005,1039.403,919.588,1.001
"K_uu_workout[29, 5]",0.067,0.076,0.005,0.199,0.003,0.005,1026.005,919.588,1.002
"K_uu_workout[29, 6]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[29, 7]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[29, 8]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[29, 9]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[29, 10]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[29, 11]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[29, 12]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[29, 13]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[29, 14]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[29, 15]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[29, 16]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[29, 17]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[29, 18]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[29, 19]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[29, 20]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[29, 21]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[29, 22]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[29, 23]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[29, 24]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[29, 25]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[29, 26]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[29, 27]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[29, 28]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[29, 29]",0.073,0.081,0.006,0.215,0.003,0.005,872.666,927.613,1.002
"K_uu_workout[29, 30]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[29, 31]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[29, 32]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[29, 33]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[29, 34]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[29, 35]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[29, 36]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[29, 37]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[29, 38]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[29, 39]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[29, 40]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[29, 41]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[29, 42]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[29, 43]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[29, 44]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[29, 45]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[29, 46]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[29, 47]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[29, 48]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[29, 49]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[30, 0]",0.064,0.074,0.005,0.186,0.003,0.005,1149.631,948.263,1.001
"K_uu_workout[30, 1]",0.065,0.074,0.005,0.188,0.003,0.005,1123.145,948.263,1.001
"K_uu_workout[30, 2]",0.065,0.075,0.005,0.19,0.003,0.005,1105.416,920.629,1.001
"K_uu_workout[30, 3]",0.066,0.075,0.005,0.192,0.003,0.005,1080.096,920.629,1.001
"K_uu_workout[30, 4]",0.066,0.075,0.005,0.195,0.003,0.005,1054.435,919.588,1.001
"K_uu_workout[30, 5]",0.067,0.076,0.005,0.197,0.003,0.005,1039.403,919.588,1.001
"K_uu_workout[30, 6]",0.067,0.076,0.005,0.199,0.003,0.005,1026.005,919.588,1.002
"K_uu_workout[30, 7]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[30, 8]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[30, 9]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[30, 10]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[30, 11]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[30, 12]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[30, 13]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[30, 14]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[30, 15]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[30, 16]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[30, 17]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[30, 18]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[30, 19]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[30, 20]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[30, 21]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[30, 22]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[30, 23]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[30, 24]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[30, 25]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[30, 26]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[30, 27]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[30, 28]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[30, 29]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[30, 30]",0.073,0.081,0.006,0.215,0.003,0.005,872.666,927.613,1.002
"K_uu_workout[30, 31]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[30, 32]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[30, 33]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[30, 34]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[30, 35]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[30, 36]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[30, 37]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[30, 38]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[30, 39]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[30, 40]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[30, 41]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[30, 42]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[30, 43]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[30, 44]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[30, 45]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[30, 46]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[30, 47]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[30, 48]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[30, 49]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[31, 0]",0.064,0.074,0.005,0.185,0.003,0.004,1171.683,948.263,1.001
"K_uu_workout[31, 1]",0.064,0.074,0.005,0.186,0.003,0.005,1149.631,948.263,1.001
"K_uu_workout[31, 2]",0.065,0.074,0.005,0.188,0.003,0.005,1123.145,948.263,1.001
"K_uu_workout[31, 3]",0.065,0.075,0.005,0.19,0.003,0.005,1105.416,920.629,1.001
"K_uu_workout[31, 4]",0.066,0.075,0.005,0.192,0.003,0.005,1080.096,920.629,1.001
"K_uu_workout[31, 5]",0.066,0.075,0.005,0.195,0.003,0.005,1054.435,919.588,1.001
"K_uu_workout[31, 6]",0.067,0.076,0.005,0.197,0.003,0.005,1039.403,919.588,1.001
"K_uu_workout[31, 7]",0.067,0.076,0.005,0.199,0.003,0.005,1026.005,919.588,1.002
"K_uu_workout[31, 8]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[31, 9]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[31, 10]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[31, 11]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[31, 12]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[31, 13]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[31, 14]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[31, 15]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[31, 16]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[31, 17]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[31, 18]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[31, 19]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[31, 20]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[31, 21]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[31, 22]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[31, 23]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[31, 24]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[31, 25]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[31, 26]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[31, 27]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[31, 28]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[31, 29]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[31, 30]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[31, 31]",0.073,0.081,0.006,0.215,0.003,0.005,872.666,927.613,1.002
"K_uu_workout[31, 32]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[31, 33]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[31, 34]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[31, 35]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[31, 36]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[31, 37]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[31, 38]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[31, 39]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[31, 40]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[31, 41]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[31, 42]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[31, 43]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[31, 44]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[31, 45]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[31, 46]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[31, 47]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[31, 48]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[31, 49]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[32, 0]",0.063,0.073,0.004,0.182,0.003,0.004,1196.99,948.263,1.001
"K_uu_workout[32, 1]",0.064,0.074,0.005,0.185,0.003,0.004,1171.683,948.263,1.001
"K_uu_workout[32, 2]",0.064,0.074,0.005,0.186,0.003,0.005,1149.631,948.263,1.001
"K_uu_workout[32, 3]",0.065,0.074,0.005,0.188,0.003,0.005,1123.145,948.263,1.001
"K_uu_workout[32, 4]",0.065,0.075,0.005,0.19,0.003,0.005,1105.416,920.629,1.001
"K_uu_workout[32, 5]",0.066,0.075,0.005,0.192,0.003,0.005,1080.096,920.629,1.001
"K_uu_workout[32, 6]",0.066,0.075,0.005,0.195,0.003,0.005,1054.435,919.588,1.001
"K_uu_workout[32, 7]",0.067,0.076,0.005,0.197,0.003,0.005,1039.403,919.588,1.001
"K_uu_workout[32, 8]",0.067,0.076,0.005,0.199,0.003,0.005,1026.005,919.588,1.002
"K_uu_workout[32, 9]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[32, 10]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[32, 11]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[32, 12]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[32, 13]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[32, 14]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[32, 15]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[32, 16]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[32, 17]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[32, 18]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[32, 19]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[32, 20]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[32, 21]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[32, 22]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[32, 23]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[32, 24]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[32, 25]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[32, 26]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[32, 27]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[32, 28]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[32, 29]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[32, 30]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[32, 31]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[32, 32]",0.073,0.081,0.006,0.215,0.003,0.005,872.666,927.613,1.002
"K_uu_workout[32, 33]",0.073,0.081,0.006,0.215,0.003,0.005,872.908,927.613,1.002
"K_uu_workout[32, 34]",0.073,0.081,0.006,0.215,0.003,0.005,873.484,927.613,1.002
"K_uu_workout[32, 35]",0.073,0.081,0.006,0.215,0.003,0.005,874.372,927.613,1.002
"K_uu_workout[32, 36]",0.073,0.081,0.006,0.214,0.003,0.005,875.99,927.613,1.002
"K_uu_workout[32, 37]",0.072,0.081,0.006,0.214,0.003,0.005,878.346,927.613,1.002
"K_uu_workout[32, 38]",0.072,0.081,0.006,0.214,0.003,0.005,880.43,927.613,1.002
"K_uu_workout[32, 39]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
"K_uu_workout[32, 40]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[32, 41]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[32, 42]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[32, 43]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[32, 44]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[32, 45]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[32, 46]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[32, 47]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[32, 48]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[32, 49]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[33, 0]",0.063,0.073,0.004,0.181,0.002,0.004,1212.267,948.263,1.001
"K_uu_workout[33, 1]",0.063,0.073,0.004,0.182,0.003,0.004,1196.99,948.263,1.001
"K_uu_workout[33, 2]",0.064,0.074,0.005,0.185,0.003,0.004,1171.683,948.263,1.001
"K_uu_workout[33, 3]",0.064,0.074,0.005,0.186,0.003,0.005,1149.631,948.263,1.001
"K_uu_workout[33, 4]",0.065,0.074,0.005,0.188,0.003,0.005,1123.145,948.263,1.001
"K_uu_workout[33, 5]",0.065,0.075,0.005,0.19,0.003,0.005,1105.416,920.629,1.001
"K_uu_workout[33, 6]",0.066,0.075,0.005,0.192,0.003,0.005,1080.096,920.629,1.001
"K_uu_workout[33, 7]",0.066,0.075,0.005,0.195,0.003,0.005,1054.435,919.588,1.001
"K_uu_workout[33, 8]",0.067,0.076,0.005,0.197,0.003,0.005,1039.403,919.588,1.001
"K_uu_workout[33, 9]",0.067,0.076,0.005,0.199,0.003,0.005,1026.005,919.588,1.002
"K_uu_workout[33, 10]",0.068,0.077,0.005,0.201,0.003,0.005,1012.905,919.588,1.002
"K_uu_workout[33, 11]",0.068,0.077,0.005,0.202,0.003,0.005,1000.471,919.588,1.002
"K_uu_workout[33, 12]",0.068,0.077,0.006,0.203,0.003,0.005,987.926,943.39,1.002
"K_uu_workout[33, 13]",0.069,0.078,0.006,0.203,0.003,0.005,972.681,943.39,1.002
"K_uu_workout[33, 14]",0.069,0.078,0.006,0.203,0.003,0.005,959.911,946.92,1.002
"K_uu_workout[33, 15]",0.069,0.078,0.006,0.204,0.003,0.005,951.173,942.294,1.002
"K_uu_workout[33, 16]",0.07,0.078,0.006,0.206,0.003,0.005,939.864,927.311,1.002
"K_uu_workout[33, 17]",0.07,0.079,0.006,0.208,0.003,0.005,929.853,927.311,1.002
"K_uu_workout[33, 18]",0.07,0.079,0.006,0.208,0.003,0.005,922.634,927.83,1.002
"K_uu_workout[33, 19]",0.071,0.079,0.006,0.209,0.003,0.005,915.696,927.83,1.002
"K_uu_workout[33, 20]",0.071,0.079,0.006,0.21,0.003,0.005,916.78,927.613,1.002
"K_uu_workout[33, 21]",0.071,0.08,0.006,0.212,0.003,0.005,910.962,927.613,1.002
"K_uu_workout[33, 22]",0.071,0.08,0.006,0.212,0.003,0.005,904.356,927.613,1.002
"K_uu_workout[33, 23]",0.072,0.08,0.006,0.213,0.003,0.005,897.808,927.613,1.002
"K_uu_workout[33, 24]",0.072,0.08,0.006,0.213,0.003,0.005,893.02,927.613,1.002
"K_uu_workout[33, 25]",0.072,0.08,0.006,0.213,0.003,0.005,888.497,927.613,1.002
"K_uu_workout[33, 26]",0.072,0.08,0.006,0.214,0.003,0.005,884.327,927.613,1.002
