,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[15, 21]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[15, 22]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[15, 23]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[15, 24]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[15, 25]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[15, 26]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[15, 27]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[15, 28]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[15, 29]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[15, 30]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[15, 31]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[15, 32]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[15, 33]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[15, 34]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[15, 35]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[15, 36]",0.106,0.11,0.0,0.305,0.003,0.004,1171.092,1249.514,1.002
"K_uu_weight[15, 37]",0.087,0.096,0.0,0.258,0.003,0.004,1167.194,1249.199,1.002
"K_uu_weight[15, 38]",0.071,0.083,0.0,0.218,0.002,0.004,1163.9,1264.691,1.001
"K_uu_weight[15, 39]",0.058,0.071,0.0,0.184,0.002,0.003,1162.26,1298.531,1.001
"K_uu_weight[15, 40]",0.047,0.061,0.0,0.153,0.002,0.003,1160.028,1299.918,1.001
"K_uu_weight[15, 41]",0.038,0.052,0.0,0.127,0.001,0.003,1159.103,1318.715,1.001
"K_uu_weight[15, 42]",0.03,0.044,0.0,0.105,0.001,0.002,1157.379,1318.715,1.0
"K_uu_weight[15, 43]",0.024,0.037,0.0,0.087,0.001,0.002,1156.385,1300.764,1.0
"K_uu_weight[15, 44]",0.019,0.031,0.0,0.071,0.001,0.002,1155.144,1300.764,1.0
"K_uu_weight[15, 45]",0.015,0.026,0.0,0.058,0.001,0.002,1154.696,1300.764,1.0
"K_uu_weight[15, 46]",0.012,0.022,0.0,0.046,0.001,0.002,1153.096,1283.12,1.0
"K_uu_weight[15, 47]",0.009,0.018,0.0,0.037,0.0,0.002,1152.146,1283.12,1.0
"K_uu_weight[15, 48]",0.007,0.015,0.0,0.029,0.0,0.001,1152.715,1283.12,1.0
"K_uu_weight[15, 49]",0.006,0.012,0.0,0.022,0.0,0.001,1152.925,1283.12,1.0
"K_uu_weight[16, 0]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[16, 1]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[16, 2]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[16, 3]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[16, 4]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[16, 5]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[16, 6]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[16, 7]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[16, 8]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[16, 9]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[16, 10]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[16, 11]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[16, 12]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[16, 13]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[16, 14]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[16, 15]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[16, 16]",0.988,0.467,0.301,1.874,0.012,0.012,1506.864,1378.32,1.003
"K_uu_weight[16, 17]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[16, 18]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[16, 19]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[16, 20]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[16, 21]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[16, 22]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[16, 23]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[16, 24]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[16, 25]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[16, 26]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[16, 27]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[16, 28]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[16, 29]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[16, 30]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[16, 31]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[16, 32]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[16, 33]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[16, 34]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[16, 35]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[16, 36]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[16, 37]",0.106,0.11,0.0,0.305,0.003,0.004,1171.092,1249.514,1.002
"K_uu_weight[16, 38]",0.087,0.096,0.0,0.258,0.003,0.004,1167.194,1249.199,1.002
"K_uu_weight[16, 39]",0.071,0.083,0.0,0.218,0.002,0.004,1163.9,1264.691,1.001
"K_uu_weight[16, 40]",0.058,0.071,0.0,0.184,0.002,0.003,1162.26,1298.531,1.001
"K_uu_weight[16, 41]",0.047,0.061,0.0,0.153,0.002,0.003,1160.028,1299.918,1.001
"K_uu_weight[16, 42]",0.038,0.052,0.0,0.127,0.001,0.003,1159.103,1318.715,1.001
"K_uu_weight[16, 43]",0.03,0.044,0.0,0.105,0.001,0.002,1157.379,1318.715,1.0
"K_uu_weight[16, 44]",0.024,0.037,0.0,0.087,0.001,0.002,1156.385,1300.764,1.0
"K_uu_weight[16, 45]",0.019,0.031,0.0,0.071,0.001,0.002,1155.144,1300.764,1.0
"K_uu_weight[16, 46]",0.015,0.026,0.0,0.058,0.001,0.002,1154.696,1300.764,1.0
"K_uu_weight[16, 47]",0.012,0.022,0.0,0.046,0.001,0.002,1153.096,1283.12,1.0
"K_uu_weight[16, 48]",0.009,0.018,0.0,0.037,0.0,0.002,1152.146,1283.12,1.0
"K_uu_weight[16, 49]",0.007,0.015,0.0,0.029,0.0,0.001,1152.715,1283.12,1.0
"K_uu_weight[17, 0]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[17, 1]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[17, 2]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[17, 3]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[17, 4]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[17, 5]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[17, 6]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[17, 7]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[17, 8]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[17, 9]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[17, 10]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[17, 11]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[17, 12]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[17, 13]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[17, 14]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[17, 15]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[17, 16]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[17, 17]",0.988,0.467,0.301,1.874,0.012,0.012,1506.864,1378.32,1.003
"K_uu_weight[17, 18]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[17, 19]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[17, 20]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[17, 21]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[17, 22]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[17, 23]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[17, 24]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[17, 25]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[17, 26]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[17, 27]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[17, 28]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[17, 29]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[17, 30]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[17, 31]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[17, 32]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[17, 33]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[17, 34]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[17, 35]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[17, 36]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[17, 37]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[17, 38]",0.106,0.11,0.0,0.305,0.003,0.004,1171.092,1249.514,1.002
"K_uu_weight[17, 39]",0.087,0.096,0.0,0.258,0.003,0.004,1167.194,1249.199,1.002
"K_uu_weight[17, 40]",0.071,0.083,0.0,0.218,0.002,0.004,1163.9,1264.691,1.001
"K_uu_weight[17, 41]",0.058,0.071,0.0,0.184,0.002,0.003,1162.26,1298.531,1.001
"K_uu_weight[17, 42]",0.047,0.061,0.0,0.153,0.002,0.003,1160.028,1299.918,1.001
"K_uu_weight[17, 43]",0.038,0.052,0.0,0.127,0.001,0.003,1159.103,1318.715,1.001
"K_uu_weight[17, 44]",0.03,0.044,0.0,0.105,0.001,0.002,1157.379,1318.715,1.0
"K_uu_weight[17, 45]",0.024,0.037,0.0,0.087,0.001,0.002,1156.385,1300.764,1.0
"K_uu_weight[17, 46]",0.019,0.031,0.0,0.071,0.001,0.002,1155.144,1300.764,1.0
"K_uu_weight[17, 47]",0.015,0.026,0.0,0.058,0.001,0.002,1154.696,1300.764,1.0
"K_uu_weight[17, 48]",0.012,0.022,0.0,0.046,0.001,0.002,1153.096,1283.12,1.0
"K_uu_weight[17, 49]",0.009,0.018,0.0,0.037,0.0,0.002,1152.146,1283.12,1.0
"K_uu_weight[18, 0]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[18, 1]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[18, 2]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[18, 3]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[18, 4]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[18, 5]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[18, 6]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[18, 7]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[18, 8]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[18, 9]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[18, 10]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[18, 11]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[18, 12]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[18, 13]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[18, 14]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[18, 15]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[18, 16]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[18, 17]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[18, 18]",0.988,0.467,0.301,1.874,0.012,0.012,1506.864,1378.32,1.003
"K_uu_weight[18, 19]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[18, 20]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[18, 21]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[18, 22]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[18, 23]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[18, 24]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[18, 25]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[18, 26]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[18, 27]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[18, 28]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[18, 29]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[18, 30]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[18, 31]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[18, 32]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[18, 33]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[18, 34]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[18, 35]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[18, 36]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[18, 37]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[18, 38]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[18, 39]",0.106,0.11,0.0,0.305,0.003,0.004,1171.092,1249.514,1.002
"K_uu_weight[18, 40]",0.087,0.096,0.0,0.258,0.003,0.004,1167.194,1249.199,1.002
"K_uu_weight[18, 41]",0.071,0.083,0.0,0.218,0.002,0.004,1163.9,1264.691,1.001
"K_uu_weight[18, 42]",0.058,0.071,0.0,0.184,0.002,0.003,1162.26,1298.531,1.001
"K_uu_weight[18, 43]",0.047,0.061,0.0,0.153,0.002,0.003,1160.028,1299.918,1.001
"K_uu_weight[18, 44]",0.038,0.052,0.0,0.127,0.001,0.003,1159.103,1318.715,1.001
"K_uu_weight[18, 45]",0.03,0.044,0.0,0.105,0.001,0.002,1157.379,1318.715,1.0
"K_uu_weight[18, 46]",0.024,0.037,0.0,0.087,0.001,0.002,1156.385,1300.764,1.0
"K_uu_weight[18, 47]",0.019,0.031,0.0,0.071,0.001,0.002,1155.144,1300.764,1.0
"K_uu_weight[18, 48]",0.015,0.026,0.0,0.058,0.001,0.002,1154.696,1300.764,1.0
"K_uu_weight[18, 49]",0.012,0.022,0.0,0.046,0.001,0.002,1153.096,1283.12,1.0
"K_uu_weight[19, 0]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[19, 1]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[19, 2]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[19, 3]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[19, 4]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[19, 5]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[19, 6]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[19, 7]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[19, 8]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[19, 9]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[19, 10]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[19, 11]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[19, 12]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[19, 13]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[19, 14]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[19, 15]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[19, 16]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[19, 17]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[19, 18]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[19, 19]",0.988,0.467,0.301,1.874,0.012,0.012,1506.864,1378.32,1.003
"K_uu_weight[19, 20]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[19, 21]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[19, 22]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[19, 23]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[19, 24]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[19, 25]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[19, 26]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[19, 27]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[19, 28]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[19, 29]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[19, 30]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[19, 31]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[19, 32]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[19, 33]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[19, 34]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[19, 35]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[19, 36]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[19, 37]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[19, 38]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[19, 39]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[19, 40]",0.106,0.11,0.0,0.305,0.003,0.004,1171.092,1249.514,1.002
"K_uu_weight[19, 41]",0.087,0.096,0.0,0.258,0.003,0.004,1167.194,1249.199,1.002
"K_uu_weight[19, 42]",0.071,0.083,0.0,0.218,0.002,0.004,1163.9,1264.691,1.001
"K_uu_weight[19, 43]",0.058,0.071,0.0,0.184,0.002,0.003,1162.26,1298.531,1.001
"K_uu_weight[19, 44]",0.047,0.061,0.0,0.153,0.002,0.003,1160.028,1299.918,1.001
"K_uu_weight[19, 45]",0.038,0.052,0.0,0.127,0.001,0.003,1159.103,1318.715,1.001
"K_uu_weight[19, 46]",0.03,0.044,0.0,0.105,0.001,0.002,1157.379,1318.715,1.0
"K_uu_weight[19, 47]",0.024,0.037,0.0,0.087,0.001,0.002,1156.385,1300.764,1.0
"K_uu_weight[19, 48]",0.019,0.031,0.0,0.071,0.001,0.002,1155.144,1300.764,1.0
"K_uu_weight[19, 49]",0.015,0.026,0.0,0.058,0.001,0.002,1154.696,1300.764,1.0
"K_uu_weight[20, 0]",0.128,0.126,0.0,0.357,0.004,0.004,1175.032,1265.984,1.002
"K_uu_weight[20, 1]",0.153,0.143,0.0,0.416,0.004,0.005,1179.254,1266.326,1.003
"K_uu_weight[20, 2]",0.183,0.161,0.001,0.478,0.005,0.005,1187.317,1268.023,1.003
"K_uu_weight[20, 3]",0.216,0.18,0.002,0.544,0.005,0.006,1197.231,1321.591,1.004
"K_uu_weight[20, 4]",0.254,0.2,0.004,0.614,0.006,0.006,1209.768,1381.119,1.005
"K_uu_weight[20, 5]",0.297,0.221,0.006,0.701,0.006,0.007,1223.447,1476.426,1.004
"K_uu_weight[20, 6]",0.343,0.243,0.01,0.788,0.007,0.007,1238.35,1447.475,1.004
"K_uu_weight[20, 7]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
"K_uu_weight[20, 8]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[20, 9]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[20, 10]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[20, 11]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[20, 12]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[20, 13]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[20, 14]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[20, 15]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[20, 16]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[20, 17]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[20, 18]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[20, 19]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[20, 20]",0.988,0.467,0.301,1.874,0.012,0.012,1506.864,1378.32,1.003
"K_uu_weight[20, 21]",0.982,0.465,0.305,1.871,0.012,0.012,1506.246,1435.234,1.003
"K_uu_weight[20, 22]",0.965,0.459,0.272,1.818,0.012,0.012,1505.583,1416.587,1.003
"K_uu_weight[20, 23]",0.938,0.45,0.261,1.778,0.012,0.012,1499.461,1402.446,1.003
"K_uu_weight[20, 24]",0.901,0.438,0.245,1.727,0.011,0.012,1490.552,1382.898,1.003
"K_uu_weight[20, 25]",0.856,0.424,0.238,1.668,0.011,0.011,1473.117,1392.521,1.004
"K_uu_weight[20, 26]",0.805,0.408,0.187,1.559,0.011,0.011,1452.86,1379.811,1.004
"K_uu_weight[20, 27]",0.748,0.39,0.164,1.479,0.01,0.01,1427.048,1423.609,1.004
"K_uu_weight[20, 28]",0.689,0.371,0.168,1.411,0.01,0.01,1398.041,1465.601,1.004
"K_uu_weight[20, 29]",0.628,0.351,0.132,1.298,0.01,0.01,1368.728,1527.719,1.004
"K_uu_weight[20, 30]",0.566,0.33,0.1,1.203,0.009,0.009,1339.622,1537.082,1.004
"K_uu_weight[20, 31]",0.507,0.308,0.057,1.087,0.009,0.009,1310.789,1502.475,1.004
"K_uu_weight[20, 32]",0.449,0.286,0.05,0.992,0.008,0.008,1283.02,1473.498,1.004
"K_uu_weight[20, 33]",0.394,0.265,0.017,0.878,0.007,0.008,1258.957,1477.867,1.004
