,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[47, 18]",0.018,0.028,0.0,0.063,0.001,0.002,1290.126,1235.915,1.002
"K_uu_weight[47, 19]",0.023,0.033,0.0,0.079,0.001,0.002,1291.024,1235.915,1.002
"K_uu_weight[47, 20]",0.029,0.04,0.0,0.098,0.001,0.002,1293.119,1235.915,1.002
"K_uu_weight[47, 21]",0.036,0.047,0.0,0.119,0.001,0.003,1295.83,1301.716,1.002
"K_uu_weight[47, 22]",0.045,0.055,0.0,0.144,0.002,0.003,1298.015,1301.716,1.002
"K_uu_weight[47, 23]",0.056,0.065,0.0,0.174,0.002,0.003,1300.62,1302.169,1.002
"K_uu_weight[47, 24]",0.069,0.075,0.0,0.206,0.002,0.004,1304.594,1338.51,1.002
"K_uu_weight[47, 25]",0.085,0.087,0.0,0.243,0.002,0.004,1308.936,1321.051,1.002
"K_uu_weight[47, 26]",0.103,0.1,0.0,0.288,0.003,0.004,1313.899,1321.051,1.002
"K_uu_weight[47, 27]",0.125,0.115,0.0,0.333,0.003,0.005,1320.926,1327.835,1.002
"K_uu_weight[47, 28]",0.15,0.13,0.001,0.389,0.004,0.005,1327.776,1301.377,1.002
"K_uu_weight[47, 29]",0.18,0.147,0.001,0.447,0.004,0.005,1337.263,1301.736,1.001
"K_uu_weight[47, 30]",0.213,0.165,0.002,0.51,0.004,0.006,1351.051,1308.984,1.001
"K_uu_weight[47, 31]",0.251,0.183,0.006,0.577,0.005,0.006,1363.607,1309.311,1.001
"K_uu_weight[47, 32]",0.294,0.203,0.01,0.653,0.005,0.007,1382.877,1320.085,1.001
"K_uu_weight[47, 33]",0.34,0.223,0.026,0.744,0.006,0.007,1403.857,1320.138,1.001
"K_uu_weight[47, 34]",0.392,0.243,0.036,0.835,0.006,0.007,1424.696,1358.48,1.001
"K_uu_weight[47, 35]",0.446,0.263,0.075,0.951,0.007,0.008,1450.967,1420.242,1.001
"K_uu_weight[47, 36]",0.505,0.283,0.078,1.019,0.007,0.008,1477.232,1398.481,1.0
"K_uu_weight[47, 37]",0.565,0.302,0.127,1.132,0.008,0.009,1507.486,1394.267,1.0
"K_uu_weight[47, 38]",0.627,0.321,0.142,1.207,0.008,0.009,1535.799,1417.792,1.0
"K_uu_weight[47, 39]",0.689,0.34,0.214,1.344,0.009,0.009,1563.876,1495.402,1.0
"K_uu_weight[47, 40]",0.749,0.357,0.232,1.42,0.009,0.009,1588.045,1450.908,1.0
"K_uu_weight[47, 41]",0.806,0.374,0.257,1.497,0.01,0.01,1607.482,1429.5,1.0
"K_uu_weight[47, 42]",0.858,0.388,0.286,1.582,0.01,0.01,1582.386,1451.737,1.001
"K_uu_weight[47, 43]",0.904,0.402,0.318,1.665,0.01,0.01,1547.302,1451.598,1.001
"K_uu_weight[47, 44]",0.941,0.413,0.337,1.73,0.011,0.01,1499.402,1521.845,1.001
"K_uu_weight[47, 45]",0.969,0.421,0.347,1.767,0.011,0.01,1466.607,1509.554,1.001
"K_uu_weight[47, 46]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[47, 47]",0.992,0.428,0.333,1.776,0.011,0.01,1441.945,1498.889,1.001
"K_uu_weight[47, 48]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[47, 49]",0.969,0.421,0.347,1.767,0.011,0.01,1466.607,1509.554,1.001
"K_uu_weight[48, 0]",0.0,0.001,0.0,0.0,0.0,0.0,1286.953,1276.567,1.003
"K_uu_weight[48, 1]",0.0,0.001,0.0,0.0,0.0,0.0,1286.425,1276.567,1.003
"K_uu_weight[48, 2]",0.0,0.001,0.0,0.001,0.0,0.0,1286.185,1276.567,1.003
"K_uu_weight[48, 3]",0.0,0.001,0.0,0.001,0.0,0.0,1285.832,1287.242,1.003
"K_uu_weight[48, 4]",0.0,0.001,0.0,0.001,0.0,0.0,1285.802,1260.09,1.003
"K_uu_weight[48, 5]",0.0,0.002,0.0,0.002,0.0,0.0,1285.119,1270.899,1.003
"K_uu_weight[48, 6]",0.001,0.002,0.0,0.002,0.0,0.0,1284.843,1270.899,1.003
"K_uu_weight[48, 7]",0.001,0.003,0.0,0.003,0.0,0.0,1284.734,1270.899,1.003
"K_uu_weight[48, 8]",0.001,0.003,0.0,0.004,0.0,0.0,1284.887,1270.899,1.003
"K_uu_weight[48, 9]",0.001,0.004,0.0,0.005,0.0,0.001,1284.819,1270.899,1.003
"K_uu_weight[48, 10]",0.002,0.005,0.0,0.007,0.0,0.001,1285.077,1270.899,1.003
"K_uu_weight[48, 11]",0.002,0.006,0.0,0.009,0.0,0.001,1286.181,1270.899,1.003
"K_uu_weight[48, 12]",0.003,0.007,0.0,0.012,0.0,0.001,1286.539,1270.899,1.003
"K_uu_weight[48, 13]",0.004,0.009,0.0,0.015,0.0,0.001,1286.426,1216.876,1.003
"K_uu_weight[48, 14]",0.005,0.011,0.0,0.02,0.0,0.001,1286.554,1216.876,1.003
"K_uu_weight[48, 15]",0.007,0.013,0.0,0.025,0.0,0.001,1286.842,1231.804,1.003
"K_uu_weight[48, 16]",0.008,0.016,0.0,0.032,0.0,0.001,1287.787,1230.803,1.003
"K_uu_weight[48, 17]",0.011,0.019,0.0,0.04,0.001,0.002,1288.452,1286.076,1.003
"K_uu_weight[48, 18]",0.014,0.023,0.0,0.05,0.001,0.002,1289.302,1266.078,1.003
"K_uu_weight[48, 19]",0.018,0.028,0.0,0.063,0.001,0.002,1290.126,1235.915,1.002
"K_uu_weight[48, 20]",0.023,0.033,0.0,0.079,0.001,0.002,1291.024,1235.915,1.002
"K_uu_weight[48, 21]",0.029,0.04,0.0,0.098,0.001,0.002,1293.119,1235.915,1.002
"K_uu_weight[48, 22]",0.036,0.047,0.0,0.119,0.001,0.003,1295.83,1301.716,1.002
"K_uu_weight[48, 23]",0.045,0.055,0.0,0.144,0.002,0.003,1298.015,1301.716,1.002
"K_uu_weight[48, 24]",0.056,0.065,0.0,0.174,0.002,0.003,1300.62,1302.169,1.002
"K_uu_weight[48, 25]",0.069,0.075,0.0,0.206,0.002,0.004,1304.594,1338.51,1.002
"K_uu_weight[48, 26]",0.085,0.087,0.0,0.243,0.002,0.004,1308.936,1321.051,1.002
"K_uu_weight[48, 27]",0.103,0.1,0.0,0.288,0.003,0.004,1313.899,1321.051,1.002
"K_uu_weight[48, 28]",0.125,0.115,0.0,0.333,0.003,0.005,1320.926,1327.835,1.002
"K_uu_weight[48, 29]",0.15,0.13,0.001,0.389,0.004,0.005,1327.776,1301.377,1.002
"K_uu_weight[48, 30]",0.18,0.147,0.001,0.447,0.004,0.005,1337.263,1301.736,1.001
"K_uu_weight[48, 31]",0.213,0.165,0.002,0.51,0.004,0.006,1351.051,1308.984,1.001
"K_uu_weight[48, 32]",0.251,0.183,0.006,0.577,0.005,0.006,1363.607,1309.311,1.001
"K_uu_weight[48, 33]",0.294,0.203,0.01,0.653,0.005,0.007,1382.877,1320.085,1.001
"K_uu_weight[48, 34]",0.34,0.223,0.026,0.744,0.006,0.007,1403.857,1320.138,1.001
"K_uu_weight[48, 35]",0.392,0.243,0.036,0.835,0.006,0.007,1424.696,1358.48,1.001
"K_uu_weight[48, 36]",0.446,0.263,0.075,0.951,0.007,0.008,1450.967,1420.242,1.001
"K_uu_weight[48, 37]",0.505,0.283,0.078,1.019,0.007,0.008,1477.232,1398.481,1.0
"K_uu_weight[48, 38]",0.565,0.302,0.127,1.132,0.008,0.009,1507.486,1394.267,1.0
"K_uu_weight[48, 39]",0.627,0.321,0.142,1.207,0.008,0.009,1535.799,1417.792,1.0
"K_uu_weight[48, 40]",0.689,0.34,0.214,1.344,0.009,0.009,1563.876,1495.402,1.0
"K_uu_weight[48, 41]",0.749,0.357,0.232,1.42,0.009,0.009,1588.045,1450.908,1.0
"K_uu_weight[48, 42]",0.806,0.374,0.257,1.497,0.01,0.01,1607.482,1429.5,1.0
"K_uu_weight[48, 43]",0.858,0.388,0.286,1.582,0.01,0.01,1582.386,1451.737,1.001
"K_uu_weight[48, 44]",0.904,0.402,0.318,1.665,0.01,0.01,1547.302,1451.598,1.001
"K_uu_weight[48, 45]",0.941,0.413,0.337,1.73,0.011,0.01,1499.402,1521.845,1.001
"K_uu_weight[48, 46]",0.969,0.421,0.347,1.767,0.011,0.01,1466.607,1509.554,1.001
"K_uu_weight[48, 47]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[48, 48]",0.992,0.428,0.333,1.776,0.011,0.01,1441.945,1498.889,1.001
"K_uu_weight[48, 49]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[49, 0]",0.0,0.0,0.0,0.0,0.0,0.0,1287.612,1270.899,1.003
"K_uu_weight[49, 1]",0.0,0.001,0.0,0.0,0.0,0.0,1286.953,1276.567,1.003
"K_uu_weight[49, 2]",0.0,0.001,0.0,0.0,0.0,0.0,1286.425,1276.567,1.003
"K_uu_weight[49, 3]",0.0,0.001,0.0,0.001,0.0,0.0,1286.185,1276.567,1.003
"K_uu_weight[49, 4]",0.0,0.001,0.0,0.001,0.0,0.0,1285.832,1287.242,1.003
"K_uu_weight[49, 5]",0.0,0.001,0.0,0.001,0.0,0.0,1285.802,1260.09,1.003
"K_uu_weight[49, 6]",0.0,0.002,0.0,0.002,0.0,0.0,1285.119,1270.899,1.003
"K_uu_weight[49, 7]",0.001,0.002,0.0,0.002,0.0,0.0,1284.843,1270.899,1.003
"K_uu_weight[49, 8]",0.001,0.003,0.0,0.003,0.0,0.0,1284.734,1270.899,1.003
"K_uu_weight[49, 9]",0.001,0.003,0.0,0.004,0.0,0.0,1284.887,1270.899,1.003
"K_uu_weight[49, 10]",0.001,0.004,0.0,0.005,0.0,0.001,1284.819,1270.899,1.003
"K_uu_weight[49, 11]",0.002,0.005,0.0,0.007,0.0,0.001,1285.077,1270.899,1.003
"K_uu_weight[49, 12]",0.002,0.006,0.0,0.009,0.0,0.001,1286.181,1270.899,1.003
"K_uu_weight[49, 13]",0.003,0.007,0.0,0.012,0.0,0.001,1286.539,1270.899,1.003
"K_uu_weight[49, 14]",0.004,0.009,0.0,0.015,0.0,0.001,1286.426,1216.876,1.003
"K_uu_weight[49, 15]",0.005,0.011,0.0,0.02,0.0,0.001,1286.554,1216.876,1.003
"K_uu_weight[49, 16]",0.007,0.013,0.0,0.025,0.0,0.001,1286.842,1231.804,1.003
"K_uu_weight[49, 17]",0.008,0.016,0.0,0.032,0.0,0.001,1287.787,1230.803,1.003
"K_uu_weight[49, 18]",0.011,0.019,0.0,0.04,0.001,0.002,1288.452,1286.076,1.003
"K_uu_weight[49, 19]",0.014,0.023,0.0,0.05,0.001,0.002,1289.302,1266.078,1.003
"K_uu_weight[49, 20]",0.018,0.028,0.0,0.063,0.001,0.002,1290.126,1235.915,1.002
"K_uu_weight[49, 21]",0.023,0.033,0.0,0.079,0.001,0.002,1291.024,1235.915,1.002
"K_uu_weight[49, 22]",0.029,0.04,0.0,0.098,0.001,0.002,1293.119,1235.915,1.002
"K_uu_weight[49, 23]",0.036,0.047,0.0,0.119,0.001,0.003,1295.83,1301.716,1.002
"K_uu_weight[49, 24]",0.045,0.055,0.0,0.144,0.002,0.003,1298.015,1301.716,1.002
"K_uu_weight[49, 25]",0.056,0.065,0.0,0.174,0.002,0.003,1300.62,1302.169,1.002
"K_uu_weight[49, 26]",0.069,0.075,0.0,0.206,0.002,0.004,1304.594,1338.51,1.002
"K_uu_weight[49, 27]",0.085,0.087,0.0,0.243,0.002,0.004,1308.936,1321.051,1.002
"K_uu_weight[49, 28]",0.103,0.1,0.0,0.288,0.003,0.004,1313.899,1321.051,1.002
"K_uu_weight[49, 29]",0.125,0.115,0.0,0.333,0.003,0.005,1320.926,1327.835,1.002
"K_uu_weight[49, 30]",0.15,0.13,0.001,0.389,0.004,0.005,1327.776,1301.377,1.002
"K_uu_weight[49, 31]",0.18,0.147,0.001,0.447,0.004,0.005,1337.263,1301.736,1.001
"K_uu_weight[49, 32]",0.213,0.165,0.002,0.51,0.004,0.006,1351.051,1308.984,1.001
"K_uu_weight[49, 33]",0.251,0.183,0.006,0.577,0.005,0.006,1363.607,1309.311,1.001
"K_uu_weight[49, 34]",0.294,0.203,0.01,0.653,0.005,0.007,1382.877,1320.085,1.001
"K_uu_weight[49, 35]",0.34,0.223,0.026,0.744,0.006,0.007,1403.857,1320.138,1.001
"K_uu_weight[49, 36]",0.392,0.243,0.036,0.835,0.006,0.007,1424.696,1358.48,1.001
"K_uu_weight[49, 37]",0.446,0.263,0.075,0.951,0.007,0.008,1450.967,1420.242,1.001
"K_uu_weight[49, 38]",0.505,0.283,0.078,1.019,0.007,0.008,1477.232,1398.481,1.0
"K_uu_weight[49, 39]",0.565,0.302,0.127,1.132,0.008,0.009,1507.486,1394.267,1.0
"K_uu_weight[49, 40]",0.627,0.321,0.142,1.207,0.008,0.009,1535.799,1417.792,1.0
"K_uu_weight[49, 41]",0.689,0.34,0.214,1.344,0.009,0.009,1563.876,1495.402,1.0
"K_uu_weight[49, 42]",0.749,0.357,0.232,1.42,0.009,0.009,1588.045,1450.908,1.0
"K_uu_weight[49, 43]",0.806,0.374,0.257,1.497,0.01,0.01,1607.482,1429.5,1.0
"K_uu_weight[49, 44]",0.858,0.388,0.286,1.582,0.01,0.01,1582.386,1451.737,1.001
"K_uu_weight[49, 45]",0.904,0.402,0.318,1.665,0.01,0.01,1547.302,1451.598,1.001
"K_uu_weight[49, 46]",0.941,0.413,0.337,1.73,0.011,0.01,1499.402,1521.845,1.001
"K_uu_weight[49, 47]",0.969,0.421,0.347,1.767,0.011,0.01,1466.607,1509.554,1.001
"K_uu_weight[49, 48]",0.986,0.426,0.322,1.759,0.011,0.01,1446.984,1521.845,1.001
"K_uu_weight[49, 49]",0.992,0.428,0.333,1.776,0.011,0.01,1441.945,1498.889,1.001
"K_uu_workout[0, 0]",0.063,0.062,0.006,0.179,0.002,0.003,1243.646,1278.315,0.999
"K_uu_workout[0, 1]",0.063,0.062,0.006,0.179,0.002,0.003,1244.131,1278.315,0.999
"K_uu_workout[0, 2]",0.063,0.062,0.006,0.179,0.002,0.003,1244.416,1278.315,0.999
"K_uu_workout[0, 3]",0.063,0.062,0.006,0.179,0.002,0.003,1246.193,1278.315,0.999
"K_uu_workout[0, 4]",0.063,0.062,0.006,0.178,0.002,0.003,1247.194,1278.315,0.999
"K_uu_workout[0, 5]",0.063,0.062,0.006,0.178,0.002,0.003,1249.015,1278.005,0.999
"K_uu_workout[0, 6]",0.063,0.062,0.006,0.178,0.002,0.003,1250.286,1278.005,0.999
"K_uu_workout[0, 7]",0.063,0.062,0.005,0.178,0.002,0.003,1252.017,1260.994,0.999
"K_uu_workout[0, 8]",0.063,0.062,0.005,0.178,0.002,0.003,1254.817,1260.743,0.999
"K_uu_workout[0, 9]",0.063,0.062,0.006,0.178,0.002,0.003,1258.295,1260.743,0.999
"K_uu_workout[0, 10]",0.062,0.062,0.006,0.178,0.002,0.003,1261.73,1260.743,0.999
"K_uu_workout[0, 11]",0.062,0.062,0.006,0.176,0.002,0.003,1265.821,1260.743,0.999
"K_uu_workout[0, 12]",0.062,0.061,0.006,0.176,0.002,0.003,1270.772,1277.781,0.999
"K_uu_workout[0, 13]",0.062,0.061,0.006,0.176,0.002,0.003,1275.498,1282.247,0.999
"K_uu_workout[0, 14]",0.062,0.061,0.005,0.174,0.002,0.003,1279.929,1282.247,0.999
"K_uu_workout[0, 15]",0.061,0.061,0.005,0.173,0.002,0.003,1284.702,1282.494,0.999
"K_uu_workout[0, 16]",0.061,0.061,0.006,0.172,0.002,0.003,1291.17,1282.494,0.999
"K_uu_workout[0, 17]",0.061,0.061,0.006,0.171,0.002,0.003,1296.199,1282.494,0.999
"K_uu_workout[0, 18]",0.061,0.061,0.006,0.17,0.002,0.003,1304.115,1287.775,0.999
"K_uu_workout[0, 19]",0.06,0.06,0.006,0.17,0.002,0.003,1314.364,1287.775,0.999
"K_uu_workout[0, 20]",0.06,0.06,0.004,0.168,0.002,0.003,1322.741,1287.775,0.999
"K_uu_workout[0, 21]",0.06,0.06,0.004,0.167,0.002,0.003,1332.35,1254.396,0.999
"K_uu_workout[0, 22]",0.059,0.06,0.004,0.166,0.002,0.003,1342.325,1287.775,0.999
"K_uu_workout[0, 23]",0.059,0.06,0.004,0.166,0.002,0.003,1350.879,1288.523,0.999
"K_uu_workout[0, 24]",0.059,0.059,0.004,0.165,0.002,0.003,1360.436,1288.523,0.999
"K_uu_workout[0, 25]",0.058,0.059,0.005,0.165,0.002,0.003,1372.303,1324.428,0.999
"K_uu_workout[0, 26]",0.058,0.059,0.004,0.164,0.002,0.003,1384.902,1324.428,0.999
"K_uu_workout[0, 27]",0.058,0.059,0.004,0.164,0.002,0.003,1396.598,1324.428,0.999
"K_uu_workout[0, 28]",0.057,0.059,0.004,0.163,0.002,0.003,1408.929,1324.428,0.999
"K_uu_workout[0, 29]",0.057,0.058,0.005,0.164,0.002,0.003,1418.594,1324.428,0.999
"K_uu_workout[0, 30]",0.056,0.058,0.005,0.162,0.002,0.003,1419.209,1305.459,0.999
"K_uu_workout[0, 31]",0.056,0.058,0.005,0.161,0.002,0.003,1425.48,1305.331,0.999
"K_uu_workout[0, 32]",0.055,0.058,0.005,0.161,0.002,0.003,1428.173,1305.331,0.999
"K_uu_workout[0, 33]",0.055,0.057,0.002,0.157,0.002,0.003,1433.49,1305.331,0.999
"K_uu_workout[0, 34]",0.055,0.057,0.002,0.155,0.002,0.003,1439.895,1305.331,0.999
"K_uu_workout[0, 35]",0.054,0.057,0.002,0.155,0.002,0.003,1444.328,1305.331,0.999
"K_uu_workout[0, 36]",0.054,0.057,0.004,0.154,0.002,0.003,1449.612,1305.331,0.999
"K_uu_workout[0, 37]",0.053,0.056,0.004,0.154,0.002,0.003,1454.701,1305.331,0.999
"K_uu_workout[0, 38]",0.053,0.056,0.003,0.152,0.002,0.003,1459.6,1305.331,0.999
"K_uu_workout[0, 39]",0.052,0.056,0.003,0.152,0.002,0.003,1461.811,1305.331,0.999
"K_uu_workout[0, 40]",0.052,0.056,0.003,0.151,0.002,0.003,1465.053,1305.331,0.999
"K_uu_workout[0, 41]",0.051,0.055,0.003,0.15,0.002,0.003,1466.773,1305.587,0.999
"K_uu_workout[0, 42]",0.051,0.055,0.003,0.15,0.002,0.003,1468.902,1305.587,0.999
"K_uu_workout[0, 43]",0.05,0.055,0.003,0.149,0.002,0.003,1471.359,1269.98,0.999
"K_uu_workout[0, 44]",0.05,0.055,0.002,0.148,0.002,0.002,1473.584,1269.98,0.999
"K_uu_workout[0, 45]",0.049,0.054,0.001,0.147,0.002,0.002,1476.516,1269.98,0.999
"K_uu_workout[0, 46]",0.049,0.054,0.002,0.146,0.002,0.002,1475.376,1268.963,0.999
"K_uu_workout[0, 47]",0.048,0.054,0.002,0.146,0.002,0.002,1473.265,1268.963,0.999
"K_uu_workout[0, 48]",0.048,0.053,0.002,0.145,0.002,0.002,1472.512,1268.963,0.999
"K_uu_workout[0, 49]",0.047,0.053,0.001,0.144,0.002,0.002,1470.679,1252.597,0.999
"K_uu_workout[1, 0]",0.063,0.062,0.006,0.179,0.002,0.003,1244.131,1278.315,0.999
"K_uu_workout[1, 1]",0.063,0.062,0.006,0.179,0.002,0.003,1243.646,1278.315,0.999
"K_uu_workout[1, 2]",0.063,0.062,0.006,0.179,0.002,0.003,1244.131,1278.315,0.999
"K_uu_workout[1, 3]",0.063,0.062,0.006,0.179,0.002,0.003,1244.416,1278.315,0.999
"K_uu_workout[1, 4]",0.063,0.062,0.006,0.179,0.002,0.003,1246.193,1278.315,0.999
"K_uu_workout[1, 5]",0.063,0.062,0.006,0.178,0.002,0.003,1247.194,1278.315,0.999
"K_uu_workout[1, 6]",0.063,0.062,0.006,0.178,0.002,0.003,1249.015,1278.005,0.999
"K_uu_workout[1, 7]",0.063,0.062,0.006,0.178,0.002,0.003,1250.286,1278.005,0.999
"K_uu_workout[1, 8]",0.063,0.062,0.005,0.178,0.002,0.003,1252.017,1260.994,0.999
"K_uu_workout[1, 9]",0.063,0.062,0.005,0.178,0.002,0.003,1254.817,1260.743,0.999
"K_uu_workout[1, 10]",0.063,0.062,0.006,0.178,0.002,0.003,1258.295,1260.743,0.999
"K_uu_workout[1, 11]",0.062,0.062,0.006,0.178,0.002,0.003,1261.73,1260.743,0.999
"K_uu_workout[1, 12]",0.062,0.062,0.006,0.176,0.002,0.003,1265.821,1260.743,0.999
"K_uu_workout[1, 13]",0.062,0.061,0.006,0.176,0.002,0.003,1270.772,1277.781,0.999
"K_uu_workout[1, 14]",0.062,0.061,0.006,0.176,0.002,0.003,1275.498,1282.247,0.999
"K_uu_workout[1, 15]",0.062,0.061,0.005,0.174,0.002,0.003,1279.929,1282.247,0.999
"K_uu_workout[1, 16]",0.061,0.061,0.005,0.173,0.002,0.003,1284.702,1282.494,0.999
"K_uu_workout[1, 17]",0.061,0.061,0.006,0.172,0.002,0.003,1291.17,1282.494,0.999
"K_uu_workout[1, 18]",0.061,0.061,0.006,0.171,0.002,0.003,1296.199,1282.494,0.999
"K_uu_workout[1, 19]",0.061,0.061,0.006,0.17,0.002,0.003,1304.115,1287.775,0.999
"K_uu_workout[1, 20]",0.06,0.06,0.006,0.17,0.002,0.003,1314.364,1287.775,0.999
"K_uu_workout[1, 21]",0.06,0.06,0.004,0.168,0.002,0.003,1322.741,1287.775,0.999
"K_uu_workout[1, 22]",0.06,0.06,0.004,0.167,0.002,0.003,1332.35,1254.396,0.999
"K_uu_workout[1, 23]",0.059,0.06,0.004,0.166,0.002,0.003,1342.325,1287.775,0.999
"K_uu_workout[1, 24]",0.059,0.06,0.004,0.166,0.002,0.003,1350.879,1288.523,0.999
"K_uu_workout[1, 25]",0.059,0.059,0.004,0.165,0.002,0.003,1360.436,1288.523,0.999
"K_uu_workout[1, 26]",0.058,0.059,0.005,0.165,0.002,0.003,1372.303,1324.428,0.999
"K_uu_workout[1, 27]",0.058,0.059,0.004,0.164,0.002,0.003,1384.902,1324.428,0.999
"K_uu_workout[1, 28]",0.058,0.059,0.004,0.164,0.002,0.003,1396.598,1324.428,0.999
"K_uu_workout[1, 29]",0.057,0.059,0.004,0.163,0.002,0.003,1408.929,1324.428,0.999
"K_uu_workout[1, 30]",0.057,0.058,0.005,0.164,0.002,0.003,1418.594,1324.428,0.999
"K_uu_workout[1, 31]",0.056,0.058,0.005,0.162,0.002,0.003,1419.209,1305.459,0.999
"K_uu_workout[1, 32]",0.056,0.058,0.005,0.161,0.002,0.003,1425.48,1305.331,0.999
"K_uu_workout[1, 33]",0.055,0.058,0.005,0.161,0.002,0.003,1428.173,1305.331,0.999
"K_uu_workout[1, 34]",0.055,0.057,0.002,0.157,0.002,0.003,1433.49,1305.331,0.999
"K_uu_workout[1, 35]",0.055,0.057,0.002,0.155,0.002,0.003,1439.895,1305.331,0.999
"K_uu_workout[1, 36]",0.054,0.057,0.002,0.155,0.002,0.003,1444.328,1305.331,0.999
"K_uu_workout[1, 37]",0.054,0.057,0.004,0.154,0.002,0.003,1449.612,1305.331,0.999
"K_uu_workout[1, 38]",0.053,0.056,0.004,0.154,0.002,0.003,1454.701,1305.331,0.999
"K_uu_workout[1, 39]",0.053,0.056,0.003,0.152,0.002,0.003,1459.6,1305.331,0.999
"K_uu_workout[1, 40]",0.052,0.056,0.003,0.152,0.002,0.003,1461.811,1305.331,0.999
"K_uu_workout[1, 41]",0.052,0.056,0.003,0.151,0.002,0.003,1465.053,1305.331,0.999
"K_uu_workout[1, 42]",0.051,0.055,0.003,0.15,0.002,0.003,1466.773,1305.587,0.999
"K_uu_workout[1, 43]",0.051,0.055,0.003,0.15,0.002,0.003,1468.902,1305.587,0.999
"K_uu_workout[1, 44]",0.05,0.055,0.003,0.149,0.002,0.003,1471.359,1269.98,0.999
"K_uu_workout[1, 45]",0.05,0.055,0.002,0.148,0.002,0.002,1473.584,1269.98,0.999
"K_uu_workout[1, 46]",0.049,0.054,0.001,0.147,0.002,0.002,1476.516,1269.98,0.999
"K_uu_workout[1, 47]",0.049,0.054,0.002,0.146,0.002,0.002,1475.376,1268.963,0.999
"K_uu_workout[1, 48]",0.048,0.054,0.002,0.146,0.002,0.002,1473.265,1268.963,0.999
"K_uu_workout[1, 49]",0.048,0.053,0.002,0.145,0.002,0.002,1472.512,1268.963,0.999
"K_uu_workout[2, 0]",0.063,0.062,0.006,0.179,0.002,0.003,1244.416,1278.315,0.999
"K_uu_workout[2, 1]",0.063,0.062,0.006,0.179,0.002,0.003,1244.131,1278.315,0.999
"K_uu_workout[2, 2]",0.063,0.062,0.006,0.179,0.002,0.003,1243.646,1278.315,0.999
"K_uu_workout[2, 3]",0.063,0.062,0.006,0.179,0.002,0.003,1244.131,1278.315,0.999
"K_uu_workout[2, 4]",0.063,0.062,0.006,0.179,0.002,0.003,1244.416,1278.315,0.999
"K_uu_workout[2, 5]",0.063,0.062,0.006,0.179,0.002,0.003,1246.193,1278.315,0.999
"K_uu_workout[2, 6]",0.063,0.062,0.006,0.178,0.002,0.003,1247.194,1278.315,0.999
"K_uu_workout[2, 7]",0.063,0.062,0.006,0.178,0.002,0.003,1249.015,1278.005,0.999
"K_uu_workout[2, 8]",0.063,0.062,0.006,0.178,0.002,0.003,1250.286,1278.005,0.999
"K_uu_workout[2, 9]",0.063,0.062,0.005,0.178,0.002,0.003,1252.017,1260.994,0.999
"K_uu_workout[2, 10]",0.063,0.062,0.005,0.178,0.002,0.003,1254.817,1260.743,0.999
"K_uu_workout[2, 11]",0.063,0.062,0.006,0.178,0.002,0.003,1258.295,1260.743,0.999
"K_uu_workout[2, 12]",0.062,0.062,0.006,0.178,0.002,0.003,1261.73,1260.743,0.999
"K_uu_workout[2, 13]",0.062,0.062,0.006,0.176,0.002,0.003,1265.821,1260.743,0.999
"K_uu_workout[2, 14]",0.062,0.061,0.006,0.176,0.002,0.003,1270.772,1277.781,0.999
"K_uu_workout[2, 15]",0.062,0.061,0.006,0.176,0.002,0.003,1275.498,1282.247,0.999
"K_uu_workout[2, 16]",0.062,0.061,0.005,0.174,0.002,0.003,1279.929,1282.247,0.999
"K_uu_workout[2, 17]",0.061,0.061,0.005,0.173,0.002,0.003,1284.702,1282.494,0.999
"K_uu_workout[2, 18]",0.061,0.061,0.006,0.172,0.002,0.003,1291.17,1282.494,0.999
"K_uu_workout[2, 19]",0.061,0.061,0.006,0.171,0.002,0.003,1296.199,1282.494,0.999
"K_uu_workout[2, 20]",0.061,0.061,0.006,0.17,0.002,0.003,1304.115,1287.775,0.999
"K_uu_workout[2, 21]",0.06,0.06,0.006,0.17,0.002,0.003,1314.364,1287.775,0.999
"K_uu_workout[2, 22]",0.06,0.06,0.004,0.168,0.002,0.003,1322.741,1287.775,0.999
"K_uu_workout[2, 23]",0.06,0.06,0.004,0.167,0.002,0.003,1332.35,1254.396,0.999
"K_uu_workout[2, 24]",0.059,0.06,0.004,0.166,0.002,0.003,1342.325,1287.775,0.999
"K_uu_workout[2, 25]",0.059,0.06,0.004,0.166,0.002,0.003,1350.879,1288.523,0.999
"K_uu_workout[2, 26]",0.059,0.059,0.004,0.165,0.002,0.003,1360.436,1288.523,0.999
"K_uu_workout[2, 27]",0.058,0.059,0.005,0.165,0.002,0.003,1372.303,1324.428,0.999
"K_uu_workout[2, 28]",0.058,0.059,0.004,0.164,0.002,0.003,1384.902,1324.428,0.999
"K_uu_workout[2, 29]",0.058,0.059,0.004,0.164,0.002,0.003,1396.598,1324.428,0.999
"K_uu_workout[2, 30]",0.057,0.059,0.004,0.163,0.002,0.003,1408.929,1324.428,0.999
