,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_workout[29, 11]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[29, 12]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[29, 13]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[29, 14]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[29, 15]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[29, 16]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[29, 17]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[29, 18]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[29, 19]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[29, 20]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[29, 21]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[29, 22]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[29, 23]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[29, 24]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[29, 25]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[29, 26]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[29, 27]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[29, 28]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[29, 29]",0.073,0.075,0.005,0.207,0.002,0.003,1223.192,1471.148,1.003
"K_uu_workout[29, 30]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[29, 31]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[29, 32]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[29, 33]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[29, 34]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[29, 35]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[29, 36]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[29, 37]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[29, 38]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[29, 39]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[29, 40]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[29, 41]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[29, 42]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[29, 43]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[29, 44]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[29, 45]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[29, 46]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[29, 47]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[29, 48]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[29, 49]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[30, 0]",0.065,0.071,0.005,0.191,0.002,0.003,1308.282,1448.868,1.003
"K_uu_workout[30, 1]",0.066,0.071,0.005,0.193,0.002,0.003,1305.688,1448.868,1.003
"K_uu_workout[30, 2]",0.066,0.071,0.005,0.193,0.002,0.003,1302.531,1457.447,1.003
"K_uu_workout[30, 3]",0.067,0.071,0.004,0.192,0.002,0.003,1298.749,1457.447,1.003
"K_uu_workout[30, 4]",0.067,0.072,0.004,0.192,0.002,0.003,1294.524,1457.447,1.003
"K_uu_workout[30, 5]",0.068,0.072,0.006,0.195,0.002,0.003,1291.417,1457.295,1.003
"K_uu_workout[30, 6]",0.068,0.072,0.005,0.194,0.002,0.003,1288.151,1457.295,1.003
"K_uu_workout[30, 7]",0.069,0.072,0.005,0.195,0.002,0.003,1284.017,1457.295,1.003
"K_uu_workout[30, 8]",0.069,0.072,0.005,0.195,0.002,0.003,1281.649,1457.295,1.003
"K_uu_workout[30, 9]",0.069,0.073,0.006,0.197,0.002,0.003,1277.424,1457.295,1.003
"K_uu_workout[30, 10]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[30, 11]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[30, 12]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[30, 13]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[30, 14]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[30, 15]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[30, 16]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[30, 17]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[30, 18]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[30, 19]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[30, 20]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[30, 21]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[30, 22]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[30, 23]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[30, 24]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[30, 25]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[30, 26]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[30, 27]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[30, 28]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[30, 29]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[30, 30]",0.073,0.075,0.005,0.207,0.002,0.003,1223.192,1471.148,1.003
"K_uu_workout[30, 31]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[30, 32]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[30, 33]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[30, 34]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[30, 35]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[30, 36]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[30, 37]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[30, 38]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[30, 39]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[30, 40]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[30, 41]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[30, 42]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[30, 43]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[30, 44]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[30, 45]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[30, 46]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[30, 47]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[30, 48]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[30, 49]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[31, 0]",0.065,0.07,0.005,0.191,0.002,0.003,1313.388,1448.868,1.003
"K_uu_workout[31, 1]",0.065,0.071,0.005,0.191,0.002,0.003,1308.282,1448.868,1.003
"K_uu_workout[31, 2]",0.066,0.071,0.005,0.193,0.002,0.003,1305.688,1448.868,1.003
"K_uu_workout[31, 3]",0.066,0.071,0.005,0.193,0.002,0.003,1302.531,1457.447,1.003
"K_uu_workout[31, 4]",0.067,0.071,0.004,0.192,0.002,0.003,1298.749,1457.447,1.003
"K_uu_workout[31, 5]",0.067,0.072,0.004,0.192,0.002,0.003,1294.524,1457.447,1.003
"K_uu_workout[31, 6]",0.068,0.072,0.006,0.195,0.002,0.003,1291.417,1457.295,1.003
"K_uu_workout[31, 7]",0.068,0.072,0.005,0.194,0.002,0.003,1288.151,1457.295,1.003
"K_uu_workout[31, 8]",0.069,0.072,0.005,0.195,0.002,0.003,1284.017,1457.295,1.003
"K_uu_workout[31, 9]",0.069,0.072,0.005,0.195,0.002,0.003,1281.649,1457.295,1.003
"K_uu_workout[31, 10]",0.069,0.073,0.006,0.197,0.002,0.003,1277.424,1457.295,1.003
"K_uu_workout[31, 11]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[31, 12]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[31, 13]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[31, 14]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[31, 15]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[31, 16]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[31, 17]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[31, 18]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[31, 19]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[31, 20]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[31, 21]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[31, 22]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[31, 23]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[31, 24]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[31, 25]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[31, 26]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[31, 27]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[31, 28]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[31, 29]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[31, 30]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[31, 31]",0.073,0.075,0.005,0.207,0.002,0.003,1223.192,1471.148,1.003
"K_uu_workout[31, 32]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[31, 33]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[31, 34]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[31, 35]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[31, 36]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[31, 37]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[31, 38]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[31, 39]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[31, 40]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[31, 41]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[31, 42]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[31, 43]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[31, 44]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[31, 45]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[31, 46]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[31, 47]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[31, 48]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[31, 49]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[32, 0]",0.064,0.07,0.001,0.184,0.002,0.003,1315.413,1448.868,1.003
"K_uu_workout[32, 1]",0.065,0.07,0.005,0.191,0.002,0.003,1313.388,1448.868,1.003
"K_uu_workout[32, 2]",0.065,0.071,0.005,0.191,0.002,0.003,1308.282,1448.868,1.003
"K_uu_workout[32, 3]",0.066,0.071,0.005,0.193,0.002,0.003,1305.688,1448.868,1.003
"K_uu_workout[32, 4]",0.066,0.071,0.005,0.193,0.002,0.003,1302.531,1457.447,1.003
"K_uu_workout[32, 5]",0.067,0.071,0.004,0.192,0.002,0.003,1298.749,1457.447,1.003
"K_uu_workout[32, 6]",0.067,0.072,0.004,0.192,0.002,0.003,1294.524,1457.447,1.003
"K_uu_workout[32, 7]",0.068,0.072,0.006,0.195,0.002,0.003,1291.417,1457.295,1.003
"K_uu_workout[32, 8]",0.068,0.072,0.005,0.194,0.002,0.003,1288.151,1457.295,1.003
"K_uu_workout[32, 9]",0.069,0.072,0.005,0.195,0.002,0.003,1284.017,1457.295,1.003
"K_uu_workout[32, 10]",0.069,0.072,0.005,0.195,0.002,0.003,1281.649,1457.295,1.003
"K_uu_workout[32, 11]",0.069,0.073,0.006,0.197,0.002,0.003,1277.424,1457.295,1.003
"K_uu_workout[32, 12]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[32, 13]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[32, 14]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[32, 15]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[32, 16]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[32, 17]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[32, 18]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[32, 19]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[32, 20]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[32, 21]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[32, 22]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[32, 23]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[32, 24]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[32, 25]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[32, 26]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[32, 27]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[32, 28]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[32, 29]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[32, 30]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[32, 31]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[32, 32]",0.073,0.075,0.005,0.207,0.002,0.003,1223.192,1471.148,1.003
"K_uu_workout[32, 33]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[32, 34]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[32, 35]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[32, 36]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[32, 37]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[32, 38]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[32, 39]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[32, 40]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[32, 41]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[32, 42]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[32, 43]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[32, 44]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[32, 45]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[32, 46]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[32, 47]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[32, 48]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[32, 49]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[33, 0]",0.064,0.07,0.001,0.184,0.002,0.003,1317.191,1449.141,1.003
"K_uu_workout[33, 1]",0.064,0.07,0.001,0.184,0.002,0.003,1315.413,1448.868,1.003
"K_uu_workout[33, 2]",0.065,0.07,0.005,0.191,0.002,0.003,1313.388,1448.868,1.003
"K_uu_workout[33, 3]",0.065,0.071,0.005,0.191,0.002,0.003,1308.282,1448.868,1.003
"K_uu_workout[33, 4]",0.066,0.071,0.005,0.193,0.002,0.003,1305.688,1448.868,1.003
"K_uu_workout[33, 5]",0.066,0.071,0.005,0.193,0.002,0.003,1302.531,1457.447,1.003
"K_uu_workout[33, 6]",0.067,0.071,0.004,0.192,0.002,0.003,1298.749,1457.447,1.003
"K_uu_workout[33, 7]",0.067,0.072,0.004,0.192,0.002,0.003,1294.524,1457.447,1.003
"K_uu_workout[33, 8]",0.068,0.072,0.006,0.195,0.002,0.003,1291.417,1457.295,1.003
"K_uu_workout[33, 9]",0.068,0.072,0.005,0.194,0.002,0.003,1288.151,1457.295,1.003
"K_uu_workout[33, 10]",0.069,0.072,0.005,0.195,0.002,0.003,1284.017,1457.295,1.003
"K_uu_workout[33, 11]",0.069,0.072,0.005,0.195,0.002,0.003,1281.649,1457.295,1.003
"K_uu_workout[33, 12]",0.069,0.073,0.006,0.197,0.002,0.003,1277.424,1457.295,1.003
"K_uu_workout[33, 13]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[33, 14]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[33, 15]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[33, 16]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[33, 17]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[33, 18]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[33, 19]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[33, 20]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[33, 21]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[33, 22]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[33, 23]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[33, 24]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[33, 25]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[33, 26]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[33, 27]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[33, 28]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[33, 29]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[33, 30]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[33, 31]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[33, 32]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[33, 33]",0.073,0.075,0.005,0.207,0.002,0.003,1223.192,1471.148,1.003
"K_uu_workout[33, 34]",0.073,0.075,0.005,0.207,0.002,0.003,1223.326,1471.148,1.003
"K_uu_workout[33, 35]",0.073,0.075,0.005,0.207,0.002,0.003,1223.672,1471.148,1.003
"K_uu_workout[33, 36]",0.073,0.075,0.005,0.207,0.002,0.003,1224.341,1471.148,1.003
"K_uu_workout[33, 37]",0.073,0.075,0.005,0.207,0.002,0.003,1225.174,1471.148,1.003
"K_uu_workout[33, 38]",0.073,0.075,0.007,0.209,0.002,0.003,1226.26,1471.148,1.003
"K_uu_workout[33, 39]",0.073,0.075,0.007,0.208,0.002,0.003,1227.847,1471.148,1.003
"K_uu_workout[33, 40]",0.073,0.075,0.007,0.208,0.002,0.003,1229.971,1471.148,1.003
"K_uu_workout[33, 41]",0.073,0.075,0.007,0.208,0.002,0.003,1232.094,1471.148,1.003
"K_uu_workout[33, 42]",0.073,0.075,0.005,0.205,0.002,0.003,1234.81,1471.148,1.003
"K_uu_workout[33, 43]",0.072,0.075,0.005,0.205,0.002,0.003,1238.053,1471.148,1.003
"K_uu_workout[33, 44]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
"K_uu_workout[33, 45]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[33, 46]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[33, 47]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[33, 48]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[33, 49]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[34, 0]",0.063,0.07,0.001,0.184,0.002,0.003,1319.285,1449.141,1.003
"K_uu_workout[34, 1]",0.064,0.07,0.001,0.184,0.002,0.003,1317.191,1449.141,1.003
"K_uu_workout[34, 2]",0.064,0.07,0.001,0.184,0.002,0.003,1315.413,1448.868,1.003
"K_uu_workout[34, 3]",0.065,0.07,0.005,0.191,0.002,0.003,1313.388,1448.868,1.003
"K_uu_workout[34, 4]",0.065,0.071,0.005,0.191,0.002,0.003,1308.282,1448.868,1.003
"K_uu_workout[34, 5]",0.066,0.071,0.005,0.193,0.002,0.003,1305.688,1448.868,1.003
"K_uu_workout[34, 6]",0.066,0.071,0.005,0.193,0.002,0.003,1302.531,1457.447,1.003
"K_uu_workout[34, 7]",0.067,0.071,0.004,0.192,0.002,0.003,1298.749,1457.447,1.003
"K_uu_workout[34, 8]",0.067,0.072,0.004,0.192,0.002,0.003,1294.524,1457.447,1.003
"K_uu_workout[34, 9]",0.068,0.072,0.006,0.195,0.002,0.003,1291.417,1457.295,1.003
"K_uu_workout[34, 10]",0.068,0.072,0.005,0.194,0.002,0.003,1288.151,1457.295,1.003
"K_uu_workout[34, 11]",0.069,0.072,0.005,0.195,0.002,0.003,1284.017,1457.295,1.003
"K_uu_workout[34, 12]",0.069,0.072,0.005,0.195,0.002,0.003,1281.649,1457.295,1.003
"K_uu_workout[34, 13]",0.069,0.073,0.006,0.197,0.002,0.003,1277.424,1457.295,1.003
"K_uu_workout[34, 14]",0.07,0.073,0.006,0.198,0.002,0.003,1274.343,1457.295,1.003
"K_uu_workout[34, 15]",0.07,0.073,0.005,0.198,0.002,0.003,1270.664,1457.295,1.003
"K_uu_workout[34, 16]",0.07,0.073,0.005,0.198,0.002,0.003,1267.3,1471.103,1.003
"K_uu_workout[34, 17]",0.071,0.073,0.005,0.198,0.002,0.003,1263.079,1471.103,1.003
"K_uu_workout[34, 18]",0.071,0.074,0.005,0.199,0.002,0.003,1258.708,1471.103,1.003
"K_uu_workout[34, 19]",0.071,0.074,0.005,0.201,0.002,0.003,1254.911,1471.103,1.003
"K_uu_workout[34, 20]",0.072,0.074,0.005,0.202,0.002,0.003,1250.908,1471.103,1.003
"K_uu_workout[34, 21]",0.072,0.074,0.007,0.205,0.002,0.003,1247.402,1471.148,1.003
"K_uu_workout[34, 22]",0.072,0.074,0.007,0.205,0.002,0.003,1243.609,1471.148,1.003
"K_uu_workout[34, 23]",0.072,0.074,0.005,0.204,0.002,0.003,1241.317,1471.148,1.003
