,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[9, 22]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[9, 23]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[9, 24]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[9, 25]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[9, 26]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[9, 27]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[9, 28]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[9, 29]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[9, 30]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[9, 31]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[9, 32]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[9, 33]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[9, 34]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[9, 35]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
"K_uu_weight[9, 36]",0.03,0.044,0.0,0.108,0.001,0.002,814.051,908.881,1.001
"K_uu_weight[9, 37]",0.024,0.037,0.0,0.088,0.001,0.002,814.165,932.687,1.001
"K_uu_weight[9, 38]",0.019,0.031,0.0,0.071,0.001,0.002,814.933,966.432,1.001
"K_uu_weight[9, 39]",0.015,0.026,0.0,0.057,0.001,0.002,815.627,966.432,1.001
"K_uu_weight[9, 40]",0.012,0.021,0.0,0.046,0.001,0.001,815.518,966.432,1.001
"K_uu_weight[9, 41]",0.009,0.018,0.0,0.036,0.0,0.001,816.355,947.268,1.001
"K_uu_weight[9, 42]",0.007,0.015,0.0,0.029,0.0,0.001,816.463,956.805,1.001
"K_uu_weight[9, 43]",0.006,0.012,0.0,0.023,0.0,0.001,817.033,956.805,1.001
"K_uu_weight[9, 44]",0.004,0.01,0.0,0.018,0.0,0.001,817.496,956.805,1.001
"K_uu_weight[9, 45]",0.003,0.008,0.0,0.014,0.0,0.001,818.769,956.805,1.001
"K_uu_weight[9, 46]",0.003,0.007,0.0,0.01,0.0,0.001,819.262,956.805,1.001
"K_uu_weight[9, 47]",0.002,0.005,0.0,0.008,0.0,0.001,819.294,956.805,1.001
"K_uu_weight[9, 48]",0.001,0.004,0.0,0.006,0.0,0.0,819.281,956.805,1.001
"K_uu_weight[9, 49]",0.001,0.003,0.0,0.005,0.0,0.0,820.311,956.805,1.001
"K_uu_weight[10, 0]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[10, 1]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[10, 2]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[10, 3]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[10, 4]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[10, 5]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[10, 6]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[10, 7]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[10, 8]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[10, 9]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[10, 10]",1.0,0.451,0.34,1.833,0.014,0.015,1115.714,1343.662,1.002
"K_uu_weight[10, 11]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[10, 12]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[10, 13]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[10, 14]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[10, 15]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[10, 16]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[10, 17]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[10, 18]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[10, 19]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[10, 20]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[10, 21]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[10, 22]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[10, 23]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[10, 24]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[10, 25]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[10, 26]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[10, 27]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[10, 28]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[10, 29]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[10, 30]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[10, 31]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[10, 32]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[10, 33]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[10, 34]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[10, 35]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[10, 36]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
"K_uu_weight[10, 37]",0.03,0.044,0.0,0.108,0.001,0.002,814.051,908.881,1.001
"K_uu_weight[10, 38]",0.024,0.037,0.0,0.088,0.001,0.002,814.165,932.687,1.001
"K_uu_weight[10, 39]",0.019,0.031,0.0,0.071,0.001,0.002,814.933,966.432,1.001
"K_uu_weight[10, 40]",0.015,0.026,0.0,0.057,0.001,0.002,815.627,966.432,1.001
"K_uu_weight[10, 41]",0.012,0.021,0.0,0.046,0.001,0.001,815.518,966.432,1.001
"K_uu_weight[10, 42]",0.009,0.018,0.0,0.036,0.0,0.001,816.355,947.268,1.001
"K_uu_weight[10, 43]",0.007,0.015,0.0,0.029,0.0,0.001,816.463,956.805,1.001
"K_uu_weight[10, 44]",0.006,0.012,0.0,0.023,0.0,0.001,817.033,956.805,1.001
"K_uu_weight[10, 45]",0.004,0.01,0.0,0.018,0.0,0.001,817.496,956.805,1.001
"K_uu_weight[10, 46]",0.003,0.008,0.0,0.014,0.0,0.001,818.769,956.805,1.001
"K_uu_weight[10, 47]",0.003,0.007,0.0,0.01,0.0,0.001,819.262,956.805,1.001
"K_uu_weight[10, 48]",0.002,0.005,0.0,0.008,0.0,0.001,819.294,956.805,1.001
"K_uu_weight[10, 49]",0.001,0.004,0.0,0.006,0.0,0.0,819.281,956.805,1.001
"K_uu_weight[11, 0]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[11, 1]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[11, 2]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[11, 3]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[11, 4]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[11, 5]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[11, 6]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[11, 7]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[11, 8]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[11, 9]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[11, 10]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[11, 11]",1.0,0.451,0.34,1.833,0.014,0.015,1115.714,1343.662,1.002
"K_uu_weight[11, 12]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[11, 13]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[11, 14]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[11, 15]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[11, 16]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[11, 17]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[11, 18]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[11, 19]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[11, 20]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[11, 21]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[11, 22]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[11, 23]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[11, 24]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[11, 25]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[11, 26]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[11, 27]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[11, 28]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[11, 29]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[11, 30]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[11, 31]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[11, 32]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[11, 33]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[11, 34]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[11, 35]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[11, 36]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[11, 37]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
"K_uu_weight[11, 38]",0.03,0.044,0.0,0.108,0.001,0.002,814.051,908.881,1.001
"K_uu_weight[11, 39]",0.024,0.037,0.0,0.088,0.001,0.002,814.165,932.687,1.001
"K_uu_weight[11, 40]",0.019,0.031,0.0,0.071,0.001,0.002,814.933,966.432,1.001
"K_uu_weight[11, 41]",0.015,0.026,0.0,0.057,0.001,0.002,815.627,966.432,1.001
"K_uu_weight[11, 42]",0.012,0.021,0.0,0.046,0.001,0.001,815.518,966.432,1.001
"K_uu_weight[11, 43]",0.009,0.018,0.0,0.036,0.0,0.001,816.355,947.268,1.001
"K_uu_weight[11, 44]",0.007,0.015,0.0,0.029,0.0,0.001,816.463,956.805,1.001
"K_uu_weight[11, 45]",0.006,0.012,0.0,0.023,0.0,0.001,817.033,956.805,1.001
"K_uu_weight[11, 46]",0.004,0.01,0.0,0.018,0.0,0.001,817.496,956.805,1.001
"K_uu_weight[11, 47]",0.003,0.008,0.0,0.014,0.0,0.001,818.769,956.805,1.001
"K_uu_weight[11, 48]",0.003,0.007,0.0,0.01,0.0,0.001,819.262,956.805,1.001
"K_uu_weight[11, 49]",0.002,0.005,0.0,0.008,0.0,0.001,819.294,956.805,1.001
"K_uu_weight[12, 0]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[12, 1]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[12, 2]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[12, 3]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[12, 4]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[12, 5]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[12, 6]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[12, 7]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[12, 8]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[12, 9]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[12, 10]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[12, 11]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[12, 12]",1.0,0.451,0.34,1.833,0.014,0.015,1115.714,1343.662,1.002
"K_uu_weight[12, 13]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[12, 14]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[12, 15]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[12, 16]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[12, 17]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[12, 18]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[12, 19]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[12, 20]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[12, 21]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[12, 22]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[12, 23]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[12, 24]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[12, 25]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[12, 26]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[12, 27]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[12, 28]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[12, 29]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[12, 30]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[12, 31]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[12, 32]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[12, 33]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[12, 34]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[12, 35]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[12, 36]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[12, 37]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[12, 38]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
"K_uu_weight[12, 39]",0.03,0.044,0.0,0.108,0.001,0.002,814.051,908.881,1.001
"K_uu_weight[12, 40]",0.024,0.037,0.0,0.088,0.001,0.002,814.165,932.687,1.001
"K_uu_weight[12, 41]",0.019,0.031,0.0,0.071,0.001,0.002,814.933,966.432,1.001
"K_uu_weight[12, 42]",0.015,0.026,0.0,0.057,0.001,0.002,815.627,966.432,1.001
"K_uu_weight[12, 43]",0.012,0.021,0.0,0.046,0.001,0.001,815.518,966.432,1.001
"K_uu_weight[12, 44]",0.009,0.018,0.0,0.036,0.0,0.001,816.355,947.268,1.001
"K_uu_weight[12, 45]",0.007,0.015,0.0,0.029,0.0,0.001,816.463,956.805,1.001
"K_uu_weight[12, 46]",0.006,0.012,0.0,0.023,0.0,0.001,817.033,956.805,1.001
"K_uu_weight[12, 47]",0.004,0.01,0.0,0.018,0.0,0.001,817.496,956.805,1.001
"K_uu_weight[12, 48]",0.003,0.008,0.0,0.014,0.0,0.001,818.769,956.805,1.001
"K_uu_weight[12, 49]",0.003,0.007,0.0,0.01,0.0,0.001,819.262,956.805,1.001
"K_uu_weight[13, 0]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[13, 1]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[13, 2]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[13, 3]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[13, 4]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[13, 5]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[13, 6]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[13, 7]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[13, 8]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[13, 9]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[13, 10]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[13, 11]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[13, 12]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[13, 13]",1.0,0.451,0.34,1.833,0.014,0.015,1115.714,1343.662,1.002
"K_uu_weight[13, 14]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[13, 15]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[13, 16]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[13, 17]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[13, 18]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[13, 19]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[13, 20]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[13, 21]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[13, 22]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[13, 23]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[13, 24]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[13, 25]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[13, 26]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[13, 27]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[13, 28]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[13, 29]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[13, 30]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[13, 31]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[13, 32]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[13, 33]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[13, 34]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[13, 35]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[13, 36]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[13, 37]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[13, 38]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[13, 39]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
"K_uu_weight[13, 40]",0.03,0.044,0.0,0.108,0.001,0.002,814.051,908.881,1.001
"K_uu_weight[13, 41]",0.024,0.037,0.0,0.088,0.001,0.002,814.165,932.687,1.001
"K_uu_weight[13, 42]",0.019,0.031,0.0,0.071,0.001,0.002,814.933,966.432,1.001
"K_uu_weight[13, 43]",0.015,0.026,0.0,0.057,0.001,0.002,815.627,966.432,1.001
"K_uu_weight[13, 44]",0.012,0.021,0.0,0.046,0.001,0.001,815.518,966.432,1.001
"K_uu_weight[13, 45]",0.009,0.018,0.0,0.036,0.0,0.001,816.355,947.268,1.001
"K_uu_weight[13, 46]",0.007,0.015,0.0,0.029,0.0,0.001,816.463,956.805,1.001
"K_uu_weight[13, 47]",0.006,0.012,0.0,0.023,0.0,0.001,817.033,956.805,1.001
"K_uu_weight[13, 48]",0.004,0.01,0.0,0.018,0.0,0.001,817.496,956.805,1.001
"K_uu_weight[13, 49]",0.003,0.008,0.0,0.014,0.0,0.001,818.769,956.805,1.001
"K_uu_weight[14, 0]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[14, 1]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[14, 2]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[14, 3]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[14, 4]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[14, 5]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[14, 6]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[14, 7]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[14, 8]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[14, 9]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[14, 10]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[14, 11]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[14, 12]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[14, 13]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[14, 14]",1.0,0.451,0.34,1.833,0.014,0.015,1115.714,1343.662,1.002
"K_uu_weight[14, 15]",0.994,0.449,0.338,1.824,0.013,0.015,1113.601,1383.473,1.002
"K_uu_weight[14, 16]",0.977,0.444,0.327,1.786,0.013,0.015,1107.252,1447.574,1.003
"K_uu_weight[14, 17]",0.949,0.435,0.324,1.749,0.013,0.014,1094.86,1397.235,1.002
"K_uu_weight[14, 18]",0.911,0.424,0.299,1.691,0.013,0.014,1078.267,1416.884,1.002
"K_uu_weight[14, 19]",0.865,0.41,0.273,1.616,0.013,0.014,1056.775,1401.248,1.001
"K_uu_weight[14, 20]",0.813,0.394,0.239,1.528,0.012,0.013,1032.612,1421.482,1.001
"K_uu_weight[14, 21]",0.755,0.377,0.195,1.424,0.012,0.013,1002.142,1358.825,1.001
"K_uu_weight[14, 22]",0.695,0.359,0.171,1.335,0.011,0.012,970.551,1248.559,1.001
"K_uu_weight[14, 23]",0.633,0.34,0.153,1.253,0.011,0.012,938.316,1189.349,1.001
"K_uu_weight[14, 24]",0.571,0.32,0.117,1.154,0.01,0.011,912.115,1231.15,1.001
"K_uu_weight[14, 25]",0.51,0.3,0.094,1.067,0.01,0.011,891.063,1125.813,1.001
"K_uu_weight[14, 26]",0.452,0.279,0.046,0.942,0.009,0.01,873.437,1063.678,1.001
"K_uu_weight[14, 27]",0.396,0.258,0.035,0.861,0.008,0.009,861.392,1031.418,1.001
"K_uu_weight[14, 28]",0.345,0.237,0.017,0.761,0.008,0.009,849.16,967.174,1.002
"K_uu_weight[14, 29]",0.298,0.216,0.011,0.676,0.007,0.008,839.058,949.834,1.002
"K_uu_weight[14, 30]",0.255,0.196,0.004,0.596,0.006,0.007,828.776,913.984,1.002
"K_uu_weight[14, 31]",0.217,0.176,0.001,0.525,0.006,0.007,822.292,864.908,1.002
"K_uu_weight[14, 32]",0.184,0.158,0.001,0.463,0.005,0.006,818.143,857.248,1.002
"K_uu_weight[14, 33]",0.154,0.14,0.0,0.407,0.004,0.006,815.712,869.384,1.002
"K_uu_weight[14, 34]",0.128,0.124,0.0,0.352,0.004,0.005,813.858,866.125,1.001
"K_uu_weight[14, 35]",0.106,0.108,0.0,0.302,0.003,0.005,812.702,915.368,1.001
"K_uu_weight[14, 36]",0.087,0.094,0.0,0.259,0.003,0.004,813.64,873.314,1.001
"K_uu_weight[14, 37]",0.071,0.082,0.0,0.221,0.003,0.004,814.401,873.314,1.001
"K_uu_weight[14, 38]",0.058,0.07,0.0,0.186,0.002,0.003,815.113,889.706,1.001
"K_uu_weight[14, 39]",0.047,0.06,0.0,0.156,0.002,0.003,815.203,906.095,1.001
"K_uu_weight[14, 40]",0.038,0.051,0.0,0.13,0.002,0.003,814.233,897.245,1.001
