,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
alpha_weight,0.961,0.21,0.575,1.342,0.006,0.005,1239.129,1274.875,1.001
rho_weight,0.191,0.033,0.123,0.247,0.001,0.001,767.543,778.572,1.005
alpha_workout,0.152,0.072,0.05,0.282,0.003,0.003,655.933,364.238,1.007
rho_workout,1.227,0.717,0.373,2.589,0.031,0.034,505.28,492.545,1.002
beta,-0.153,0.91,-1.83,1.574,0.019,0.019,2346.467,1419.338,1.0
lag_days,3.072,3.208,0.001,8.584,0.067,0.146,1140.528,515.439,1.001
sigma_weight,0.378,0.026,0.329,0.428,0.001,0.001,2380.157,1388.874,1.001
sigma_workout,0.01,0.0,0.01,0.01,0.0,0.0,1904.634,1029.387,1.002
nu_weight,26.018,15.354,5.364,54.6,0.359,0.525,2023.813,946.708,1.001
nu_workout,1.425,0.224,1.029,1.82,0.005,0.006,1540.629,681.445,1.006
"eta_inducing_raw[0, 0]",-1.709,0.508,-2.696,-0.768,0.013,0.012,1518.808,1247.459,1.002
"eta_inducing_raw[0, 1]",-1.154,0.504,-2.038,-0.355,0.02,0.016,605.864,339.406,1.003
"eta_inducing_raw[1, 0]",-0.549,0.723,-1.869,0.774,0.019,0.015,1409.974,1304.38,1.001
"eta_inducing_raw[1, 1]",-0.125,0.753,-1.557,1.204,0.017,0.019,2000.111,1106.521,1.001
"eta_inducing_raw[2, 0]",-0.647,0.907,-2.203,1.103,0.019,0.02,2302.492,1592.962,1.005
"eta_inducing_raw[2, 1]",-0.147,0.876,-1.962,1.372,0.019,0.022,2072.109,769.49,1.005
"eta_inducing_raw[3, 0]",-0.725,0.929,-2.498,0.937,0.022,0.021,1852.208,1527.744,1.0
"eta_inducing_raw[3, 1]",-0.095,0.915,-1.778,1.604,0.018,0.022,2685.832,1735.853,1.001
"eta_inducing_raw[4, 0]",-0.662,0.921,-2.35,1.147,0.02,0.021,2175.223,1216.253,1.002
"eta_inducing_raw[4, 1]",-0.065,0.939,-1.837,1.673,0.018,0.022,2745.093,1536.718,1.008
"eta_inducing_raw[5, 0]",-0.523,1.019,-2.424,1.444,0.025,0.031,1674.314,441.186,1.004
"eta_inducing_raw[5, 1]",-0.065,1.016,-1.947,1.822,0.019,0.029,2890.1,1150.653,1.005
"eta_inducing_raw[6, 0]",-0.426,0.983,-2.377,1.282,0.024,0.023,1658.092,1429.308,1.002
"eta_inducing_raw[6, 1]",-0.075,0.994,-1.953,1.759,0.022,0.027,2074.041,835.367,1.001
"eta_inducing_raw[7, 0]",-0.334,0.951,-2.277,1.37,0.021,0.025,1939.187,1510.701,1.001
"eta_inducing_raw[7, 1]",-0.08,0.975,-1.865,1.754,0.025,0.028,1477.125,489.375,1.001
"eta_inducing_raw[8, 0]",-0.122,0.956,-1.738,1.671,0.021,0.023,2130.919,1592.842,1.003
"eta_inducing_raw[8, 1]",-0.127,0.964,-2.103,1.537,0.019,0.024,2633.019,1359.376,1.001
"eta_inducing_raw[9, 0]",0.005,0.959,-1.724,1.821,0.022,0.023,1897.246,1222.33,1.003
"eta_inducing_raw[9, 1]",-0.113,0.952,-1.871,1.711,0.015,0.024,3795.084,1449.653,1.006
"eta_inducing_raw[10, 0]",0.2,0.947,-1.559,2.008,0.022,0.022,1878.725,1425.294,1.003
"eta_inducing_raw[10, 1]",-0.135,0.995,-2.02,1.695,0.03,0.025,1109.747,536.378,1.004
"eta_inducing_raw[11, 0]",0.349,0.991,-1.348,2.281,0.023,0.022,1766.873,686.034,1.004
"eta_inducing_raw[11, 1]",-0.164,0.991,-1.93,1.648,0.024,0.02,1716.586,1407.231,1.002
"eta_inducing_raw[12, 0]",0.425,0.918,-1.298,2.174,0.022,0.026,1791.943,1084.193,1.002
"eta_inducing_raw[12, 1]",-0.166,1.036,-1.918,1.954,0.033,0.041,1038.474,379.697,1.003
"eta_inducing_raw[13, 0]",0.465,0.899,-1.135,2.192,0.02,0.019,2047.258,1331.619,1.0
"eta_inducing_raw[13, 1]",-0.166,0.963,-1.951,1.527,0.019,0.022,2502.327,1546.341,1.004
"eta_inducing_raw[14, 0]",0.486,0.972,-1.292,2.351,0.025,0.03,1488.577,826.135,1.003
"eta_inducing_raw[14, 1]",-0.163,0.989,-1.904,1.662,0.018,0.026,3083.374,1599.975,1.002
"eta_inducing_raw[15, 0]",0.516,0.935,-1.364,2.157,0.02,0.021,2203.488,1564.234,1.005
"eta_inducing_raw[15, 1]",-0.16,1.008,-2.048,1.746,0.019,0.025,2854.14,1436.172,1.002
"eta_inducing_raw[16, 0]",0.475,0.976,-1.23,2.342,0.022,0.024,2157.22,1302.729,1.0
"eta_inducing_raw[16, 1]",-0.164,0.981,-2.107,1.559,0.02,0.023,2462.426,1392.648,1.001
"eta_inducing_raw[17, 0]",0.436,0.953,-1.257,2.181,0.021,0.021,2075.863,1426.606,1.001
"eta_inducing_raw[17, 1]",-0.122,0.999,-1.951,1.718,0.02,0.026,2617.074,1400.718,1.003
"eta_inducing_raw[18, 0]",0.408,0.917,-1.273,2.072,0.018,0.024,2505.699,1232.968,1.005
"eta_inducing_raw[18, 1]",-0.171,0.967,-1.978,1.622,0.021,0.025,2214.089,1465.905,1.001
"eta_inducing_raw[19, 0]",0.34,0.964,-1.41,2.203,0.021,0.025,2103.952,1255.808,1.004
"eta_inducing_raw[19, 1]",-0.172,0.991,-2.101,1.722,0.019,0.027,2810.986,1399.066,1.004
"eta_inducing_raw[20, 0]",0.319,0.914,-1.305,2.062,0.021,0.018,1971.819,1693.831,1.002
"eta_inducing_raw[20, 1]",-0.147,1.0,-2.014,1.731,0.019,0.024,2631.699,1108.938,1.0
"eta_inducing_raw[21, 0]",0.198,0.976,-1.725,1.956,0.02,0.023,2415.361,1390.682,1.002
"eta_inducing_raw[21, 1]",-0.135,0.987,-1.894,1.756,0.021,0.026,2305.017,1411.233,1.001
"eta_inducing_raw[22, 0]",0.138,0.954,-1.719,1.843,0.026,0.023,1357.622,591.933,1.003
"eta_inducing_raw[22, 1]",-0.098,1.004,-1.936,1.671,0.024,0.026,1754.524,1060.174,1.007
"eta_inducing_raw[23, 0]",0.1,0.952,-1.69,1.861,0.024,0.023,1631.711,1453.765,1.001
"eta_inducing_raw[23, 1]",-0.124,1.013,-2.022,1.71,0.019,0.022,2826.914,1511.395,1.002
"eta_inducing_raw[24, 0]",-0.01,0.965,-1.831,1.681,0.022,0.022,1951.972,1325.927,1.001
"eta_inducing_raw[24, 1]",-0.122,0.95,-1.929,1.649,0.02,0.026,2378.564,1059.911,1.001
"eta_inducing_raw[25, 0]",-0.074,0.966,-1.85,1.712,0.023,0.024,1728.796,1343.072,1.008
"eta_inducing_raw[25, 1]",-0.156,0.996,-2.057,1.67,0.02,0.024,2570.848,1451.824,1.0
"eta_inducing_raw[26, 0]",-0.102,0.946,-1.915,1.648,0.02,0.023,2137.368,1320.473,1.005
"eta_inducing_raw[26, 1]",-0.11,0.974,-1.869,1.799,0.02,0.024,2334.143,1325.295,1.006
"eta_inducing_raw[27, 0]",-0.123,0.923,-1.834,1.641,0.02,0.023,2111.064,682.912,1.007
"eta_inducing_raw[27, 1]",-0.119,0.998,-2.036,1.804,0.024,0.029,1746.126,622.937,1.001
"eta_inducing_raw[28, 0]",-0.163,0.956,-1.882,1.656,0.019,0.022,2617.533,1519.348,1.0
"eta_inducing_raw[28, 1]",-0.122,0.993,-2.003,1.729,0.019,0.025,2785.817,1350.18,1.003
"eta_inducing_raw[29, 0]",-0.157,0.948,-1.963,1.543,0.019,0.024,2471.108,1374.519,1.002
"eta_inducing_raw[29, 1]",-0.134,0.998,-2.045,1.696,0.021,0.029,2331.905,712.194,1.004
"eta_inducing_raw[30, 0]",-0.072,0.954,-1.85,1.733,0.024,0.026,1650.079,917.378,1.006
"eta_inducing_raw[30, 1]",-0.12,1.002,-2.034,1.647,0.025,0.022,1621.979,1224.178,1.003
"eta_inducing_raw[31, 0]",-0.04,0.939,-1.909,1.647,0.017,0.029,2972.374,1112.598,1.004
"eta_inducing_raw[31, 1]",-0.115,0.994,-1.951,1.73,0.021,0.025,2323.299,677.376,0.999
"eta_inducing_raw[32, 0]",0.067,0.955,-1.69,1.898,0.023,0.024,1745.731,531.418,1.005
"eta_inducing_raw[32, 1]",-0.142,0.997,-1.961,1.733,0.026,0.025,1596.779,514.309,1.002
"eta_inducing_raw[33, 0]",0.187,0.954,-1.6,1.927,0.019,0.022,2415.762,873.634,1.01
"eta_inducing_raw[33, 1]",-0.102,1.041,-1.862,1.833,0.023,0.033,1965.229,715.548,1.003
"eta_inducing_raw[34, 0]",0.271,0.941,-1.504,1.926,0.019,0.023,2594.946,1375.094,1.0
"eta_inducing_raw[34, 1]",-0.099,0.971,-1.822,1.858,0.019,0.024,2719.768,1415.679,1.003
"eta_inducing_raw[35, 0]",0.304,0.949,-1.436,2.049,0.019,0.021,2582.156,1530.897,1.004
"eta_inducing_raw[35, 1]",-0.106,0.982,-1.867,1.765,0.02,0.023,2389.065,1455.011,1.005
"eta_inducing_raw[36, 0]",0.403,0.941,-1.434,2.046,0.023,0.023,1662.704,1000.634,1.007
"eta_inducing_raw[36, 1]",-0.111,1.002,-1.882,1.88,0.018,0.029,2891.435,1005.465,1.003
"eta_inducing_raw[37, 0]",0.374,0.957,-1.42,2.127,0.02,0.022,2344.845,1518.656,1.002
"eta_inducing_raw[37, 1]",-0.07,0.999,-1.826,2.001,0.024,0.027,1844.609,554.257,1.002
"eta_inducing_raw[38, 0]",0.428,0.953,-1.407,2.22,0.024,0.027,1611.41,726.537,1.004
"eta_inducing_raw[38, 1]",-0.104,0.979,-1.922,1.659,0.02,0.025,2378.049,1208.075,1.0
"eta_inducing_raw[39, 0]",0.364,0.928,-1.227,2.209,0.021,0.021,2074.317,675.574,1.001
"eta_inducing_raw[39, 1]",-0.114,0.994,-2.007,1.686,0.024,0.025,1759.329,1366.473,1.002
"eta_inducing_raw[40, 0]",0.365,0.951,-1.318,2.145,0.02,0.023,2370.116,1346.654,1.008
"eta_inducing_raw[40, 1]",-0.025,1.001,-1.963,1.75,0.02,0.026,2486.734,793.163,1.003
"eta_inducing_raw[41, 0]",0.272,0.964,-1.311,2.288,0.025,0.037,1487.253,639.105,1.002
"eta_inducing_raw[41, 1]",-0.073,0.976,-1.84,1.755,0.02,0.021,2314.967,1394.095,1.002
"eta_inducing_raw[42, 0]",0.27,0.973,-1.662,1.901,0.022,0.027,1987.462,947.425,1.003
"eta_inducing_raw[42, 1]",-0.066,1.007,-2.144,1.631,0.024,0.026,1881.651,930.974,1.002
"eta_inducing_raw[43, 0]",0.156,1.014,-1.772,2.022,0.02,0.025,2544.466,1379.486,1.001
"eta_inducing_raw[43, 1]",-0.042,0.985,-1.916,1.747,0.02,0.022,2484.959,1516.087,1.004
"eta_inducing_raw[44, 0]",0.189,0.98,-1.691,1.984,0.024,0.031,1707.913,660.675,1.017
"eta_inducing_raw[44, 1]",-0.005,1.002,-2.019,1.692,0.023,0.029,1948.763,792.934,1.002
"eta_inducing_raw[45, 0]",0.175,0.988,-1.639,1.987,0.021,0.025,2218.313,1517.254,1.001
"eta_inducing_raw[45, 1]",-0.049,0.939,-1.756,1.761,0.021,0.023,2082.629,1323.155,1.005
"eta_inducing_raw[46, 0]",0.118,0.943,-1.611,1.876,0.018,0.02,2614.606,1312.246,1.0
"eta_inducing_raw[46, 1]",-0.023,1.021,-1.737,2.061,0.029,0.035,1301.339,539.019,1.002
"eta_inducing_raw[47, 0]",0.066,0.966,-1.754,1.797,0.018,0.021,3017.97,1523.488,1.001
"eta_inducing_raw[47, 1]",-0.027,0.972,-1.821,1.754,0.021,0.023,2221.288,1303.019,1.002
"eta_inducing_raw[48, 0]",0.038,0.987,-1.873,1.809,0.023,0.025,1868.519,1327.492,1.005
"eta_inducing_raw[48, 1]",-0.037,1.014,-1.85,1.968,0.018,0.032,3127.448,1418.595,1.007
"eta_inducing_raw[49, 0]",0.007,0.998,-1.888,1.805,0.021,0.029,2411.349,1049.581,1.001
"eta_inducing_raw[49, 1]",-0.009,0.966,-1.891,1.754,0.022,0.025,1985.213,1158.568,1.009
lag_scaled,0.003,0.003,0.0,0.009,0.0,0.0,1140.515,515.439,1.001
"eta_inducing[0, 0]",-1.709,0.508,-2.696,-0.768,0.013,0.012,1518.808,1247.459,1.002
"eta_inducing[0, 1]",-1.154,0.504,-2.038,-0.355,0.02,0.016,605.864,339.406,1.003
"eta_inducing[1, 0]",-0.549,0.723,-1.869,0.774,0.019,0.015,1409.974,1304.38,1.001
"eta_inducing[1, 1]",-0.125,0.753,-1.557,1.204,0.017,0.019,2000.111,1106.521,1.001
"eta_inducing[2, 0]",-0.647,0.907,-2.203,1.103,0.019,0.02,2302.492,1592.962,1.005
"eta_inducing[2, 1]",-0.147,0.876,-1.962,1.372,0.019,0.022,2072.109,769.49,1.005
"eta_inducing[3, 0]",-0.725,0.929,-2.498,0.937,0.022,0.021,1852.208,1527.744,1.0
"eta_inducing[3, 1]",-0.095,0.915,-1.778,1.604,0.018,0.022,2685.832,1735.853,1.001
"eta_inducing[4, 0]",-0.662,0.921,-2.35,1.147,0.02,0.021,2175.223,1216.253,1.002
"eta_inducing[4, 1]",-0.065,0.939,-1.837,1.673,0.018,0.022,2745.093,1536.718,1.008
"eta_inducing[5, 0]",-0.523,1.019,-2.424,1.444,0.025,0.031,1674.314,441.186,1.004
"eta_inducing[5, 1]",-0.065,1.016,-1.947,1.822,0.019,0.029,2890.1,1150.653,1.005
"eta_inducing[6, 0]",-0.426,0.983,-2.377,1.282,0.024,0.023,1658.092,1429.308,1.002
"eta_inducing[6, 1]",-0.075,0.994,-1.953,1.759,0.022,0.027,2074.041,835.367,1.001
"eta_inducing[7, 0]",-0.334,0.951,-2.277,1.37,0.021,0.025,1939.187,1510.701,1.001
"eta_inducing[7, 1]",-0.08,0.975,-1.865,1.754,0.025,0.028,1477.125,489.375,1.001
"eta_inducing[8, 0]",-0.122,0.956,-1.738,1.671,0.021,0.023,2130.919,1592.842,1.003
"eta_inducing[8, 1]",-0.127,0.964,-2.103,1.537,0.019,0.024,2633.019,1359.376,1.001
"eta_inducing[9, 0]",0.005,0.959,-1.724,1.821,0.022,0.023,1897.246,1222.33,1.003
"eta_inducing[9, 1]",-0.113,0.952,-1.871,1.711,0.015,0.024,3795.084,1449.653,1.006
"eta_inducing[10, 0]",0.2,0.947,-1.559,2.008,0.022,0.022,1878.725,1425.294,1.003
"eta_inducing[10, 1]",-0.135,0.995,-2.02,1.695,0.03,0.025,1109.747,536.378,1.004
"eta_inducing[11, 0]",0.349,0.991,-1.348,2.281,0.023,0.022,1766.873,686.034,1.004
"eta_inducing[11, 1]",-0.164,0.991,-1.93,1.648,0.024,0.02,1716.586,1407.231,1.002
"eta_inducing[12, 0]",0.425,0.918,-1.298,2.174,0.022,0.026,1791.943,1084.193,1.002
"eta_inducing[12, 1]",-0.166,1.036,-1.918,1.954,0.033,0.041,1038.474,379.697,1.003
"eta_inducing[13, 0]",0.465,0.899,-1.135,2.192,0.02,0.019,2047.258,1331.619,1.0
"eta_inducing[13, 1]",-0.166,0.963,-1.951,1.527,0.019,0.022,2502.327,1546.341,1.004
"eta_inducing[14, 0]",0.486,0.972,-1.292,2.351,0.025,0.03,1488.577,826.135,1.003
"eta_inducing[14, 1]",-0.163,0.989,-1.904,1.662,0.018,0.026,3083.374,1599.975,1.002
"eta_inducing[15, 0]",0.516,0.935,-1.364,2.157,0.02,0.021,2203.488,1564.234,1.005
"eta_inducing[15, 1]",-0.16,1.008,-2.048,1.746,0.019,0.025,2854.14,1436.172,1.002
"eta_inducing[16, 0]",0.475,0.976,-1.23,2.342,0.022,0.024,2157.22,1302.729,1.0
"eta_inducing[16, 1]",-0.164,0.981,-2.107,1.559,0.02,0.023,2462.426,1392.648,1.001
"eta_inducing[17, 0]",0.436,0.953,-1.257,2.181,0.021,0.021,2075.863,1426.606,1.001
"eta_inducing[17, 1]",-0.122,0.999,-1.951,1.718,0.02,0.026,2617.074,1400.718,1.003
"eta_inducing[18, 0]",0.408,0.917,-1.273,2.072,0.018,0.024,2505.699,1232.968,1.005
"eta_inducing[18, 1]",-0.171,0.967,-1.978,1.622,0.021,0.025,2214.089,1465.905,1.001
"eta_inducing[19, 0]",0.34,0.964,-1.41,2.203,0.021,0.025,2103.952,1255.808,1.004
"eta_inducing[19, 1]",-0.172,0.991,-2.101,1.722,0.019,0.027,2810.986,1399.066,1.004
"eta_inducing[20, 0]",0.319,0.914,-1.305,2.062,0.021,0.018,1971.819,1693.831,1.002
"eta_inducing[20, 1]",-0.147,1.0,-2.014,1.731,0.019,0.024,2631.699,1108.938,1.0
"eta_inducing[21, 0]",0.198,0.976,-1.725,1.956,0.02,0.023,2415.361,1390.682,1.002
"eta_inducing[21, 1]",-0.135,0.987,-1.894,1.756,0.021,0.026,2305.017,1411.233,1.001
"eta_inducing[22, 0]",0.138,0.954,-1.719,1.843,0.026,0.023,1357.622,591.933,1.003
"eta_inducing[22, 1]",-0.098,1.004,-1.936,1.671,0.024,0.026,1754.524,1060.174,1.007
"eta_inducing[23, 0]",0.1,0.952,-1.69,1.861,0.024,0.023,1631.711,1453.765,1.001
"eta_inducing[23, 1]",-0.124,1.013,-2.022,1.71,0.019,0.022,2826.914,1511.395,1.002
"eta_inducing[24, 0]",-0.01,0.965,-1.831,1.681,0.022,0.022,1951.972,1325.927,1.001
"eta_inducing[24, 1]",-0.122,0.95,-1.929,1.649,0.02,0.026,2378.564,1059.911,1.001
"eta_inducing[25, 0]",-0.074,0.966,-1.85,1.712,0.023,0.024,1728.796,1343.072,1.008
"eta_inducing[25, 1]",-0.156,0.996,-2.057,1.67,0.02,0.024,2570.848,1451.824,1.0
"eta_inducing[26, 0]",-0.102,0.946,-1.915,1.648,0.02,0.023,2137.368,1320.473,1.005
"eta_inducing[26, 1]",-0.11,0.974,-1.869,1.799,0.02,0.024,2334.143,1325.295,1.006
"eta_inducing[27, 0]",-0.123,0.923,-1.834,1.641,0.02,0.023,2111.064,682.912,1.007
"eta_inducing[27, 1]",-0.119,0.998,-2.036,1.804,0.024,0.029,1746.126,622.937,1.001
"eta_inducing[28, 0]",-0.163,0.956,-1.882,1.656,0.019,0.022,2617.533,1519.348,1.0
"eta_inducing[28, 1]",-0.122,0.993,-2.003,1.729,0.019,0.025,2785.817,1350.18,1.003
"eta_inducing[29, 0]",-0.157,0.948,-1.963,1.543,0.019,0.024,2471.108,1374.519,1.002
"eta_inducing[29, 1]",-0.134,0.998,-2.045,1.696,0.021,0.029,2331.905,712.194,1.004
"eta_inducing[30, 0]",-0.072,0.954,-1.85,1.733,0.024,0.026,1650.079,917.378,1.006
"eta_inducing[30, 1]",-0.12,1.002,-2.034,1.647,0.025,0.022,1621.979,1224.178,1.003
"eta_inducing[31, 0]",-0.04,0.939,-1.909,1.647,0.017,0.029,2972.374,1112.598,1.004
"eta_inducing[31, 1]",-0.115,0.994,-1.951,1.73,0.021,0.025,2323.299,677.376,0.999
"eta_inducing[32, 0]",0.067,0.955,-1.69,1.898,0.023,0.024,1745.731,531.418,1.005
"eta_inducing[32, 1]",-0.142,0.997,-1.961,1.733,0.026,0.025,1596.779,514.309,1.002
"eta_inducing[33, 0]",0.187,0.954,-1.6,1.927,0.019,0.022,2415.762,873.634,1.01
"eta_inducing[33, 1]",-0.102,1.041,-1.862,1.833,0.023,0.033,1965.229,715.548,1.003
"eta_inducing[34, 0]",0.271,0.941,-1.504,1.926,0.019,0.023,2594.946,1375.094,1.0
"eta_inducing[34, 1]",-0.099,0.971,-1.822,1.858,0.019,0.024,2719.768,1415.679,1.003
"eta_inducing[35, 0]",0.304,0.949,-1.436,2.049,0.019,0.021,2582.156,1530.897,1.004
"eta_inducing[35, 1]",-0.106,0.982,-1.867,1.765,0.02,0.023,2389.065,1455.011,1.005
"eta_inducing[36, 0]",0.403,0.941,-1.434,2.046,0.023,0.023,1662.704,1000.634,1.007
"eta_inducing[36, 1]",-0.111,1.002,-1.882,1.88,0.018,0.029,2891.435,1005.465,1.003
"eta_inducing[37, 0]",0.374,0.957,-1.42,2.127,0.02,0.022,2344.845,1518.656,1.002
"eta_inducing[37, 1]",-0.07,0.999,-1.826,2.001,0.024,0.027,1844.609,554.257,1.002
"eta_inducing[38, 0]",0.428,0.953,-1.407,2.22,0.024,0.027,1611.41,726.537,1.004
"eta_inducing[38, 1]",-0.104,0.979,-1.922,1.659,0.02,0.025,2378.049,1208.075,1.0
"eta_inducing[39, 0]",0.364,0.928,-1.227,2.209,0.021,0.021,2074.317,675.574,1.001
"eta_inducing[39, 1]",-0.114,0.994,-2.007,1.686,0.024,0.025,1759.329,1366.473,1.002
"eta_inducing[40, 0]",0.365,0.951,-1.318,2.145,0.02,0.023,2370.116,1346.654,1.008
"eta_inducing[40, 1]",-0.025,1.001,-1.963,1.75,0.02,0.026,2486.734,793.163,1.003
"eta_inducing[41, 0]",0.272,0.964,-1.311,2.288,0.025,0.037,1487.253,639.105,1.002
"eta_inducing[41, 1]",-0.073,0.976,-1.84,1.755,0.02,0.021,2314.967,1394.095,1.002
"eta_inducing[42, 0]",0.27,0.973,-1.662,1.901,0.022,0.027,1987.462,947.425,1.003
"eta_inducing[42, 1]",-0.066,1.007,-2.144,1.631,0.024,0.026,1881.651,930.974,1.002
"eta_inducing[43, 0]",0.156,1.014,-1.772,2.022,0.02,0.025,2544.466,1379.486,1.001
"eta_inducing[43, 1]",-0.042,0.985,-1.916,1.747,0.02,0.022,2484.959,1516.087,1.004
"eta_inducing[44, 0]",0.189,0.98,-1.691,1.984,0.024,0.031,1707.913,660.675,1.017
"eta_inducing[44, 1]",-0.005,1.002,-2.019,1.692,0.023,0.029,1948.763,792.934,1.002
"eta_inducing[45, 0]",0.175,0.988,-1.639,1.987,0.021,0.025,2218.313,1517.254,1.001
"eta_inducing[45, 1]",-0.049,0.939,-1.756,1.761,0.021,0.023,2082.629,1323.155,1.005
"eta_inducing[46, 0]",0.118,0.943,-1.611,1.876,0.018,0.02,2614.606,1312.246,1.0
"eta_inducing[46, 1]",-0.023,1.021,-1.737,2.061,0.029,0.035,1301.339,539.019,1.002
"eta_inducing[47, 0]",0.066,0.966,-1.754,1.797,0.018,0.021,3017.97,1523.488,1.001
"eta_inducing[47, 1]",-0.027,0.972,-1.821,1.754,0.021,0.023,2221.288,1303.019,1.002
"eta_inducing[48, 0]",0.038,0.987,-1.873,1.809,0.023,0.025,1868.519,1327.492,1.005
"eta_inducing[48, 1]",-0.037,1.014,-1.85,1.968,0.018,0.032,3127.448,1418.595,1.007
"eta_inducing[49, 0]",0.007,0.998,-1.888,1.805,0.021,0.029,2411.349,1049.581,1.001
"eta_inducing[49, 1]",-0.009,0.966,-1.891,1.754,0.022,0.025,1985.213,1158.568,1.009
"K_uu_weight[0, 0]",0.968,0.431,0.296,1.735,0.012,0.012,1239.141,1274.875,1.001
"K_uu_weight[0, 1]",0.962,0.429,0.293,1.721,0.012,0.012,1234.637,1224.265,1.001
"K_uu_weight[0, 2]",0.945,0.424,0.29,1.7,0.012,0.012,1222.47,1224.265,1.001
"K_uu_weight[0, 3]",0.917,0.416,0.269,1.646,0.012,0.012,1201.9,1230.924,1.001
"K_uu_weight[0, 4]",0.88,0.405,0.269,1.607,0.011,0.012,1171.665,1200.043,1.001
"K_uu_weight[0, 5]",0.835,0.392,0.216,1.503,0.011,0.012,1122.49,1212.043,1.002
"K_uu_weight[0, 6]",0.783,0.377,0.19,1.419,0.011,0.011,1074.197,1183.738,1.002
"K_uu_weight[0, 7]",0.727,0.361,0.164,1.34,0.011,0.011,1027.825,1202.192,1.002
"K_uu_weight[0, 8]",0.668,0.344,0.136,1.259,0.01,0.011,978.392,1189.891,1.002
"K_uu_weight[0, 9]",0.607,0.326,0.111,1.174,0.01,0.01,932.148,1176.59,1.003
"K_uu_weight[0, 10]",0.547,0.307,0.085,1.088,0.01,0.01,892.357,1099.841,1.003
"K_uu_weight[0, 11]",0.488,0.287,0.053,0.98,0.009,0.009,857.677,1074.36,1.003
"K_uu_weight[0, 12]",0.432,0.267,0.036,0.891,0.009,0.009,832.463,1071.908,1.003
"K_uu_weight[0, 13]",0.379,0.247,0.026,0.804,0.008,0.008,812.274,1048.766,1.003
"K_uu_weight[0, 14]",0.329,0.226,0.015,0.723,0.007,0.008,794.82,1002.68,1.004
"K_uu_weight[0, 15]",0.284,0.206,0.006,0.635,0.007,0.008,782.7,982.448,1.004
"K_uu_weight[0, 16]",0.243,0.186,0.0,0.562,0.006,0.007,772.62,992.611,1.004
"K_uu_weight[0, 17]",0.207,0.167,0.0,0.493,0.005,0.007,766.818,962.025,1.004
"K_uu_weight[0, 18]",0.174,0.149,0.0,0.426,0.005,0.006,760.325,952.857,1.004
"K_uu_weight[0, 19]",0.146,0.132,0.0,0.369,0.004,0.006,755.862,943.532,1.005
"K_uu_weight[0, 20]",0.121,0.116,0.0,0.318,0.004,0.006,753.234,882.141,1.005
"K_uu_weight[0, 21]",0.1,0.102,0.0,0.272,0.003,0.005,749.724,882.458,1.005
"K_uu_weight[0, 22]",0.082,0.088,0.0,0.228,0.003,0.005,747.339,858.206,1.005
"K_uu_weight[0, 23]",0.067,0.076,0.0,0.193,0.002,0.004,745.593,865.658,1.005
"K_uu_weight[0, 24]",0.054,0.066,0.0,0.162,0.002,0.004,744.824,858.006,1.005
"K_uu_weight[0, 25]",0.044,0.056,0.0,0.136,0.002,0.004,744.398,890.445,1.005
"K_uu_weight[0, 26]",0.035,0.048,0.0,0.112,0.001,0.003,744.225,890.915,1.005
"K_uu_weight[0, 27]",0.028,0.04,0.0,0.093,0.001,0.003,744.447,899.462,1.005
"K_uu_weight[0, 28]",0.022,0.034,0.0,0.075,0.001,0.003,745.311,891.642,1.005
"K_uu_weight[0, 29]",0.018,0.029,0.0,0.061,0.001,0.003,746.286,867.64,1.005
"K_uu_weight[0, 30]",0.014,0.024,0.0,0.049,0.001,0.002,747.335,876.211,1.005
"K_uu_weight[0, 31]",0.011,0.02,0.0,0.039,0.001,0.002,747.898,876.211,1.005
"K_uu_weight[0, 32]",0.008,0.016,0.0,0.031,0.0,0.002,749.179,876.211,1.005
"K_uu_weight[0, 33]",0.006,0.014,0.0,0.024,0.0,0.002,749.186,845.351,1.005
"K_uu_weight[0, 34]",0.005,0.011,0.0,0.019,0.0,0.001,749.616,845.351,1.005
"K_uu_weight[0, 35]",0.004,0.009,0.0,0.014,0.0,0.001,750.085,845.351,1.005
"K_uu_weight[0, 36]",0.003,0.008,0.0,0.011,0.0,0.001,750.367,843.198,1.005
"K_uu_weight[0, 37]",0.002,0.006,0.0,0.008,0.0,0.001,750.412,835.019,1.005
"K_uu_weight[0, 38]",0.002,0.005,0.0,0.006,0.0,0.001,750.774,835.019,1.005
"K_uu_weight[0, 39]",0.001,0.004,0.0,0.005,0.0,0.001,750.996,835.019,1.005
"K_uu_weight[0, 40]",0.001,0.003,0.0,0.004,0.0,0.001,751.585,835.019,1.006
"K_uu_weight[0, 41]",0.001,0.003,0.0,0.003,0.0,0.0,752.462,835.019,1.006
"K_uu_weight[0, 42]",0.001,0.002,0.0,0.002,0.0,0.0,752.665,835.69,1.006
"K_uu_weight[0, 43]",0.0,0.002,0.0,0.001,0.0,0.0,752.966,849.678,1.006
"K_uu_weight[0, 44]",0.0,0.001,0.0,0.001,0.0,0.0,753.706,849.678,1.006
"K_uu_weight[0, 45]",0.0,0.001,0.0,0.001,0.0,0.0,753.839,842.055,1.006
"K_uu_weight[0, 46]",0.0,0.001,0.0,0.001,0.0,0.0,754.012,842.055,1.006
"K_uu_weight[0, 47]",0.0,0.001,0.0,0.0,0.0,0.0,753.697,842.055,1.006
