,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[21, 8]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[21, 9]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[21, 10]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[21, 11]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[21, 12]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[21, 13]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[21, 14]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[21, 15]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[21, 16]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[21, 17]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[21, 18]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[21, 19]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[21, 20]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[21, 21]",0.989,0.46,0.315,1.852,0.011,0.014,1593.91,1407.885,1.001
"K_uu_weight[21, 22]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[21, 23]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[21, 24]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[21, 25]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[21, 26]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[21, 27]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[21, 28]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[21, 29]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[21, 30]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[21, 31]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[21, 32]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[21, 33]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[21, 34]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[21, 35]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[21, 36]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[21, 37]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[21, 38]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[21, 39]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[21, 40]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[21, 41]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[21, 42]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[21, 43]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[21, 44]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[21, 45]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[21, 46]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[21, 47]",0.038,0.054,0.0,0.118,0.001,0.003,1153.442,997.513,1.001
"K_uu_weight[21, 48]",0.03,0.045,0.0,0.097,0.001,0.003,1152.619,999.908,1.001
"K_uu_weight[21, 49]",0.024,0.038,0.0,0.079,0.001,0.003,1151.844,999.565,1.001
"K_uu_weight[22, 0]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[22, 1]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[22, 2]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[22, 3]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[22, 4]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[22, 5]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[22, 6]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[22, 7]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[22, 8]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[22, 9]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[22, 10]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[22, 11]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[22, 12]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[22, 13]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[22, 14]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[22, 15]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[22, 16]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[22, 17]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[22, 18]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[22, 19]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[22, 20]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[22, 21]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[22, 22]",0.989,0.46,0.315,1.852,0.011,0.014,1593.91,1407.885,1.001
"K_uu_weight[22, 23]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[22, 24]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[22, 25]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[22, 26]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[22, 27]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[22, 28]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[22, 29]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[22, 30]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[22, 31]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[22, 32]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[22, 33]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[22, 34]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[22, 35]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[22, 36]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[22, 37]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[22, 38]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[22, 39]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[22, 40]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[22, 41]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[22, 42]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[22, 43]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[22, 44]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[22, 45]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[22, 46]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[22, 47]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[22, 48]",0.038,0.054,0.0,0.118,0.001,0.003,1153.442,997.513,1.001
"K_uu_weight[22, 49]",0.03,0.045,0.0,0.097,0.001,0.003,1152.619,999.908,1.001
"K_uu_weight[23, 0]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[23, 1]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[23, 2]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[23, 3]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[23, 4]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[23, 5]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[23, 6]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[23, 7]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[23, 8]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[23, 9]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[23, 10]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[23, 11]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[23, 12]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[23, 13]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[23, 14]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[23, 15]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[23, 16]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[23, 17]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[23, 18]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[23, 19]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[23, 20]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[23, 21]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[23, 22]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[23, 23]",0.989,0.46,0.315,1.852,0.011,0.014,1593.91,1407.885,1.001
"K_uu_weight[23, 24]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[23, 25]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[23, 26]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[23, 27]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[23, 28]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[23, 29]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[23, 30]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[23, 31]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[23, 32]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[23, 33]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[23, 34]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[23, 35]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[23, 36]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[23, 37]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[23, 38]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[23, 39]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[23, 40]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[23, 41]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[23, 42]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[23, 43]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[23, 44]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[23, 45]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[23, 46]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[23, 47]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[23, 48]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[23, 49]",0.038,0.054,0.0,0.118,0.001,0.003,1153.442,997.513,1.001
"K_uu_weight[24, 0]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[24, 1]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[24, 2]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[24, 3]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[24, 4]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[24, 5]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[24, 6]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[24, 7]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[24, 8]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[24, 9]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[24, 10]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[24, 11]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[24, 12]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[24, 13]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[24, 14]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[24, 15]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[24, 16]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[24, 17]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[24, 18]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[24, 19]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[24, 20]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[24, 21]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[24, 22]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[24, 23]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[24, 24]",0.989,0.46,0.315,1.852,0.011,0.014,1593.91,1407.885,1.001
"K_uu_weight[24, 25]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[24, 26]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[24, 27]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[24, 28]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[24, 29]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[24, 30]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[24, 31]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[24, 32]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[24, 33]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[24, 34]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[24, 35]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[24, 36]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[24, 37]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[24, 38]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[24, 39]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[24, 40]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[24, 41]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[24, 42]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[24, 43]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[24, 44]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[24, 45]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[24, 46]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[24, 47]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[24, 48]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[24, 49]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[25, 0]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[25, 1]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[25, 2]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[25, 3]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[25, 4]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[25, 5]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[25, 6]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[25, 7]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[25, 8]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[25, 9]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[25, 10]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[25, 11]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[25, 12]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[25, 13]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[25, 14]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[25, 15]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[25, 16]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[25, 17]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[25, 18]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[25, 19]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[25, 20]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[25, 21]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[25, 22]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[25, 23]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[25, 24]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[25, 25]",0.989,0.46,0.315,1.852,0.011,0.014,1593.91,1407.885,1.001
"K_uu_weight[25, 26]",0.983,0.459,0.312,1.843,0.011,0.014,1590.024,1407.885,1.001
"K_uu_weight[25, 27]",0.966,0.453,0.303,1.815,0.011,0.013,1582.493,1429.824,1.001
"K_uu_weight[25, 28]",0.939,0.445,0.293,1.766,0.011,0.013,1570.436,1451.293,1.001
"K_uu_weight[25, 29]",0.902,0.433,0.285,1.711,0.01,0.013,1552.005,1470.284,1.001
"K_uu_weight[25, 30]",0.857,0.42,0.257,1.636,0.01,0.013,1523.052,1440.286,1.001
"K_uu_weight[25, 31]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
"K_uu_weight[25, 32]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[25, 33]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[25, 34]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[25, 35]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[25, 36]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[25, 37]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[25, 38]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[25, 39]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[25, 40]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[25, 41]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[25, 42]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[25, 43]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[25, 44]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[25, 45]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[25, 46]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[25, 47]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[25, 48]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[25, 49]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[26, 0]",0.038,0.054,0.0,0.118,0.001,0.003,1153.442,997.513,1.001
"K_uu_weight[26, 1]",0.047,0.063,0.0,0.144,0.002,0.004,1157.216,1066.778,1.001
"K_uu_weight[26, 2]",0.059,0.073,0.0,0.175,0.002,0.004,1157.84,1081.335,1.001
"K_uu_weight[26, 3]",0.072,0.085,0.0,0.21,0.002,0.005,1159.266,1064.898,1.001
"K_uu_weight[26, 4]",0.088,0.098,0.0,0.252,0.003,0.005,1161.309,1076.58,1.001
"K_uu_weight[26, 5]",0.107,0.112,0.0,0.299,0.003,0.006,1164.869,1075.696,1.001
"K_uu_weight[26, 6]",0.129,0.128,0.0,0.346,0.003,0.006,1169.518,1127.554,1.001
"K_uu_weight[26, 7]",0.154,0.145,0.0,0.406,0.004,0.006,1173.074,1219.843,1.001
"K_uu_weight[26, 8]",0.184,0.163,0.0,0.471,0.004,0.007,1181.936,1237.961,1.001
"K_uu_weight[26, 9]",0.218,0.182,0.001,0.539,0.005,0.007,1188.943,1254.97,1.001
"K_uu_weight[26, 10]",0.256,0.202,0.002,0.609,0.005,0.008,1199.997,1200.21,1.001
"K_uu_weight[26, 11]",0.298,0.223,0.015,0.701,0.006,0.009,1215.878,1239.981,1.001
"K_uu_weight[26, 12]",0.345,0.244,0.007,0.773,0.006,0.009,1230.906,1209.304,1.001
"K_uu_weight[26, 13]",0.396,0.265,0.021,0.867,0.007,0.01,1248.879,1256.987,1.001
"K_uu_weight[26, 14]",0.45,0.287,0.051,0.976,0.007,0.01,1274.41,1309.691,1.001
"K_uu_weight[26, 15]",0.508,0.308,0.064,1.059,0.008,0.011,1302.98,1290.942,1.001
"K_uu_weight[26, 16]",0.568,0.329,0.103,1.171,0.008,0.011,1336.496,1354.546,1.001
"K_uu_weight[26, 17]",0.629,0.349,0.12,1.253,0.009,0.011,1374.054,1435.226,1.001
"K_uu_weight[26, 18]",0.69,0.368,0.186,1.382,0.009,0.012,1413.69,1522.458,1.001
"K_uu_weight[26, 19]",0.749,0.387,0.206,1.459,0.01,0.012,1452.102,1472.375,1.001
"K_uu_weight[26, 20]",0.806,0.404,0.219,1.536,0.01,0.013,1490.064,1533.628,1.001
