,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[13, 30]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[13, 31]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[13, 32]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[13, 33]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[13, 34]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[13, 35]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[13, 36]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[13, 37]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
"K_uu_weight[13, 38]",0.047,0.057,0.0,0.151,0.001,0.002,1034.658,1148.844,1.003
"K_uu_weight[13, 39]",0.038,0.049,0.0,0.125,0.001,0.002,1030.53,1108.92,1.003
"K_uu_weight[13, 40]",0.03,0.041,0.0,0.101,0.001,0.002,1027.302,1162.754,1.003
"K_uu_weight[13, 41]",0.024,0.034,0.0,0.081,0.001,0.002,1025.142,1149.152,1.002
"K_uu_weight[13, 42]",0.019,0.028,0.0,0.066,0.001,0.001,1024.321,1194.105,1.002
"K_uu_weight[13, 43]",0.015,0.023,0.0,0.054,0.001,0.001,1023.07,1179.004,1.002
"K_uu_weight[13, 44]",0.011,0.019,0.0,0.043,0.0,0.001,1022.606,1179.484,1.002
"K_uu_weight[13, 45]",0.009,0.016,0.0,0.034,0.0,0.001,1021.622,1179.484,1.002
"K_uu_weight[13, 46]",0.007,0.013,0.0,0.027,0.0,0.001,1020.636,1179.484,1.002
"K_uu_weight[13, 47]",0.005,0.01,0.0,0.021,0.0,0.001,1019.215,1179.484,1.002
"K_uu_weight[13, 48]",0.004,0.008,0.0,0.016,0.0,0.001,1018.617,1179.484,1.002
"K_uu_weight[13, 49]",0.003,0.007,0.0,0.012,0.0,0.0,1019.432,1179.484,1.002
"K_uu_weight[14, 0]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[14, 1]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[14, 2]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[14, 3]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[14, 4]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[14, 5]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[14, 6]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[14, 7]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[14, 8]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[14, 9]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[14, 10]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[14, 11]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[14, 12]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[14, 13]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[14, 14]",1.009,0.458,0.323,1.896,0.011,0.011,1743.465,1272.964,1.0
"K_uu_weight[14, 15]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[14, 16]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[14, 17]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[14, 18]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[14, 19]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[14, 20]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[14, 21]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[14, 22]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[14, 23]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[14, 24]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[14, 25]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[14, 26]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[14, 27]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[14, 28]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[14, 29]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[14, 30]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[14, 31]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[14, 32]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[14, 33]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[14, 34]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[14, 35]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[14, 36]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[14, 37]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[14, 38]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
"K_uu_weight[14, 39]",0.047,0.057,0.0,0.151,0.001,0.002,1034.658,1148.844,1.003
"K_uu_weight[14, 40]",0.038,0.049,0.0,0.125,0.001,0.002,1030.53,1108.92,1.003
"K_uu_weight[14, 41]",0.03,0.041,0.0,0.101,0.001,0.002,1027.302,1162.754,1.003
"K_uu_weight[14, 42]",0.024,0.034,0.0,0.081,0.001,0.002,1025.142,1149.152,1.002
"K_uu_weight[14, 43]",0.019,0.028,0.0,0.066,0.001,0.001,1024.321,1194.105,1.002
"K_uu_weight[14, 44]",0.015,0.023,0.0,0.054,0.001,0.001,1023.07,1179.004,1.002
"K_uu_weight[14, 45]",0.011,0.019,0.0,0.043,0.0,0.001,1022.606,1179.484,1.002
"K_uu_weight[14, 46]",0.009,0.016,0.0,0.034,0.0,0.001,1021.622,1179.484,1.002
"K_uu_weight[14, 47]",0.007,0.013,0.0,0.027,0.0,0.001,1020.636,1179.484,1.002
"K_uu_weight[14, 48]",0.005,0.01,0.0,0.021,0.0,0.001,1019.215,1179.484,1.002
"K_uu_weight[14, 49]",0.004,0.008,0.0,0.016,0.0,0.001,1018.617,1179.484,1.002
"K_uu_weight[15, 0]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[15, 1]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[15, 2]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[15, 3]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[15, 4]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[15, 5]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[15, 6]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[15, 7]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[15, 8]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[15, 9]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[15, 10]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[15, 11]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[15, 12]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[15, 13]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[15, 14]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[15, 15]",1.009,0.458,0.323,1.896,0.011,0.011,1743.465,1272.964,1.0
"K_uu_weight[15, 16]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[15, 17]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[15, 18]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[15, 19]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[15, 20]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[15, 21]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[15, 22]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[15, 23]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[15, 24]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[15, 25]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[15, 26]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[15, 27]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[15, 28]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[15, 29]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[15, 30]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[15, 31]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[15, 32]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[15, 33]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[15, 34]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[15, 35]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[15, 36]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[15, 37]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[15, 38]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[15, 39]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
"K_uu_weight[15, 40]",0.047,0.057,0.0,0.151,0.001,0.002,1034.658,1148.844,1.003
"K_uu_weight[15, 41]",0.038,0.049,0.0,0.125,0.001,0.002,1030.53,1108.92,1.003
"K_uu_weight[15, 42]",0.03,0.041,0.0,0.101,0.001,0.002,1027.302,1162.754,1.003
"K_uu_weight[15, 43]",0.024,0.034,0.0,0.081,0.001,0.002,1025.142,1149.152,1.002
"K_uu_weight[15, 44]",0.019,0.028,0.0,0.066,0.001,0.001,1024.321,1194.105,1.002
"K_uu_weight[15, 45]",0.015,0.023,0.0,0.054,0.001,0.001,1023.07,1179.004,1.002
"K_uu_weight[15, 46]",0.011,0.019,0.0,0.043,0.0,0.001,1022.606,1179.484,1.002
"K_uu_weight[15, 47]",0.009,0.016,0.0,0.034,0.0,0.001,1021.622,1179.484,1.002
"K_uu_weight[15, 48]",0.007,0.013,0.0,0.027,0.0,0.001,1020.636,1179.484,1.002
"K_uu_weight[15, 49]",0.005,0.01,0.0,0.021,0.0,0.001,1019.215,1179.484,1.002
"K_uu_weight[16, 0]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[16, 1]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[16, 2]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[16, 3]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[16, 4]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[16, 5]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[16, 6]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[16, 7]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[16, 8]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[16, 9]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[16, 10]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[16, 11]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[16, 12]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[16, 13]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[16, 14]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[16, 15]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[16, 16]",1.009,0.458,0.323,1.896,0.011,0.011,1743.465,1272.964,1.0
"K_uu_weight[16, 17]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[16, 18]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[16, 19]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[16, 20]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[16, 21]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[16, 22]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[16, 23]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[16, 24]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[16, 25]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[16, 26]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[16, 27]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[16, 28]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[16, 29]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[16, 30]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[16, 31]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[16, 32]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[16, 33]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[16, 34]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[16, 35]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[16, 36]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[16, 37]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[16, 38]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[16, 39]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[16, 40]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
"K_uu_weight[16, 41]",0.047,0.057,0.0,0.151,0.001,0.002,1034.658,1148.844,1.003
"K_uu_weight[16, 42]",0.038,0.049,0.0,0.125,0.001,0.002,1030.53,1108.92,1.003
"K_uu_weight[16, 43]",0.03,0.041,0.0,0.101,0.001,0.002,1027.302,1162.754,1.003
"K_uu_weight[16, 44]",0.024,0.034,0.0,0.081,0.001,0.002,1025.142,1149.152,1.002
"K_uu_weight[16, 45]",0.019,0.028,0.0,0.066,0.001,0.001,1024.321,1194.105,1.002
"K_uu_weight[16, 46]",0.015,0.023,0.0,0.054,0.001,0.001,1023.07,1179.004,1.002
"K_uu_weight[16, 47]",0.011,0.019,0.0,0.043,0.0,0.001,1022.606,1179.484,1.002
"K_uu_weight[16, 48]",0.009,0.016,0.0,0.034,0.0,0.001,1021.622,1179.484,1.002
"K_uu_weight[16, 49]",0.007,0.013,0.0,0.027,0.0,0.001,1020.636,1179.484,1.002
"K_uu_weight[17, 0]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[17, 1]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[17, 2]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[17, 3]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[17, 4]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[17, 5]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[17, 6]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[17, 7]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[17, 8]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[17, 9]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[17, 10]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[17, 11]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[17, 12]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[17, 13]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[17, 14]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[17, 15]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[17, 16]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[17, 17]",1.009,0.458,0.323,1.896,0.011,0.011,1743.465,1272.964,1.0
"K_uu_weight[17, 18]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[17, 19]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[17, 20]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[17, 21]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[17, 22]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[17, 23]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[17, 24]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[17, 25]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[17, 26]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[17, 27]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[17, 28]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[17, 29]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[17, 30]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[17, 31]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[17, 32]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[17, 33]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[17, 34]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[17, 35]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[17, 36]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[17, 37]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[17, 38]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[17, 39]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[17, 40]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[17, 41]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
"K_uu_weight[17, 42]",0.047,0.057,0.0,0.151,0.001,0.002,1034.658,1148.844,1.003
"K_uu_weight[17, 43]",0.038,0.049,0.0,0.125,0.001,0.002,1030.53,1108.92,1.003
"K_uu_weight[17, 44]",0.03,0.041,0.0,0.101,0.001,0.002,1027.302,1162.754,1.003
"K_uu_weight[17, 45]",0.024,0.034,0.0,0.081,0.001,0.002,1025.142,1149.152,1.002
"K_uu_weight[17, 46]",0.019,0.028,0.0,0.066,0.001,0.001,1024.321,1194.105,1.002
"K_uu_weight[17, 47]",0.015,0.023,0.0,0.054,0.001,0.001,1023.07,1179.004,1.002
"K_uu_weight[17, 48]",0.011,0.019,0.0,0.043,0.0,0.001,1022.606,1179.484,1.002
"K_uu_weight[17, 49]",0.009,0.016,0.0,0.034,0.0,0.001,1021.622,1179.484,1.002
"K_uu_weight[18, 0]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[18, 1]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[18, 2]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[18, 3]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[18, 4]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[18, 5]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[18, 6]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[18, 7]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[18, 8]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[18, 9]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[18, 10]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[18, 11]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[18, 12]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[18, 13]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[18, 14]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[18, 15]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[18, 16]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[18, 17]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[18, 18]",1.009,0.458,0.323,1.896,0.011,0.011,1743.465,1272.964,1.0
"K_uu_weight[18, 19]",1.003,0.456,0.32,1.885,0.011,0.011,1741.034,1272.964,1.0
"K_uu_weight[18, 20]",0.986,0.45,0.31,1.856,0.01,0.011,1726.678,1290.15,1.0
"K_uu_weight[18, 21]",0.958,0.441,0.31,1.825,0.01,0.011,1706.05,1297.205,1.0
"K_uu_weight[18, 22]",0.92,0.429,0.261,1.727,0.01,0.01,1675.056,1329.594,1.0
"K_uu_weight[18, 23]",0.875,0.415,0.261,1.669,0.01,0.01,1634.847,1229.573,1.0
"K_uu_weight[18, 24]",0.822,0.398,0.231,1.582,0.01,0.01,1591.325,1230.946,1.0
"K_uu_weight[18, 25]",0.764,0.381,0.197,1.496,0.009,0.009,1549.226,1265.861,1.0
"K_uu_weight[18, 26]",0.704,0.362,0.175,1.409,0.009,0.009,1504.038,1262.964,1.001
"K_uu_weight[18, 27]",0.641,0.342,0.137,1.298,0.009,0.009,1421.319,1179.308,1.001
"K_uu_weight[18, 28]",0.579,0.321,0.095,1.171,0.008,0.008,1359.397,1155.67,1.001
"K_uu_weight[18, 29]",0.517,0.3,0.08,1.072,0.008,0.008,1300.948,1264.55,1.0
"K_uu_weight[18, 30]",0.459,0.279,0.06,0.988,0.007,0.007,1251.426,1222.749,1.001
"K_uu_weight[18, 31]",0.403,0.258,0.041,0.893,0.007,0.007,1211.041,1199.148,1.001
"K_uu_weight[18, 32]",0.351,0.236,0.027,0.795,0.006,0.006,1180.26,1216.233,1.001
"K_uu_weight[18, 33]",0.303,0.215,0.016,0.705,0.006,0.006,1151.061,1216.062,1.002
"K_uu_weight[18, 34]",0.26,0.194,0.01,0.619,0.005,0.005,1126.71,1186.159,1.002
"K_uu_weight[18, 35]",0.221,0.175,0.001,0.539,0.005,0.005,1106.569,1216.294,1.002
"K_uu_weight[18, 36]",0.186,0.156,0.001,0.469,0.004,0.005,1084.885,1157.762,1.003
"K_uu_weight[18, 37]",0.156,0.138,0.0,0.406,0.004,0.004,1071.733,1195.56,1.002
"K_uu_weight[18, 38]",0.13,0.121,0.0,0.351,0.003,0.004,1064.039,1207.291,1.003
"K_uu_weight[18, 39]",0.107,0.106,0.0,0.303,0.003,0.004,1052.544,1177.197,1.002
"K_uu_weight[18, 40]",0.088,0.092,0.0,0.259,0.002,0.003,1044.212,1176.734,1.003
"K_uu_weight[18, 41]",0.072,0.079,0.0,0.217,0.002,0.003,1041.269,1180.625,1.004
"K_uu_weight[18, 42]",0.058,0.068,0.0,0.18,0.002,0.003,1036.611,1167.108,1.004
