,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[7, 38]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[7, 39]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[7, 40]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[7, 41]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[7, 42]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[7, 43]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[7, 44]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[7, 45]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[7, 46]",0.001,0.003,0.0,0.006,0.0,0.0,1280.881,1178.948,1.002
"K_uu_weight[7, 47]",0.001,0.003,0.0,0.004,0.0,0.0,1281.751,1208.871,1.002
"K_uu_weight[7, 48]",0.001,0.002,0.0,0.003,0.0,0.0,1282.28,1208.871,1.002
"K_uu_weight[7, 49]",0.001,0.002,0.0,0.002,0.0,0.0,1282.93,1208.871,1.002
"K_uu_weight[8, 0]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[8, 1]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[8, 2]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[8, 3]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[8, 4]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[8, 5]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[8, 6]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[8, 7]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[8, 8]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[8, 9]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[8, 10]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[8, 11]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[8, 12]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[8, 13]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[8, 14]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[8, 15]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[8, 16]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[8, 17]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[8, 18]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[8, 19]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[8, 20]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[8, 21]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[8, 22]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[8, 23]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[8, 24]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[8, 25]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[8, 26]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[8, 27]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[8, 28]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[8, 29]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[8, 30]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[8, 31]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[8, 32]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[8, 33]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[8, 34]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[8, 35]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[8, 36]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[8, 37]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[8, 38]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[8, 39]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[8, 40]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[8, 41]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[8, 42]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[8, 43]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[8, 44]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[8, 45]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[8, 46]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[8, 47]",0.001,0.003,0.0,0.006,0.0,0.0,1280.881,1178.948,1.002
"K_uu_weight[8, 48]",0.001,0.003,0.0,0.004,0.0,0.0,1281.751,1208.871,1.002
"K_uu_weight[8, 49]",0.001,0.002,0.0,0.003,0.0,0.0,1282.28,1208.871,1.002
"K_uu_weight[9, 0]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[9, 1]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[9, 2]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[9, 3]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[9, 4]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[9, 5]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[9, 6]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[9, 7]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[9, 8]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[9, 9]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[9, 10]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[9, 11]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[9, 12]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[9, 13]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[9, 14]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[9, 15]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[9, 16]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[9, 17]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[9, 18]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[9, 19]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[9, 20]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[9, 21]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[9, 22]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[9, 23]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[9, 24]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[9, 25]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[9, 26]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[9, 27]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[9, 28]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[9, 29]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[9, 30]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[9, 31]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[9, 32]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[9, 33]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[9, 34]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[9, 35]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[9, 36]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[9, 37]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[9, 38]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[9, 39]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[9, 40]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[9, 41]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[9, 42]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[9, 43]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[9, 44]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[9, 45]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[9, 46]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[9, 47]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[9, 48]",0.001,0.003,0.0,0.006,0.0,0.0,1280.881,1178.948,1.002
"K_uu_weight[9, 49]",0.001,0.003,0.0,0.004,0.0,0.0,1281.751,1208.871,1.002
"K_uu_weight[10, 0]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[10, 1]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[10, 2]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[10, 3]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[10, 4]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[10, 5]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[10, 6]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[10, 7]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[10, 8]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[10, 9]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[10, 10]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[10, 11]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[10, 12]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[10, 13]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[10, 14]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[10, 15]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[10, 16]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[10, 17]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[10, 18]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[10, 19]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[10, 20]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[10, 21]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[10, 22]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[10, 23]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[10, 24]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[10, 25]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[10, 26]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[10, 27]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[10, 28]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[10, 29]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[10, 30]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[10, 31]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[10, 32]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[10, 33]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[10, 34]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[10, 35]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[10, 36]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[10, 37]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[10, 38]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[10, 39]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[10, 40]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[10, 41]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[10, 42]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[10, 43]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[10, 44]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[10, 45]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[10, 46]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[10, 47]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[10, 48]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[10, 49]",0.001,0.003,0.0,0.006,0.0,0.0,1280.881,1178.948,1.002
"K_uu_weight[11, 0]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[11, 1]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[11, 2]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[11, 3]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[11, 4]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[11, 5]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[11, 6]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[11, 7]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[11, 8]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[11, 9]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[11, 10]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[11, 11]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[11, 12]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[11, 13]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[11, 14]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[11, 15]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[11, 16]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[11, 17]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[11, 18]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[11, 19]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[11, 20]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[11, 21]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[11, 22]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[11, 23]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[11, 24]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[11, 25]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[11, 26]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[11, 27]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[11, 28]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[11, 29]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[11, 30]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[11, 31]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[11, 32]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[11, 33]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[11, 34]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[11, 35]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[11, 36]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[11, 37]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[11, 38]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[11, 39]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[11, 40]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[11, 41]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[11, 42]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[11, 43]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[11, 44]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[11, 45]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[11, 46]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[11, 47]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[11, 48]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[11, 49]",0.002,0.004,0.0,0.007,0.0,0.0,1280.327,1178.948,1.002
"K_uu_weight[12, 0]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[12, 1]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[12, 2]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[12, 3]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[12, 4]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[12, 5]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[12, 6]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[12, 7]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[12, 8]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[12, 9]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[12, 10]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[12, 11]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[12, 12]",0.992,0.431,0.345,1.82,0.011,0.011,1566.153,1541.312,1.002
"K_uu_weight[12, 13]",0.987,0.43,0.345,1.817,0.011,0.011,1566.25,1567.117,1.002
"K_uu_weight[12, 14]",0.97,0.424,0.339,1.796,0.011,0.011,1547.694,1593.379,1.002
"K_uu_weight[12, 15]",0.943,0.416,0.329,1.758,0.011,0.011,1542.178,1647.581,1.001
"K_uu_weight[12, 16]",0.907,0.405,0.313,1.707,0.011,0.011,1536.174,1591.68,1.001
"K_uu_weight[12, 17]",0.862,0.391,0.282,1.626,0.01,0.011,1527.172,1564.374,1.001
"K_uu_weight[12, 18]",0.811,0.375,0.229,1.513,0.01,0.01,1518.157,1593.593,1.002
"K_uu_weight[12, 19]",0.755,0.358,0.214,1.444,0.009,0.01,1506.321,1620.492,1.002
"K_uu_weight[12, 20]",0.695,0.34,0.169,1.329,0.009,0.009,1485.966,1582.806,1.002
"K_uu_weight[12, 21]",0.634,0.322,0.159,1.249,0.008,0.009,1460.299,1375.823,1.002
"K_uu_weight[12, 22]",0.573,0.302,0.127,1.136,0.008,0.008,1432.489,1278.716,1.002
"K_uu_weight[12, 23]",0.513,0.282,0.093,1.037,0.008,0.008,1401.653,1374.834,1.002
"K_uu_weight[12, 24]",0.455,0.262,0.067,0.94,0.007,0.007,1376.445,1317.198,1.002
"K_uu_weight[12, 25]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
"K_uu_weight[12, 26]",0.348,0.222,0.022,0.753,0.006,0.006,1337.181,1250.76,1.001
"K_uu_weight[12, 27]",0.301,0.202,0.014,0.666,0.005,0.006,1324.504,1268.836,1.001
"K_uu_weight[12, 28]",0.258,0.182,0.008,0.585,0.005,0.005,1312.032,1253.651,1.001
"K_uu_weight[12, 29]",0.22,0.164,0.004,0.522,0.004,0.005,1303.933,1190.125,1.001
"K_uu_weight[12, 30]",0.185,0.146,0.001,0.45,0.004,0.004,1296.384,1196.132,1.0
"K_uu_weight[12, 31]",0.155,0.129,0.002,0.391,0.003,0.004,1292.848,1207.7,1.0
"K_uu_weight[12, 32]",0.129,0.114,0.001,0.338,0.003,0.004,1286.571,1207.945,1.0
"K_uu_weight[12, 33]",0.107,0.099,0.0,0.289,0.003,0.003,1282.622,1192.934,1.001
"K_uu_weight[12, 34]",0.088,0.086,0.0,0.244,0.002,0.003,1280.784,1208.485,1.001
"K_uu_weight[12, 35]",0.072,0.074,0.0,0.207,0.002,0.003,1278.94,1208.485,1.001
"K_uu_weight[12, 36]",0.058,0.063,0.0,0.173,0.002,0.002,1278.938,1209.04,1.001
"K_uu_weight[12, 37]",0.047,0.054,0.0,0.144,0.001,0.002,1276.408,1192.616,1.001
"K_uu_weight[12, 38]",0.038,0.046,0.0,0.12,0.001,0.002,1273.656,1192.616,1.001
"K_uu_weight[12, 39]",0.03,0.038,0.0,0.099,0.001,0.002,1272.754,1192.616,1.001
"K_uu_weight[12, 40]",0.024,0.032,0.0,0.081,0.001,0.001,1274.325,1224.542,1.001
"K_uu_weight[12, 41]",0.019,0.027,0.0,0.066,0.001,0.001,1274.591,1193.699,1.001
"K_uu_weight[12, 42]",0.015,0.022,0.0,0.053,0.001,0.001,1276.88,1192.385,1.002
"K_uu_weight[12, 43]",0.011,0.018,0.0,0.043,0.0,0.001,1276.47,1222.756,1.002
"K_uu_weight[12, 44]",0.009,0.015,0.0,0.034,0.0,0.001,1277.189,1224.225,1.002
"K_uu_weight[12, 45]",0.007,0.012,0.0,0.027,0.0,0.001,1277.126,1193.534,1.002
"K_uu_weight[12, 46]",0.005,0.01,0.0,0.021,0.0,0.001,1277.537,1193.534,1.002
"K_uu_weight[12, 47]",0.004,0.008,0.0,0.016,0.0,0.001,1279.572,1193.534,1.002
"K_uu_weight[12, 48]",0.003,0.006,0.0,0.012,0.0,0.0,1279.868,1178.948,1.002
"K_uu_weight[12, 49]",0.002,0.005,0.0,0.01,0.0,0.0,1279.538,1178.948,1.002
"K_uu_weight[13, 0]",0.4,0.242,0.04,0.844,0.006,0.007,1355.145,1265.97,1.002
