,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"K_uu_weight[39, 22]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[39, 23]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[39, 24]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[39, 25]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[39, 26]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[39, 27]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[39, 28]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[39, 29]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[39, 30]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[39, 31]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[39, 32]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[39, 33]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[39, 34]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[39, 35]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[39, 36]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[39, 37]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[39, 38]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[39, 39]",0.989,0.484,0.279,1.838,0.012,0.019,1758.588,1441.236,1.005
"K_uu_weight[39, 40]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[39, 41]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[39, 42]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[39, 43]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[39, 44]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[39, 45]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[39, 46]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[39, 47]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[39, 48]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[39, 49]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[40, 0]",0.001,0.003,0.0,0.004,0.0,0.0,1268.584,1446.318,1.002
"K_uu_weight[40, 1]",0.001,0.004,0.0,0.005,0.0,0.001,1268.447,1446.318,1.002
"K_uu_weight[40, 2]",0.002,0.005,0.0,0.007,0.0,0.001,1266.904,1446.318,1.002
"K_uu_weight[40, 3]",0.002,0.006,0.0,0.009,0.0,0.001,1267.759,1469.091,1.002
"K_uu_weight[40, 4]",0.003,0.008,0.0,0.012,0.0,0.001,1267.087,1469.505,1.002
"K_uu_weight[40, 5]",0.004,0.01,0.0,0.016,0.0,0.001,1268.258,1469.414,1.002
"K_uu_weight[40, 6]",0.005,0.012,0.0,0.02,0.0,0.001,1268.455,1425.343,1.002
"K_uu_weight[40, 7]",0.006,0.014,0.0,0.025,0.0,0.001,1268.673,1469.383,1.002
"K_uu_weight[40, 8]",0.008,0.017,0.0,0.032,0.0,0.002,1268.634,1459.709,1.002
"K_uu_weight[40, 9]",0.011,0.021,0.0,0.039,0.001,0.002,1268.724,1425.638,1.002
"K_uu_weight[40, 10]",0.014,0.025,0.0,0.049,0.001,0.002,1271.188,1424.991,1.002
"K_uu_weight[40, 11]",0.018,0.031,0.0,0.061,0.001,0.002,1271.41,1383.2,1.002
"K_uu_weight[40, 12]",0.022,0.037,0.0,0.076,0.001,0.003,1272.089,1383.2,1.002
"K_uu_weight[40, 13]",0.028,0.044,0.0,0.094,0.001,0.003,1273.611,1383.144,1.002
"K_uu_weight[40, 14]",0.035,0.052,0.0,0.115,0.001,0.004,1274.759,1363.484,1.002
"K_uu_weight[40, 15]",0.044,0.061,0.0,0.14,0.002,0.004,1276.397,1325.507,1.002
"K_uu_weight[40, 16]",0.054,0.071,0.0,0.167,0.002,0.005,1276.984,1307.489,1.002
"K_uu_weight[40, 17]",0.067,0.083,0.0,0.198,0.002,0.005,1280.251,1307.489,1.001
"K_uu_weight[40, 18]",0.082,0.096,0.0,0.237,0.003,0.006,1285.774,1325.729,1.001
"K_uu_weight[40, 19]",0.101,0.11,0.0,0.281,0.003,0.006,1290.545,1307.489,1.001
"K_uu_weight[40, 20]",0.122,0.126,0.0,0.33,0.003,0.007,1294.197,1280.702,1.001
"K_uu_weight[40, 21]",0.147,0.143,0.0,0.38,0.004,0.008,1301.22,1319.389,1.001
"K_uu_weight[40, 22]",0.175,0.161,0.001,0.44,0.004,0.008,1307.4,1347.513,1.001
"K_uu_weight[40, 23]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[40, 24]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[40, 25]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[40, 26]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[40, 27]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[40, 28]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[40, 29]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[40, 30]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[40, 31]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[40, 32]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[40, 33]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[40, 34]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[40, 35]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[40, 36]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[40, 37]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[40, 38]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[40, 39]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[40, 40]",0.989,0.484,0.279,1.838,0.012,0.019,1758.588,1441.236,1.005
"K_uu_weight[40, 41]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[40, 42]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[40, 43]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[40, 44]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[40, 45]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[40, 46]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[40, 47]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[40, 48]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[40, 49]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[41, 0]",0.001,0.003,0.0,0.003,0.0,0.0,1268.67,1446.318,1.002
"K_uu_weight[41, 1]",0.001,0.003,0.0,0.004,0.0,0.0,1268.584,1446.318,1.002
"K_uu_weight[41, 2]",0.001,0.004,0.0,0.005,0.0,0.001,1268.447,1446.318,1.002
"K_uu_weight[41, 3]",0.002,0.005,0.0,0.007,0.0,0.001,1266.904,1446.318,1.002
"K_uu_weight[41, 4]",0.002,0.006,0.0,0.009,0.0,0.001,1267.759,1469.091,1.002
"K_uu_weight[41, 5]",0.003,0.008,0.0,0.012,0.0,0.001,1267.087,1469.505,1.002
"K_uu_weight[41, 6]",0.004,0.01,0.0,0.016,0.0,0.001,1268.258,1469.414,1.002
"K_uu_weight[41, 7]",0.005,0.012,0.0,0.02,0.0,0.001,1268.455,1425.343,1.002
"K_uu_weight[41, 8]",0.006,0.014,0.0,0.025,0.0,0.001,1268.673,1469.383,1.002
"K_uu_weight[41, 9]",0.008,0.017,0.0,0.032,0.0,0.002,1268.634,1459.709,1.002
"K_uu_weight[41, 10]",0.011,0.021,0.0,0.039,0.001,0.002,1268.724,1425.638,1.002
"K_uu_weight[41, 11]",0.014,0.025,0.0,0.049,0.001,0.002,1271.188,1424.991,1.002
"K_uu_weight[41, 12]",0.018,0.031,0.0,0.061,0.001,0.002,1271.41,1383.2,1.002
"K_uu_weight[41, 13]",0.022,0.037,0.0,0.076,0.001,0.003,1272.089,1383.2,1.002
"K_uu_weight[41, 14]",0.028,0.044,0.0,0.094,0.001,0.003,1273.611,1383.144,1.002
"K_uu_weight[41, 15]",0.035,0.052,0.0,0.115,0.001,0.004,1274.759,1363.484,1.002
"K_uu_weight[41, 16]",0.044,0.061,0.0,0.14,0.002,0.004,1276.397,1325.507,1.002
"K_uu_weight[41, 17]",0.054,0.071,0.0,0.167,0.002,0.005,1276.984,1307.489,1.002
"K_uu_weight[41, 18]",0.067,0.083,0.0,0.198,0.002,0.005,1280.251,1307.489,1.001
"K_uu_weight[41, 19]",0.082,0.096,0.0,0.237,0.003,0.006,1285.774,1325.729,1.001
"K_uu_weight[41, 20]",0.101,0.11,0.0,0.281,0.003,0.006,1290.545,1307.489,1.001
"K_uu_weight[41, 21]",0.122,0.126,0.0,0.33,0.003,0.007,1294.197,1280.702,1.001
"K_uu_weight[41, 22]",0.147,0.143,0.0,0.38,0.004,0.008,1301.22,1319.389,1.001
"K_uu_weight[41, 23]",0.175,0.161,0.001,0.44,0.004,0.008,1307.4,1347.513,1.001
"K_uu_weight[41, 24]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[41, 25]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[41, 26]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[41, 27]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[41, 28]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[41, 29]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[41, 30]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[41, 31]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[41, 32]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[41, 33]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[41, 34]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[41, 35]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[41, 36]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[41, 37]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[41, 38]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[41, 39]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[41, 40]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[41, 41]",0.989,0.484,0.279,1.838,0.012,0.019,1758.588,1441.236,1.005
"K_uu_weight[41, 42]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[41, 43]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[41, 44]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[41, 45]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[41, 46]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[41, 47]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[41, 48]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[41, 49]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[42, 0]",0.001,0.002,0.0,0.002,0.0,0.0,1268.587,1446.318,1.002
"K_uu_weight[42, 1]",0.001,0.003,0.0,0.003,0.0,0.0,1268.67,1446.318,1.002
"K_uu_weight[42, 2]",0.001,0.003,0.0,0.004,0.0,0.0,1268.584,1446.318,1.002
"K_uu_weight[42, 3]",0.001,0.004,0.0,0.005,0.0,0.001,1268.447,1446.318,1.002
"K_uu_weight[42, 4]",0.002,0.005,0.0,0.007,0.0,0.001,1266.904,1446.318,1.002
"K_uu_weight[42, 5]",0.002,0.006,0.0,0.009,0.0,0.001,1267.759,1469.091,1.002
"K_uu_weight[42, 6]",0.003,0.008,0.0,0.012,0.0,0.001,1267.087,1469.505,1.002
"K_uu_weight[42, 7]",0.004,0.01,0.0,0.016,0.0,0.001,1268.258,1469.414,1.002
"K_uu_weight[42, 8]",0.005,0.012,0.0,0.02,0.0,0.001,1268.455,1425.343,1.002
"K_uu_weight[42, 9]",0.006,0.014,0.0,0.025,0.0,0.001,1268.673,1469.383,1.002
"K_uu_weight[42, 10]",0.008,0.017,0.0,0.032,0.0,0.002,1268.634,1459.709,1.002
"K_uu_weight[42, 11]",0.011,0.021,0.0,0.039,0.001,0.002,1268.724,1425.638,1.002
"K_uu_weight[42, 12]",0.014,0.025,0.0,0.049,0.001,0.002,1271.188,1424.991,1.002
"K_uu_weight[42, 13]",0.018,0.031,0.0,0.061,0.001,0.002,1271.41,1383.2,1.002
"K_uu_weight[42, 14]",0.022,0.037,0.0,0.076,0.001,0.003,1272.089,1383.2,1.002
"K_uu_weight[42, 15]",0.028,0.044,0.0,0.094,0.001,0.003,1273.611,1383.144,1.002
"K_uu_weight[42, 16]",0.035,0.052,0.0,0.115,0.001,0.004,1274.759,1363.484,1.002
"K_uu_weight[42, 17]",0.044,0.061,0.0,0.14,0.002,0.004,1276.397,1325.507,1.002
"K_uu_weight[42, 18]",0.054,0.071,0.0,0.167,0.002,0.005,1276.984,1307.489,1.002
"K_uu_weight[42, 19]",0.067,0.083,0.0,0.198,0.002,0.005,1280.251,1307.489,1.001
"K_uu_weight[42, 20]",0.082,0.096,0.0,0.237,0.003,0.006,1285.774,1325.729,1.001
"K_uu_weight[42, 21]",0.101,0.11,0.0,0.281,0.003,0.006,1290.545,1307.489,1.001
"K_uu_weight[42, 22]",0.122,0.126,0.0,0.33,0.003,0.007,1294.197,1280.702,1.001
"K_uu_weight[42, 23]",0.147,0.143,0.0,0.38,0.004,0.008,1301.22,1319.389,1.001
"K_uu_weight[42, 24]",0.175,0.161,0.001,0.44,0.004,0.008,1307.4,1347.513,1.001
"K_uu_weight[42, 25]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[42, 26]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[42, 27]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[42, 28]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[42, 29]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[42, 30]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[42, 31]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[42, 32]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[42, 33]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[42, 34]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[42, 35]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[42, 36]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[42, 37]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[42, 38]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[42, 39]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[42, 40]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[42, 41]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[42, 42]",0.989,0.484,0.279,1.838,0.012,0.019,1758.588,1441.236,1.005
"K_uu_weight[42, 43]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[42, 44]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[42, 45]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[42, 46]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[42, 47]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[42, 48]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[42, 49]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[43, 0]",0.0,0.002,0.0,0.002,0.0,0.0,1268.036,1469.039,1.002
"K_uu_weight[43, 1]",0.001,0.002,0.0,0.002,0.0,0.0,1268.587,1446.318,1.002
"K_uu_weight[43, 2]",0.001,0.003,0.0,0.003,0.0,0.0,1268.67,1446.318,1.002
"K_uu_weight[43, 3]",0.001,0.003,0.0,0.004,0.0,0.0,1268.584,1446.318,1.002
"K_uu_weight[43, 4]",0.001,0.004,0.0,0.005,0.0,0.001,1268.447,1446.318,1.002
"K_uu_weight[43, 5]",0.002,0.005,0.0,0.007,0.0,0.001,1266.904,1446.318,1.002
"K_uu_weight[43, 6]",0.002,0.006,0.0,0.009,0.0,0.001,1267.759,1469.091,1.002
"K_uu_weight[43, 7]",0.003,0.008,0.0,0.012,0.0,0.001,1267.087,1469.505,1.002
"K_uu_weight[43, 8]",0.004,0.01,0.0,0.016,0.0,0.001,1268.258,1469.414,1.002
"K_uu_weight[43, 9]",0.005,0.012,0.0,0.02,0.0,0.001,1268.455,1425.343,1.002
"K_uu_weight[43, 10]",0.006,0.014,0.0,0.025,0.0,0.001,1268.673,1469.383,1.002
"K_uu_weight[43, 11]",0.008,0.017,0.0,0.032,0.0,0.002,1268.634,1459.709,1.002
"K_uu_weight[43, 12]",0.011,0.021,0.0,0.039,0.001,0.002,1268.724,1425.638,1.002
"K_uu_weight[43, 13]",0.014,0.025,0.0,0.049,0.001,0.002,1271.188,1424.991,1.002
"K_uu_weight[43, 14]",0.018,0.031,0.0,0.061,0.001,0.002,1271.41,1383.2,1.002
"K_uu_weight[43, 15]",0.022,0.037,0.0,0.076,0.001,0.003,1272.089,1383.2,1.002
"K_uu_weight[43, 16]",0.028,0.044,0.0,0.094,0.001,0.003,1273.611,1383.144,1.002
"K_uu_weight[43, 17]",0.035,0.052,0.0,0.115,0.001,0.004,1274.759,1363.484,1.002
"K_uu_weight[43, 18]",0.044,0.061,0.0,0.14,0.002,0.004,1276.397,1325.507,1.002
"K_uu_weight[43, 19]",0.054,0.071,0.0,0.167,0.002,0.005,1276.984,1307.489,1.002
"K_uu_weight[43, 20]",0.067,0.083,0.0,0.198,0.002,0.005,1280.251,1307.489,1.001
"K_uu_weight[43, 21]",0.082,0.096,0.0,0.237,0.003,0.006,1285.774,1325.729,1.001
"K_uu_weight[43, 22]",0.101,0.11,0.0,0.281,0.003,0.006,1290.545,1307.489,1.001
"K_uu_weight[43, 23]",0.122,0.126,0.0,0.33,0.003,0.007,1294.197,1280.702,1.001
"K_uu_weight[43, 24]",0.147,0.143,0.0,0.38,0.004,0.008,1301.22,1319.389,1.001
"K_uu_weight[43, 25]",0.175,0.161,0.001,0.44,0.004,0.008,1307.4,1347.513,1.001
"K_uu_weight[43, 26]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[43, 27]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[43, 28]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[43, 29]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[43, 30]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[43, 31]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[43, 32]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[43, 33]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
"K_uu_weight[43, 34]",0.62,0.359,0.121,1.24,0.009,0.016,1488.254,1246.305,1.002
"K_uu_weight[43, 35]",0.682,0.38,0.137,1.322,0.01,0.016,1528.557,1323.287,1.002
"K_uu_weight[43, 36]",0.743,0.401,0.156,1.416,0.01,0.017,1571.9,1437.669,1.002
"K_uu_weight[43, 37]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[43, 38]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[43, 39]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[43, 40]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[43, 41]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[43, 42]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[43, 43]",0.989,0.484,0.279,1.838,0.012,0.019,1758.588,1441.236,1.005
"K_uu_weight[43, 44]",0.983,0.482,0.334,1.885,0.012,0.019,1755.757,1440.467,1.005
"K_uu_weight[43, 45]",0.966,0.476,0.328,1.852,0.012,0.019,1746.84,1439.889,1.004
"K_uu_weight[43, 46]",0.938,0.466,0.294,1.784,0.011,0.019,1730.334,1439.483,1.004
"K_uu_weight[43, 47]",0.9,0.453,0.294,1.74,0.011,0.019,1701.367,1399.439,1.004
"K_uu_weight[43, 48]",0.853,0.438,0.256,1.641,0.011,0.018,1663.636,1441.102,1.003
"K_uu_weight[43, 49]",0.801,0.42,0.231,1.548,0.01,0.018,1620.941,1418.047,1.003
"K_uu_weight[44, 0]",0.0,0.001,0.0,0.001,0.0,0.0,1267.646,1469.039,1.002
"K_uu_weight[44, 1]",0.0,0.002,0.0,0.002,0.0,0.0,1268.036,1469.039,1.002
"K_uu_weight[44, 2]",0.001,0.002,0.0,0.002,0.0,0.0,1268.587,1446.318,1.002
"K_uu_weight[44, 3]",0.001,0.003,0.0,0.003,0.0,0.0,1268.67,1446.318,1.002
"K_uu_weight[44, 4]",0.001,0.003,0.0,0.004,0.0,0.0,1268.584,1446.318,1.002
"K_uu_weight[44, 5]",0.001,0.004,0.0,0.005,0.0,0.001,1268.447,1446.318,1.002
"K_uu_weight[44, 6]",0.002,0.005,0.0,0.007,0.0,0.001,1266.904,1446.318,1.002
"K_uu_weight[44, 7]",0.002,0.006,0.0,0.009,0.0,0.001,1267.759,1469.091,1.002
"K_uu_weight[44, 8]",0.003,0.008,0.0,0.012,0.0,0.001,1267.087,1469.505,1.002
"K_uu_weight[44, 9]",0.004,0.01,0.0,0.016,0.0,0.001,1268.258,1469.414,1.002
"K_uu_weight[44, 10]",0.005,0.012,0.0,0.02,0.0,0.001,1268.455,1425.343,1.002
"K_uu_weight[44, 11]",0.006,0.014,0.0,0.025,0.0,0.001,1268.673,1469.383,1.002
"K_uu_weight[44, 12]",0.008,0.017,0.0,0.032,0.0,0.002,1268.634,1459.709,1.002
"K_uu_weight[44, 13]",0.011,0.021,0.0,0.039,0.001,0.002,1268.724,1425.638,1.002
"K_uu_weight[44, 14]",0.014,0.025,0.0,0.049,0.001,0.002,1271.188,1424.991,1.002
"K_uu_weight[44, 15]",0.018,0.031,0.0,0.061,0.001,0.002,1271.41,1383.2,1.002
"K_uu_weight[44, 16]",0.022,0.037,0.0,0.076,0.001,0.003,1272.089,1383.2,1.002
"K_uu_weight[44, 17]",0.028,0.044,0.0,0.094,0.001,0.003,1273.611,1383.144,1.002
"K_uu_weight[44, 18]",0.035,0.052,0.0,0.115,0.001,0.004,1274.759,1363.484,1.002
"K_uu_weight[44, 19]",0.044,0.061,0.0,0.14,0.002,0.004,1276.397,1325.507,1.002
"K_uu_weight[44, 20]",0.054,0.071,0.0,0.167,0.002,0.005,1276.984,1307.489,1.002
"K_uu_weight[44, 21]",0.067,0.083,0.0,0.198,0.002,0.005,1280.251,1307.489,1.001
"K_uu_weight[44, 22]",0.082,0.096,0.0,0.237,0.003,0.006,1285.774,1325.729,1.001
"K_uu_weight[44, 23]",0.101,0.11,0.0,0.281,0.003,0.006,1290.545,1307.489,1.001
"K_uu_weight[44, 24]",0.122,0.126,0.0,0.33,0.003,0.007,1294.197,1280.702,1.001
"K_uu_weight[44, 25]",0.147,0.143,0.0,0.38,0.004,0.008,1301.22,1319.389,1.001
"K_uu_weight[44, 26]",0.175,0.161,0.001,0.44,0.004,0.008,1307.4,1347.513,1.001
"K_uu_weight[44, 27]",0.208,0.181,0.001,0.504,0.005,0.009,1316.35,1310.216,1.001
"K_uu_weight[44, 28]",0.246,0.202,0.001,0.58,0.005,0.01,1328.225,1303.39,1.001
"K_uu_weight[44, 29]",0.288,0.223,0.007,0.662,0.006,0.011,1341.621,1156.926,1.001
"K_uu_weight[44, 30]",0.334,0.246,0.015,0.747,0.006,0.012,1359.066,1120.668,1.002
"K_uu_weight[44, 31]",0.385,0.268,0.032,0.845,0.007,0.012,1373.928,1154.414,1.002
"K_uu_weight[44, 32]",0.439,0.291,0.062,0.951,0.008,0.013,1394.133,1138.971,1.002
"K_uu_weight[44, 33]",0.497,0.314,0.087,1.054,0.008,0.014,1424.639,1198.298,1.002
"K_uu_weight[44, 34]",0.558,0.337,0.115,1.162,0.009,0.015,1454.695,1232.01,1.001
